0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,545,31,176,61,255,91,249,121,116,151,185,181,368,211,111,241,102,271,619,,,,,,,
2,120,32,60,62,438,92,65,122,120,152,65,182,130,212,86,242,0,272,92,,,,,,,
3,220,33,91,63,40,93,194,123,438,153,628,183,242,213,151,243,209,273,69,,,,,,,
4,469,34,71,64,71,94,82,124,516,154,219,184,109,214,46,244,81,274,548,,,,,,,
5,203,35,40,65,531,95,564,125,231,155,224,185,75,215,65,245,177,275,574,,,,,,,
6,113,36,182,66,164,96,487,126,27,156,320,186,447,216,127,246,55,276,177,,,,,,,
7,367,37,520,67,58,97,178,127,194,157,562,187,131,217,69,247,132,277,284,,,,,,,
8,66,38,205,68,80,98,151,128,317,158,78,188,278,218,139,248,165,278,23,,,,,,,
9,166,39,159,69,201,99,50,129,89,159,566,189,289,219,49,249,186,279,346,,,,,,,
10,175,40,496,70,285,100,299,130,25,160,49,190,164,220,135,250,335,280,155,,,,,,,
11,88,41,112,71,72,101,83,131,94,161,312,191,50,221,436,251,149,281,507,,,,,,,
12,145,42,375,72,148,102,479,132,396,162,29,192,50,222,220,252,137,282,428,,,,,,,
13,45,43,253,73,74,103,19,133,52,163,302,193,105,223,15,253,215,283,225,,,,,,,
14,40,44,160,74,87,104,114,134,138,164,36,194,449,224,173,254,52,284,91,,,,,,,
15,94,45,464,75,31,105,253,135,475,165,58,195,59,225,54,255,261,285,30,,,,,,,
16,156,46,203,76,602,106,58,136,128,166,327,196,288,226,48,256,365,286,71,,,,,,,
17,258,47,323,77,567,107,330,137,313,167,26,197,105,227,33,257,26,287,51,,,,,,,
18,0,48,211,78,229,108,128,138,24,168,147,198,219,228,116,258,128,288,37,,,,,,,
19,596,49,231,79,72,109,389,139,378,169,97,199,577,229,325,259,52,289,96,,,,,,,
20,287,50,87,80,378,110,94,140,279,170,303,200,485,230,442,260,177,290,319,,,,,,,
21,137,51,66,81,153,111,42,141,115,171,203,201,207,231,365,261,185,291,128,,,,,,,
22,75,52,107,82,208,112,-3,142,314,172,502,202,97,232,349,262,-5,292,261,,,,,,,
23,345,53,603,83,185,113,159,143,502,173,545,203,192,233,59,263,161,293,190,,,,,,,
24,233,54,168,84,463,114,525,144,165,174,357,204,119,234,45,264,193,294,59,,,,,,,
25,51,55,285,85,84,115,108,145,471,175,385,205,504,235,50,265,176,295,54,,,,,,,
26,245,56,104,86,642,116,212,146,46,176,322,206,95,236,80,266,63,296,160,,,,,,,
27,235,57,496,87,89,117,96,147,251,177,42,207,107,237,463,267,266,297,45,,,,,,,
28,58,58,33,88,76,118,108,148,159,178,251,208,632,238,162,268,121,298,76,,,,,,,
29,80,59,91,89,104,119,97,149,201,179,277,209,245,239,28,269,257,299,344,,,,,,,
30,129,60,204,90,93,120,174,150,287,180,196,210,403,240,157,270,435,300,221,,,,,,,
Centre:,300410,KENDRIYA,VIDYALAYA,NO,II,GCF,ESTATE,"JABALPUR,",GCF,ESTATE,UPPER,LINE,JABALPUR,GCF,ESTATE,UPPER,"LINE,","JABALPUR,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,210,331,622,361,189,391,154,421,3,451,66,,,,,,,,,,,,,,,
302,239,332,34,362,41,392,125,422,244,452,314,,,,,,,,,,,,,,,
303,57,333,56,363,106,393,127,423,241,453,244,,,,,,,,,,,,,,,
304,104,334,150,364,285,394,160,424,61,454,294,,,,,,,,,,,,,,,
305,235,335,93,365,184,395,386,425,442,455,69,,,,,,,,,,,,,,,
306,50,336,607,366,384,396,229,426,508,456,75,,,,,,,,,,,,,,,
307,21,337,329,367,143,397,60,427,417,457,248,,,,,,,,,,,,,,,
308,550,338,109,368,111,398,62,428,229,458,140,,,,,,,,,,,,,,,
309,98,339,53,369,94,399,73,429,95,459,16,,,,,,,,,,,,,,,
310,601,340,244,370,685,400,397,430,93,460,52,,,,,,,,,,,,,,,
311,95,341,572,371,75,401,170,431,135,461,106,,,,,,,,,,,,,,,
312,348,342,633,372,46,402,176,432,96,462,358,,,,,,,,,,,,,,,
313,119,343,90,373,408,403,252,433,48,463,269,,,,,,,,,,,,,,,
314,58,344,137,374,166,404,78,434,118,,,,,,,,,,,,,,,,,
315,142,345,115,375,74,405,107,435,55,,,,,,,,,,,,,,,,,
316,491,346,363,376,159,406,362,436,342,,,,,,,,,,,,,,,,,
317,499,347,50,377,361,407,121,437,510,,,,,,,,,,,,,,,,,
318,277,348,189,378,108,408,69,438,32,,,,,,,,,,,,,,,,,
319,233,349,134,379,150,409,115,439,97,,,,,,,,,,,,,,,,,
320,30,350,-35,380,123,410,65,440,218,,,,,,,,,,,,,,,,,
321,124,351,120,381,96,411,82,441,284,,,,,,,,,,,,,,,,,
322,58,352,262,382,105,412,32,442,336,,,,,,,,,,,,,,,,,
323,164,353,3,383,188,413,174,443,117,,,,,,,,,,,,,,,,,
324,69,354,277,384,109,414,287,444,66,,,,,,,,,,,,,,,,,
325,243,355,456,385,110,415,318,445,213,,,,,,,,,,,,,,,,,
326,34,356,15,386,90,416,668,446,70,,,,,,,,,,,,,,,,,
327,619,357,397,387,175,417,105,447,396,,,,,,,,,,,,,,,,,
328,105,358,190,388,561,418,172,448,179,,,,,,,,,,,,,,,,,
329,100,359,549,389,435,419,80,449,174,,,,,,,,,,,,,,,,,
330,50,360,25,390,84,420,137,450,69,,,,,,,,,,,,,,,,,
