0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,255,31,544,61,167,91,216,121,417,151,379,181,208,211,231,241,99,271,52
2,435,32,69,62,175,92,145,122,136,152,166,182,172,212,184,242,120,272,370
3,289,33,382,63,574,93,129,123,196,153,125,183,142,213,93,243,264,273,60
4,528,34,231,64,217,94,364,124,111,154,17,184,439,214,631,244,50,274,46
5,20,35,226,65,28,95,136,125,125,155,91,185,163,215,240,245,333,275,215
6,332,36,97,66,78,96,87,126,171,156,123,186,126,216,217,246,268,276,469
7,330,37,494,67,601,97,452,127,299,157,77,187,20,217,457,247,177,277,90
8,145,38,133,68,189,98,30,128,336,158,402,188,468,218,260,248,190,278,87
9,266,39,5,69,529,99,170,129,115,159,80,189,152,219,176,249,49,279,172
10,85,40,426,70,394,100,165,130,69,160,626,190,87,220,270,250,61,280,304
11,618,41,248,71,404,101,690,131,226,161,218,191,212,221,147,251,106,281,232
12,163,42,29,72,63,102,139,132,691,162,148,192,198,222,114,252,31,282,613
13,117,43,476,73,661,103,268,133,56,163,315,193,118,223,230,253,109,283,54
14,487,44,285,74,26,104,650,134,303,164,593,194,157,224,108,254,300,284,197
15,270,45,321,75,460,105,208,135,92,165,86,195,603,225,402,255,40,285,94
16,40,46,120,76,153,106,413,136,39,166,88,196,112,226,9,256,182,286,294
17,62,47,104,77,426,107,368,137,311,167,47,197,167,227,375,257,153,287,655
18,137,48,610,78,642,108,464,138,55,168,120,198,165,228,626,258,133,288,264
19,337,49,144,79,33,109,660,139,186,169,10,199,265,229,324,259,96,289,60
20,99,50,136,80,305,110,44,140,660,170,190,200,317,230,72,260,546,290,445
21,296,51,152,81,432,111,82,141,178,171,398,201,644,231,599,261,85,291,116
22,60,52,189,82,223,112,153,142,110,172,63,202,87,232,85,262,75,292,224
23,56,53,19,83,485,113,62,143,167,173,25,203,638,233,23,263,127,293,199
24,47,54,83,84,163,114,12,144,379,174,110,204,399,234,130,264,241,294,85
25,144,55,243,85,451,115,95,145,71,175,230,205,69,235,105,265,270,295,103
26,295,56,70,86,431,116,320,146,227,176,78,206,20,236,220,266,340,296,65
27,103,57,387,87,200,117,84,147,438,177,249,207,595,237,309,267,221,297,55
28,495,58,633,88,80,118,192,148,103,178,651,208,574,238,199,268,65,298,109
29,250,59,160,89,139,119,532,149,6,179,172,209,104,239,144,269,663,299,332
30,161,60,507,90,158,120,45,150,465,180,127,210,216,240,45,270,33,300,110
Centre:,360416,KIIT,INTERNATIONAL,"SCHOOL,",KIIT,CAMPUS-9,POST:,KIIT,PATIA,BHUBANESWAR,"751024,","BHUBANESWAR,",ODISHA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
301,143,331,167,361,50,391,22,421,328,451,388,481,103,511,386,541,443,571,92
302,631,332,185,362,412,392,399,422,343,452,131,482,0,512,198,542,441,572,498
303,60,333,27,363,580,393,226,423,48,453,285,483,16,513,141,543,107,573,328
304,675,334,471,364,527,394,35,424,590,454,112,484,351,514,167,544,245,574,114
305,273,335,84,365,33,395,170,425,133,455,375,485,80,515,309,545,74,575,198
306,236,336,623,366,240,396,363,426,117,456,70,486,20,516,103,546,462,576,89
307,475,337,65,367,625,397,645,427,105,457,514,487,551,517,79,547,551,577,141
308,215,338,150,368,555,398,45,428,66,458,85,488,173,518,490,548,59,578,367
309,281,339,50,369,492,399,491,429,166,459,616,489,178,519,143,549,259,579,292
310,71,340,451,370,505,400,519,430,126,460,649,490,522,520,396,550,73,580,50
311,169,341,21,371,74,401,74,431,261,461,63,491,310,521,155,551,25,581,358
312,215,342,379,372,305,402,144,432,221,462,343,492,665,522,450,552,676,582,307
313,445,343,404,373,627,403,554,433,227,463,65,493,26,523,437,553,35,583,682
314,635,344,37,374,112,404,54,434,80,464,155,494,379,524,51,554,161,,
315,99,345,256,375,79,405,197,435,419,465,271,495,52,525,86,555,281,,
316,207,346,193,376,85,406,135,436,266,466,18,496,77,526,238,556,82,,
317,151,347,232,377,56,407,39,437,80,467,30,497,435,527,371,557,58,,
318,488,348,166,378,120,408,245,438,329,468,203,498,66,528,262,558,109,,
319,649,349,128,379,485,409,80,439,112,469,60,499,50,529,-5,559,0,,
320,89,350,444,380,211,410,76,440,464,470,243,500,135,530,556,560,403,,
321,166,351,328,381,165,411,464,441,134,471,169,501,272,531,279,561,165,,
322,94,352,128,382,80,412,284,442,203,472,82,502,147,532,105,562,38,,
323,230,353,98,383,182,413,120,443,116,473,82,503,330,533,447,563,540,,
324,260,354,178,384,332,414,199,444,53,474,92,504,34,534,222,564,112,,
325,493,355,393,385,259,415,99,445,133,475,203,505,38,535,181,565,84,,
326,274,356,35,386,33,416,611,446,198,476,120,506,96,536,592,566,216,,
327,90,357,321,387,86,417,231,447,210,477,100,507,47,537,216,567,247,,
328,111,358,16,388,83,418,60,448,446,478,403,508,305,538,150,568,494,,
329,346,359,140,389,371,419,667,449,348,479,86,509,268,539,209,569,554,,
330,140,360,382,390,58,420,130,450,306,480,619,510,429,540,105,570,187,,
