0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,319,31,542,61,119,91,14,121,314,151,592,181,515,211,56,241,334,271,75,
2,20,32,76,62,67,92,190,122,244,152,440,182,43,212,271,242,77,272,373,
3,167,33,239,63,214,93,87,123,26,153,126,183,45,213,70,243,175,273,159,
4,665,34,-3,64,680,94,100,124,144,154,366,184,8,214,199,244,35,274,660,
5,178,35,75,65,108,95,286,125,311,155,61,185,158,215,225,245,41,275,620,
6,53,36,358,66,110,96,104,126,182,156,105,186,62,216,212,246,42,276,44,
7,147,37,226,67,42,97,148,127,282,157,128,187,131,217,345,247,101,277,143,
8,126,38,270,68,645,98,56,128,633,158,257,188,64,218,235,248,10,278,70,
9,331,39,184,69,417,99,483,129,2,159,110,189,571,219,62,249,58,279,481,
10,705,40,164,70,488,100,126,130,62,160,133,190,348,220,674,250,121,280,72,
11,158,41,196,71,130,101,499,131,39,161,197,191,496,221,210,251,616,281,318,
12,193,42,375,72,451,102,260,132,247,162,208,192,45,222,641,252,376,282,60,
13,301,43,207,73,428,103,317,133,67,163,504,193,214,223,90,253,189,283,100,
14,223,44,226,74,453,104,75,134,108,164,495,194,313,224,330,254,435,284,151,
15,640,45,500,75,355,105,338,135,261,165,111,195,301,225,217,255,380,285,214,
16,54,46,67,76,21,106,154,136,34,166,472,196,121,226,135,256,52,286,527,
17,205,47,304,77,103,107,305,137,295,167,120,197,131,227,119,257,345,287,114,
18,63,48,70,78,611,108,244,138,366,168,78,198,56,228,240,258,293,288,575,
19,92,49,134,79,560,109,505,139,163,169,630,199,77,229,44,259,107,289,614,
20,204,50,169,80,100,110,281,140,143,170,47,200,455,230,328,260,24,290,63,
21,640,51,111,81,175,111,318,141,148,171,361,201,457,231,517,261,144,291,154,
22,434,52,444,82,100,112,161,142,274,172,333,202,192,232,258,262,68,292,671,
23,218,53,423,83,138,113,51,143,29,173,592,203,403,233,66,263,137,293,109,
24,318,54,104,84,175,114,93,144,363,174,677,204,218,234,151,264,385,294,57,
25,61,55,42,85,150,115,575,145,312,175,233,205,48,235,215,265,31,295,248,
26,74,56,565,86,499,116,190,146,162,176,357,206,130,236,155,266,93,296,497,
27,117,57,163,87,425,117,373,147,348,177,280,207,39,237,284,267,187,297,212,
28,84,58,59,88,88,118,101,148,180,178,549,208,318,238,267,268,48,298,140,
29,172,59,183,89,333,119,65,149,235,179,591,209,92,239,41,269,179,299,561,
30,47,60,261,90,394,120,60,150,148,180,123,210,130,240,619,270,93,300,272,
Centre:,310805,ASHOKRAO,MANE,GROUP,OF,"INSTITUTIONS,","NH4,",VATHAR,TARF,"VADGAON,",ENGINEERING,"COLLEGE,","KOLHAPUR,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
301,124,331,40,361,238,391,80,421,479,451,589,481,52,511,50,541,133,571,113,
302,183,332,585,362,158,392,626,422,425,452,348,482,89,512,85,542,28,572,450,
303,304,333,419,363,34,393,52,423,275,453,77,483,292,513,338,543,184,573,533,
304,419,334,149,364,62,394,660,424,31,454,381,484,687,514,41,544,328,574,328,
305,356,335,483,365,84,395,22,425,493,455,42,485,65,515,36,545,30,575,249,
306,360,336,557,366,417,396,519,426,133,456,127,486,328,516,209,546,-1,576,49,
307,23,337,446,367,127,397,531,427,84,457,9,487,572,517,351,547,117,577,416,
308,-26,338,532,368,95,398,37,428,642,458,412,488,142,518,680,548,90,578,251,
309,40,339,105,369,108,399,381,429,-3,459,131,489,233,519,545,549,344,579,273,
310,81,340,161,370,90,400,168,430,522,460,27,490,425,520,120,550,432,580,146,
311,385,341,37,371,78,401,215,431,73,461,155,491,427,521,621,551,518,581,393,
312,35,342,23,372,108,402,176,432,269,462,101,492,186,522,220,552,22,582,93,
313,260,343,630,373,229,403,26,433,124,463,149,493,220,523,117,553,64,583,66,
314,279,344,115,374,449,404,566,434,191,464,90,494,327,524,233,554,298,584,643,
315,135,345,634,375,121,405,328,435,556,465,184,495,140,525,-27,555,279,585,314,
316,249,346,43,376,105,406,527,436,84,466,56,496,124,526,21,556,65,586,130,
317,565,347,168,377,120,407,25,437,274,467,328,497,286,527,241,557,377,,,
318,113,348,407,378,154,408,428,438,482,468,170,498,121,528,127,558,201,,,
319,361,349,696,379,142,409,523,439,357,469,59,499,40,529,89,559,467,,,
320,150,350,109,380,164,410,91,440,63,470,565,500,542,530,191,560,67,,,
321,630,351,177,381,162,411,505,441,204,471,361,501,623,531,119,561,69,,,
322,376,352,98,382,352,412,174,442,31,472,627,502,45,532,124,562,417,,,
323,76,353,215,383,82,413,320,443,266,473,249,503,96,533,222,563,95,,,
324,504,354,104,384,40,414,140,444,79,474,165,504,567,534,255,564,307,,,
325,29,355,69,385,603,415,106,445,351,475,604,505,220,535,106,565,19,,,
326,339,356,39,386,164,416,163,446,601,476,281,506,310,536,49,566,65,,,
327,336,357,136,387,131,417,144,447,152,477,423,507,396,537,46,567,271,,,
328,63,358,144,388,301,418,173,448,332,478,170,508,85,538,143,568,60,,,
329,412,359,75,389,312,419,234,449,591,479,493,509,43,539,645,569,309,,,
330,210,360,350,390,121,420,163,450,315,480,102,510,15,540,19,570,55,,,
