0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,173,31,112,61,602,91,389,121,14,151,72,181,207,211,93,241,68,271,25
2,103,32,242,62,368,92,12,122,213,152,202,182,64,212,214,242,201,272,522
3,247,33,130,63,371,93,417,123,173,153,84,183,577,213,404,243,58,273,75
4,73,34,231,64,55,94,60,124,571,154,625,184,99,214,75,244,69,274,91
5,638,35,269,65,11,95,82,125,152,155,129,185,41,215,51,245,237,275,157
6,318,36,85,66,297,96,158,126,78,156,95,186,395,216,25,246,22,276,236
7,125,37,70,67,520,97,603,127,23,157,20,187,394,217,8,247,124,277,175
8,170,38,603,68,293,98,510,128,101,158,35,188,160,218,38,248,106,278,136
9,233,39,592,69,168,99,465,129,142,159,205,189,220,219,89,249,26,279,200
10,372,40,76,70,135,100,278,130,94,160,240,190,397,220,93,250,293,280,370
11,439,41,78,71,508,101,368,131,564,161,125,191,674,221,64,251,189,281,156
12,139,42,355,72,165,102,173,132,16,162,341,192,90,222,65,252,264,282,212
13,33,43,51,73,98,103,167,133,116,163,81,193,259,223,85,253,93,283,75
14,44,44,29,74,125,104,342,134,467,164,585,194,99,224,66,254,100,284,27
15,70,45,19,75,56,105,41,135,401,165,375,195,90,225,78,255,88,285,324
16,13,46,204,76,157,106,112,136,609,166,128,196,441,226,104,256,169,286,66
17,147,47,94,77,301,107,59,137,111,167,32,197,111,227,541,257,79,287,168
18,179,48,56,78,116,108,105,138,29,168,85,198,71,228,149,258,152,288,341
19,319,49,619,79,159,109,28,139,35,169,152,199,157,229,405,259,87,289,247
20,71,50,63,80,80,110,163,140,60,170,197,200,24,230,432,260,259,290,115
21,233,51,407,81,273,111,82,141,202,171,76,201,-7,231,85,261,94,291,294
22,138,52,70,82,82,112,94,142,517,172,113,202,54,232,334,262,147,292,91
23,140,53,111,83,154,113,103,143,74,173,115,203,80,233,51,263,282,293,260
24,109,54,164,84,92,114,84,144,186,174,492,204,531,234,66,264,75,294,252
25,81,55,207,85,75,115,89,145,143,175,31,205,446,235,200,265,340,295,429
26,187,56,19,86,122,116,132,146,238,176,52,206,500,236,214,266,274,296,60
27,161,57,288,87,123,117,259,147,69,177,79,207,126,237,75,267,217,297,99
28,75,58,52,88,161,118,73,148,314,178,84,208,34,238,180,268,41,298,112
29,387,59,53,89,16,119,46,149,72,179,84,209,86,239,57,269,150,299,24
30,375,60,162,90,264,120,420,150,155,180,229,210,522,240,251,270,511,300,48
Centre:,141401,ADP,"COLLEGE,",SOUTH,"HAIBARGAON,","NAGAON,","NAGAON,",ASSAM,NEET,(UG),2024,Page,No.,2,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
301,129,331,405,361,461,391,175,421,74,451,25,481,15,511,133,541,185,571,13
302,148,332,33,362,105,392,90,422,32,452,301,482,34,512,32,542,49,572,95
303,48,333,70,363,61,393,46,423,107,453,252,483,204,513,96,543,360,573,361
304,449,334,307,364,106,394,406,424,126,454,122,484,292,514,177,544,438,574,415
305,301,335,29,365,195,395,66,425,456,455,87,485,75,515,54,545,85,575,52
306,52,336,182,366,46,396,94,426,114,456,49,486,249,516,175,546,269,576,59
307,78,337,65,367,142,397,60,427,182,457,90,487,70,517,174,547,86,577,166
308,392,338,122,368,257,398,233,428,636,458,48,488,124,518,300,548,6,578,440
309,61,339,112,369,130,399,65,429,371,459,65,489,322,519,120,549,81,579,70
310,254,340,60,370,269,400,38,430,116,460,129,490,542,520,171,550,22,580,259
311,387,341,137,371,240,401,37,431,70,461,275,491,258,521,59,551,92,581,97
312,11,342,198,372,289,402,98,432,35,462,18,492,113,522,95,552,97,582,90
313,161,343,228,373,299,403,621,433,131,463,283,493,105,523,55,553,400,583,47
314,30,344,128,374,23,404,151,434,83,464,41,494,652,524,55,554,25,584,32
315,98,345,275,375,363,405,78,435,136,465,33,495,42,525,77,555,104,585,33
316,547,346,83,376,102,406,39,436,448,466,52,496,201,526,466,556,307,586,20
317,389,347,92,377,662,407,257,437,147,467,224,497,105,527,479,557,89,587,101
318,300,348,15,378,95,408,65,438,242,468,94,498,115,528,42,558,102,588,299
319,80,349,574,379,41,409,139,439,329,469,79,499,60,529,79,559,102,589,84
320,375,350,267,380,117,410,87,440,151,470,172,500,20,530,138,560,621,590,91
321,141,351,48,381,79,411,72,441,550,471,143,501,236,531,216,561,300,591,70
322,100,352,401,382,464,412,363,442,140,472,74,502,36,532,75,562,161,592,313
323,379,353,675,383,204,413,125,443,83,473,42,503,542,533,371,563,67,593,655
324,200,354,107,384,96,414,140,444,199,474,199,504,296,534,85,564,71,594,57
325,143,355,236,385,38,415,446,445,31,475,103,505,438,535,81,565,59,595,25
326,57,356,43,386,66,416,255,446,80,476,69,506,208,536,462,566,399,596,131
327,146,357,20,387,53,417,116,447,111,477,39,507,174,537,518,567,14,597,37
328,187,358,127,388,131,418,58,448,115,478,110,508,100,538,50,568,155,598,89
329,211,359,298,389,101,419,88,449,217,479,124,509,425,539,258,569,28,599,-3
330,214,360,258,390,149,420,361,450,146,480,137,510,362,540,505,570,156,600,433
Centre:,141401,ADP,"COLLEGE,",SOUTH,"HAIBARGAON,","NAGAON,","NAGAON,",ASSAM,NEET,(UG),2024,Page,No.,3,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
601,159,631,269,661,25,691,127,721,67,751,546,781,29,811,568,841,523,871,45
602,104,632,77,662,188,692,229,722,357,752,102,782,214,812,268,842,172,872,65
603,59,633,371,663,234,693,126,723,212,753,431,783,96,813,74,843,477,873,431
604,97,634,406,664,69,694,29,724,270,754,348,784,108,814,293,844,35,874,39
605,191,635,66,665,165,695,368,725,75,755,141,785,75,815,37,845,95,875,80
606,145,636,141,666,33,696,33,726,270,756,197,786,245,816,101,846,116,876,73
607,34,637,584,667,134,697,183,727,75,757,30,787,64,817,245,847,172,877,217
608,245,638,95,668,92,698,124,728,96,758,294,788,50,818,187,848,116,878,406
609,408,639,355,669,665,699,40,729,32,759,215,789,89,819,5,849,72,879,120
610,274,640,77,670,131,700,47,730,53,760,50,790,-14,820,147,850,171,880,80
611,205,641,159,671,117,701,95,731,108,761,106,791,5,821,141,851,37,881,398
612,115,642,211,672,365,702,165,732,57,762,108,792,157,822,119,852,60,882,156
613,42,643,75,673,222,703,196,733,24,763,54,793,443,823,187,853,161,883,416
614,465,644,573,674,187,704,122,734,110,764,62,794,123,824,394,854,152,884,517
615,558,645,67,675,241,705,85,735,27,765,45,795,141,825,77,855,422,885,156
616,57,646,119,676,146,706,108,736,581,766,304,796,23,826,278,856,39,886,102
