0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,194,31,261,61,23,91,219,121,213,151,389,181,153,211,403,241,418,271,444
2,127,32,506,62,264,92,297,122,252,152,609,182,380,212,497,242,98,272,140
3,642,33,492,63,429,93,20,123,1,153,523,183,107,213,156,243,105,273,187
4,212,34,90,64,142,94,93,124,90,154,409,184,236,214,77,244,60,274,411
5,69,35,404,65,30,95,435,125,446,155,691,185,115,215,2,245,114,275,183
6,478,36,161,66,637,96,566,126,626,156,572,186,365,216,613,246,136,276,520
7,213,37,547,67,687,97,316,127,62,157,305,187,90,217,170,247,333,277,474
8,87,38,152,68,578,98,121,128,102,158,125,188,143,218,155,248,37,278,259
9,180,39,307,69,57,99,669,129,82,159,187,189,188,219,86,249,280,279,554
10,618,40,67,70,441,100,660,130,201,160,556,190,146,220,121,250,631,280,8
11,452,41,499,71,345,101,261,131,96,161,49,191,508,221,680,251,45,281,81
12,530,42,56,72,222,102,200,132,381,162,217,192,78,222,288,252,268,282,519
13,605,43,111,73,179,103,112,133,64,163,315,193,141,223,297,253,165,283,193
14,61,44,389,74,133,104,108,134,540,164,487,194,445,224,238,254,484,284,100
15,162,45,330,75,76,105,534,135,528,165,107,195,245,225,52,255,240,285,600
16,123,46,197,76,546,106,293,136,72,166,241,196,387,226,140,256,673,286,163
17,461,47,366,77,53,107,76,137,548,167,611,197,98,227,127,257,163,287,125
18,635,48,56,78,132,108,228,138,204,168,133,198,226,228,567,258,69,288,204
19,516,49,158,79,146,109,504,139,95,169,239,199,153,229,257,259,308,289,341
20,300,50,349,80,74,110,587,140,235,170,286,200,74,230,208,260,78,290,150
21,173,51,47,81,128,111,116,141,590,171,91,201,170,231,225,261,246,291,476
22,121,52,373,82,169,112,100,142,106,172,55,202,196,232,225,262,338,292,146
23,291,53,465,83,50,113,477,143,404,173,45,203,398,233,285,263,96,293,80
24,478,54,191,84,237,114,35,144,537,174,88,204,186,234,128,264,134,294,157
25,507,55,253,85,301,115,414,145,457,175,263,205,545,235,605,265,69,295,357
26,125,56,115,86,47,116,143,146,474,176,310,206,142,236,220,266,651,296,388
27,286,57,80,87,129,117,715,147,568,177,310,207,243,237,166,267,117,297,125
28,353,58,181,88,409,118,510,148,158,178,329,208,48,238,138,268,86,298,86
29,442,59,66,89,278,119,95,149,434,179,119,209,352,239,293,269,316,299,313
30,53,60,643,90,559,120,373,150,91,180,35,210,69,240,296,270,676,300,575
Centre:,390307,SENIOR,SECONDARY,AADARSH,VIDYA,"MANDIR,",SINDHI,"COLONY,",SINDHI,"COLONY,","BANIPARK,","JAIPUR,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,433,331,50,361,219,391,412,421,384,451,628,481,63,,,,,,
302,631,332,318,362,121,392,132,422,194,452,75,482,205,,,,,,
303,175,333,309,363,58,393,119,423,85,453,46,483,131,,,,,,
304,106,334,30,364,156,394,198,424,605,454,30,484,216,,,,,,
305,565,335,118,365,367,395,193,425,88,455,145,485,290,,,,,,
306,55,336,177,366,260,396,316,426,22,456,350,486,127,,,,,,
307,282,337,215,367,170,397,127,427,116,457,184,487,283,,,,,,
308,50,338,287,368,404,398,90,428,172,458,225,488,417,,,,,,
309,327,339,583,369,113,399,448,429,384,459,377,489,437,,,,,,
310,670,340,50,370,490,400,67,430,400,460,88,490,224,,,,,,
311,352,341,132,371,396,401,369,431,337,461,528,491,595,,,,,,
312,630,342,505,372,60,402,87,432,254,462,95,492,676,,,,,,
313,145,343,120,373,422,403,260,433,94,463,141,493,162,,,,,,
314,178,344,99,374,595,404,546,434,183,464,265,494,45,,,,,,
315,115,345,185,375,369,405,581,435,458,465,231,495,391,,,,,,
316,131,346,363,376,20,406,632,436,695,466,102,496,150,,,,,,
317,200,347,475,377,652,407,231,437,65,467,177,497,430,,,,,,
318,432,348,43,378,76,408,219,438,81,468,9,,,,,,,,
319,364,349,55,379,258,409,213,439,340,469,117,,,,,,,,
320,218,350,610,380,273,410,313,440,190,470,35,,,,,,,,
321,232,351,30,381,84,411,520,441,130,471,355,,,,,,,,
322,184,352,319,382,75,412,84,442,365,472,186,,,,,,,,
323,167,353,200,383,628,413,139,443,478,473,195,,,,,,,,
324,104,354,228,384,473,414,150,444,248,474,124,,,,,,,,
325,393,355,71,385,261,415,135,445,360,475,543,,,,,,,,
326,342,356,101,386,213,416,453,446,321,476,214,,,,,,,,
327,45,357,111,387,139,417,121,447,601,477,400,,,,,,,,
328,199,358,110,388,105,418,86,448,230,478,615,,,,,,,,
329,255,359,248,389,240,419,159,449,432,479,540,,,,,,,,
330,120,360,401,390,110,420,55,450,343,480,141,,,,,,,,
