0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,316,31,614,61,146,91,105,121,140,151,110,181,216,211,93,241,65,271,676
2,54,32,141,62,404,92,418,122,98,152,287,182,211,212,216,242,256,272,278
3,324,33,102,63,214,93,184,123,210,153,168,183,358,213,396,243,129,273,253
4,122,34,669,64,145,94,221,124,168,154,361,184,75,214,195,244,103,274,120
5,135,35,166,65,125,95,85,125,40,155,358,185,60,215,671,245,301,275,170
6,200,36,97,66,563,96,555,126,137,156,178,186,412,216,493,246,179,276,210
7,240,37,302,67,50,97,206,127,355,157,275,187,214,217,121,247,153,277,60
8,75,38,142,68,293,98,81,128,142,158,180,188,192,218,113,248,485,278,115
9,287,39,232,69,578,99,200,129,85,159,123,189,232,219,131,249,111,279,142
10,100,40,110,70,87,100,209,130,427,160,191,190,641,220,179,250,126,280,179
11,86,41,223,71,80,101,190,131,391,161,138,191,122,221,209,251,165,281,35
12,23,42,32,72,440,102,111,132,113,162,590,192,156,222,557,252,311,282,117
13,229,43,264,73,206,103,221,133,556,163,260,193,221,223,227,253,196,283,586
14,46,44,96,74,199,104,288,134,373,164,381,194,212,224,240,254,132,284,128
15,133,45,252,75,90,105,430,135,663,165,289,195,240,225,135,255,306,285,61
16,127,46,95,76,445,106,411,136,265,166,127,196,470,226,375,256,278,286,275
17,103,47,210,77,329,107,206,137,255,167,170,197,138,227,468,257,421,287,186
18,103,48,600,78,150,108,37,138,89,168,108,198,79,228,136,258,219,288,212
19,294,49,16,79,103,109,356,139,400,169,242,199,283,229,282,259,239,289,159
20,200,50,265,80,290,110,35,140,274,170,413,200,89,230,387,260,117,290,248
21,106,51,162,81,115,111,40,141,551,171,80,201,36,231,233,261,485,291,86
22,540,52,144,82,35,112,446,142,550,172,205,202,349,232,231,262,547,292,405
23,435,53,354,83,159,113,306,143,37,173,115,203,397,233,673,263,657,293,440
24,201,54,301,84,21,114,182,144,231,174,89,204,181,234,635,264,91,294,249
25,318,55,636,85,15,115,133,145,78,175,100,205,303,235,99,265,242,295,158
26,263,56,293,86,340,116,173,146,435,176,530,206,435,236,180,266,211,296,345
27,348,57,233,87,211,117,173,147,72,177,171,207,386,237,114,267,487,297,239
28,292,58,326,88,59,118,73,148,97,178,321,208,44,238,601,268,66,298,87
29,615,59,333,89,20,119,64,149,537,179,134,209,173,239,464,269,644,299,85
30,267,60,387,90,86,120,159,150,204,180,375,210,97,240,148,270,160,300,50
Centre:,231803,JANKIDAS,KAPUR,PUBLIC,"SCHOOL,",SECTOR,"-14,","SONIPAT,","SONIPAT,",HARYANA,NEET,(UG),2024,Page,No.,2,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,40,331,373,361,623,391,65,421,249,451,409,,,,,,,,
302,686,332,100,362,103,392,222,422,103,452,139,,,,,,,,
303,145,333,135,363,105,393,284,423,85,453,193,,,,,,,,
304,95,334,140,364,60,394,100,424,420,454,120,,,,,,,,
305,57,335,402,365,153,395,88,425,505,455,179,,,,,,,,
306,126,336,107,366,124,396,411,426,91,456,203,,,,,,,,
307,236,337,668,367,406,397,243,427,125,457,71,,,,,,,,
308,142,338,418,368,112,398,122,428,66,458,128,,,,,,,,
309,593,339,294,369,321,399,85,429,468,459,595,,,,,,,,
310,19,340,363,370,219,400,200,430,165,460,86,,,,,,,,
311,390,341,314,371,385,401,541,431,346,461,559,,,,,,,,
312,165,342,318,372,595,402,209,432,215,462,166,,,,,,,,
313,66,343,328,373,355,403,258,433,125,463,141,,,,,,,,
314,277,344,256,374,185,404,255,434,42,464,40,,,,,,,,
315,67,345,217,375,188,405,415,435,49,465,236,,,,,,,,
316,87,346,109,376,366,406,354,436,35,466,393,,,,,,,,
317,192,347,133,377,131,407,165,437,131,467,628,,,,,,,,
318,214,348,184,378,350,408,100,438,115,468,127,,,,,,,,
319,235,349,119,379,341,409,324,439,131,469,399,,,,,,,,
320,94,350,416,380,307,410,516,440,50,,,,,,,,,,
321,227,351,286,381,185,411,75,441,329,,,,,,,,,,
322,165,352,245,382,252,412,120,442,46,,,,,,,,,,
323,350,353,356,383,565,413,640,443,351,,,,,,,,,,
324,243,354,73,384,333,414,346,444,110,,,,,,,,,,
325,128,355,466,385,106,415,423,445,57,,,,,,,,,,
326,86,356,283,386,639,416,54,446,280,,,,,,,,,,
327,131,357,145,387,74,417,100,447,625,,,,,,,,,,
328,351,358,250,388,610,418,256,448,168,,,,,,,,,,
329,139,359,119,389,150,419,230,449,84,,,,,,,,,,
330,72,360,119,390,187,420,121,450,92,,,,,,,,,,
