0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,144,31,222,61,80,91,210,121,139,151,267,181,211,211,429,241,100,271,123,,,,,
2,123,32,282,62,313,92,127,122,161,152,15,182,506,212,350,242,76,272,219,,,,,
3,334,33,179,63,173,93,158,123,73,153,89,183,149,213,62,243,189,273,177,,,,,
4,233,34,189,64,153,94,230,124,63,154,151,184,94,214,61,244,95,274,26,,,,,
5,310,35,504,65,195,95,318,125,429,155,292,185,152,215,115,245,125,275,30,,,,,
6,421,36,158,66,262,96,97,126,216,156,47,186,437,216,292,246,328,276,189,,,,,
7,494,37,294,67,273,97,184,127,109,157,197,187,615,217,369,247,274,277,578,,,,,
8,324,38,52,68,665,98,107,128,392,158,80,188,75,218,27,248,152,278,71,,,,,
9,545,39,65,69,65,99,113,129,282,159,105,189,148,219,267,249,51,279,296,,,,,
10,82,40,187,70,109,100,25,130,231,160,116,190,206,220,147,250,217,280,311,,,,,
11,332,41,140,71,183,101,182,131,28,161,66,191,106,221,155,251,461,281,106,,,,,
12,108,42,108,72,51,102,285,132,402,162,172,192,58,222,61,252,95,282,126,,,,,
13,265,43,304,73,245,103,234,133,217,163,124,193,100,223,16,253,96,283,60,,,,,
14,67,44,3,74,137,104,14,134,345,164,259,194,246,224,131,254,28,284,586,,,,,
15,60,45,112,75,253,105,566,135,57,165,147,195,48,225,50,255,260,285,176,,,,,
16,95,46,191,76,60,106,141,136,252,166,60,196,115,226,391,256,36,286,140,,,,,
17,68,47,317,77,5,107,294,137,153,167,487,197,82,227,69,257,632,287,12,,,,,
18,75,48,70,78,292,108,78,138,66,168,280,198,57,228,117,258,254,288,98,,,,,
19,427,49,44,79,556,109,56,139,75,169,93,199,180,229,249,259,701,289,89,,,,,
20,150,50,210,80,101,110,85,140,365,170,626,200,580,230,92,260,52,290,76,,,,,
21,391,51,45,81,301,111,92,141,81,171,205,201,76,231,197,261,236,291,202,,,,,
22,432,52,62,82,179,112,102,142,233,172,235,202,397,232,186,262,106,292,289,,,,,
23,132,53,566,83,124,113,159,143,175,173,74,203,66,233,86,263,380,293,317,,,,,
24,111,54,115,84,296,114,45,144,95,174,47,204,177,234,182,264,114,294,91,,,,,
25,299,55,96,85,110,115,180,145,140,175,269,205,160,235,173,265,254,295,105,,,,,
26,188,56,344,86,85,116,67,146,27,176,35,206,126,236,335,266,82,296,154,,,,,
27,181,57,117,87,196,117,139,147,330,177,72,207,232,237,84,267,152,297,120,,,,,
28,479,58,507,88,369,118,77,148,324,178,258,208,407,238,391,268,280,298,127,,,,,
29,420,59,193,89,157,119,389,149,48,179,263,209,77,239,80,269,191,299,362,,,,,
30,174,60,356,90,106,120,139,150,97,180,275,210,49,240,158,270,292,300,409,,,,,
Centre:,250121,ARMY,PUBLIC,SCHOOL,"DAMANA,",ARMY,PUBLIC,SCHOOL,DAMANA,(MUTHI),JAMMU,(J&K),PIN-,"181205,","JAMMU,",JAMMU,&,KASHMIR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,110,331,534,,,,,,,,,,,,,,,,,,,,,
302,171,332,205,,,,,,,,,,,,,,,,,,,,,
303,189,333,121,,,,,,,,,,,,,,,,,,,,,
304,148,334,384,,,,,,,,,,,,,,,,,,,,,
305,441,335,61,,,,,,,,,,,,,,,,,,,,,
306,92,336,78,,,,,,,,,,,,,,,,,,,,,
307,350,337,174,,,,,,,,,,,,,,,,,,,,,
308,26,338,47,,,,,,,,,,,,,,,,,,,,,
309,166,339,181,,,,,,,,,,,,,,,,,,,,,
310,63,340,240,,,,,,,,,,,,,,,,,,,,,
311,186,341,89,,,,,,,,,,,,,,,,,,,,,
312,99,342,316,,,,,,,,,,,,,,,,,,,,,
313,22,343,89,,,,,,,,,,,,,,,,,,,,,
314,224,344,102,,,,,,,,,,,,,,,,,,,,,
315,111,345,68,,,,,,,,,,,,,,,,,,,,,
316,225,346,97,,,,,,,,,,,,,,,,,,,,,
317,50,347,228,,,,,,,,,,,,,,,,,,,,,
318,159,348,167,,,,,,,,,,,,,,,,,,,,,
319,10,349,47,,,,,,,,,,,,,,,,,,,,,
320,61,,,,,,,,,,,,,,,,,,,,,,,
321,48,,,,,,,,,,,,,,,,,,,,,,,
322,234,,,,,,,,,,,,,,,,,,,,,,,
323,127,,,,,,,,,,,,,,,,,,,,,,,
324,87,,,,,,,,,,,,,,,,,,,,,,,
325,130,,,,,,,,,,,,,,,,,,,,,,,
326,120,,,,,,,,,,,,,,,,,,,,,,,
327,40,,,,,,,,,,,,,,,,,,,,,,,
328,62,,,,,,,,,,,,,,,,,,,,,,,
329,231,,,,,,,,,,,,,,,,,,,,,,,
330,105,,,,,,,,,,,,,,,,,,,,,,,
