0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,401,31,181,61,404,91,204,121,182,151,364,181,47,211,623,241,249
2,178,32,433,62,627,92,45,122,593,152,175,182,523,212,50,242,60
3,92,33,137,63,552,93,675,123,587,153,161,183,92,213,190,243,259
4,398,34,423,64,271,94,176,124,452,154,35,184,64,214,330,244,75
5,232,35,154,65,308,95,246,125,223,155,63,185,227,215,608,245,582
6,243,36,313,66,629,96,379,126,376,156,221,186,166,216,434,246,283
7,143,37,329,67,170,97,179,127,106,157,300,187,153,217,38,247,83
8,94,38,152,68,90,98,252,128,15,158,230,188,198,218,700,248,550
9,354,39,63,69,650,99,272,129,342,159,451,189,1,219,85,249,630
10,202,40,104,70,297,100,641,130,230,160,135,190,518,220,551,250,40
11,202,41,442,71,462,101,466,131,566,161,219,191,203,221,34,251,500
12,362,42,263,72,604,102,116,132,488,162,103,192,66,222,460,252,334
13,90,43,74,73,290,103,540,133,556,163,85,193,89,223,158,253,57
14,154,44,578,74,368,104,152,134,32,164,172,194,70,224,102,254,76
15,82,45,92,75,133,105,165,135,57,165,152,195,97,225,71,255,255
16,119,46,614,76,233,106,396,136,442,166,705,196,578,226,595,256,487
17,514,47,323,77,590,107,379,137,573,167,77,197,162,227,116,257,552
18,109,48,33,78,192,108,65,138,386,168,478,198,437,228,504,258,578
19,67,49,581,79,627,109,6,139,454,169,520,199,62,229,530,259,473
20,71,50,75,80,454,110,429,140,596,170,301,200,439,230,314,260,347
21,481,51,465,81,105,111,324,141,42,171,671,201,340,231,86,261,269
22,70,52,471,82,179,112,29,142,193,172,176,202,160,232,555,262,498
23,675,53,616,83,344,113,377,143,490,173,343,203,139,233,506,263,602
24,595,54,262,84,57,114,410,144,411,174,277,204,378,234,353,,
25,662,55,358,85,563,115,36,145,182,175,106,205,412,235,409,,
26,327,56,20,86,42,116,457,146,147,176,206,206,267,236,100,,
27,385,57,119,87,67,117,97,147,58,177,571,207,144,237,593,,
28,476,58,599,88,208,118,112,148,345,178,288,208,133,238,225,,
29,65,59,471,89,140,119,636,149,182,179,111,209,490,239,17,,
30,471,60,448,90,150,120,151,150,125,180,514,210,640,240,535,,
