0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TELANGANA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,332,31,570,61,92,91,345,121,615,151,233,181,648,211,65,241,513,271,43,,,,,
2,270,32,89,62,231,92,337,122,257,152,470,182,89,212,128,242,76,272,322,,,,,
3,25,33,136,63,121,93,8,123,227,153,82,183,363,213,92,243,123,273,195,,,,,
4,228,34,236,64,393,94,92,124,329,154,390,184,545,214,127,244,400,274,67,,,,,
5,140,35,357,65,103,95,53,125,94,155,158,185,97,215,139,245,77,275,101,,,,,
6,451,36,552,66,125,96,120,126,216,156,25,186,329,216,336,246,20,276,290,,,,,
7,169,37,488,67,110,97,283,127,256,157,360,187,160,217,237,247,572,277,100,,,,,
8,203,38,427,68,89,98,52,128,371,158,109,188,322,218,65,248,405,278,65,,,,,
9,197,39,224,69,39,99,191,129,20,159,433,189,128,219,23,249,356,279,277,,,,,
10,282,40,346,70,200,100,205,130,156,160,258,190,267,220,35,250,317,280,197,,,,,
11,200,41,193,71,30,101,244,131,51,161,192,191,26,221,486,251,86,281,484,,,,,
12,148,42,293,72,494,102,69,132,218,162,308,192,52,222,509,252,146,282,75,,,,,
13,212,43,494,73,396,103,110,133,452,163,229,193,427,223,74,253,61,283,337,,,,,
14,434,44,30,74,225,104,469,134,191,164,50,194,227,224,454,254,239,284,73,,,,,
15,442,45,328,75,344,105,413,135,46,165,140,195,150,225,398,255,208,285,450,,,,,
16,278,46,367,76,364,106,362,136,224,166,415,196,468,226,311,256,184,286,371,,,,,
17,303,47,150,77,296,107,219,137,648,167,45,197,516,227,105,257,76,287,115,,,,,
18,447,48,54,78,90,108,170,138,392,168,193,198,279,228,119,258,67,288,407,,,,,
19,413,49,185,79,415,109,23,139,427,169,348,199,105,229,235,259,241,289,144,,,,,
20,195,50,232,80,174,110,101,140,165,170,360,200,136,230,160,260,454,290,27,,,,,
21,571,51,206,81,242,111,73,141,204,171,67,201,148,231,291,261,462,291,544,,,,,
22,627,52,379,82,27,112,88,142,62,172,83,202,423,232,480,262,30,292,461,,,,,
23,220,53,96,83,86,113,158,143,247,173,105,203,151,233,147,263,112,293,80,,,,,
24,171,54,169,84,307,114,111,144,458,174,89,204,162,234,339,264,595,294,324,,,,,
25,374,55,4,85,458,115,181,145,208,175,60,205,527,235,329,265,133,295,113,,,,,
26,73,56,135,86,59,116,111,146,94,176,63,206,284,236,159,266,559,296,196,,,,,
27,586,57,116,87,95,117,256,147,345,177,120,207,193,237,113,267,82,297,284,,,,,
28,431,58,296,88,104,118,24,148,551,178,134,208,357,238,249,268,54,298,64,,,,,
29,91,59,601,89,145,119,208,149,548,179,224,209,456,239,552,269,113,299,284,,,,,
30,88,60,79,90,183,120,70,150,573,180,176,210,450,240,301,270,188,300,89,,,,,
Centre:,420145,BHARATIYA,VIDYA,BHAVAN''S,ATMAKURI,RAMA,RAO,"SCHOOL,",ROAD,NO.,45,"(END),",JUBILEE,"HILLS,",HYDERBAD,-,"500033,,","HYDERABAD/SECUNDERABAD,",NEET,(UG),2024,Page,No.,2
TELANGANA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,85,331,110,361,150,391,117,,,,,,,,,,,,,,,,,
302,105,332,144,362,390,392,126,,,,,,,,,,,,,,,,,
303,104,333,202,363,203,393,249,,,,,,,,,,,,,,,,,
304,213,334,170,364,670,394,429,,,,,,,,,,,,,,,,,
305,110,335,50,365,549,395,37,,,,,,,,,,,,,,,,,
306,5,336,360,366,75,396,251,,,,,,,,,,,,,,,,,
307,142,337,171,367,127,397,228,,,,,,,,,,,,,,,,,
308,393,338,446,368,362,398,167,,,,,,,,,,,,,,,,,
309,151,339,80,369,487,399,167,,,,,,,,,,,,,,,,,
310,147,340,489,370,298,,,,,,,,,,,,,,,,,,,
311,380,341,159,371,668,,,,,,,,,,,,,,,,,,,
312,188,342,410,372,110,,,,,,,,,,,,,,,,,,,
313,285,343,542,373,256,,,,,,,,,,,,,,,,,,,
314,80,344,206,374,656,,,,,,,,,,,,,,,,,,,
315,212,345,148,375,359,,,,,,,,,,,,,,,,,,,
316,81,346,65,376,81,,,,,,,,,,,,,,,,,,,
317,285,347,298,377,215,,,,,,,,,,,,,,,,,,,
318,160,348,297,378,426,,,,,,,,,,,,,,,,,,,
319,207,349,98,379,161,,,,,,,,,,,,,,,,,,,
320,50,350,214,380,630,,,,,,,,,,,,,,,,,,,
321,220,351,692,381,115,,,,,,,,,,,,,,,,,,,
322,83,352,122,382,139,,,,,,,,,,,,,,,,,,,
323,60,353,246,383,271,,,,,,,,,,,,,,,,,,,
324,150,354,357,384,179,,,,,,,,,,,,,,,,,,,
325,111,355,280,385,523,,,,,,,,,,,,,,,,,,,
326,264,356,49,386,240,,,,,,,,,,,,,,,,,,,
327,23,357,105,387,192,,,,,,,,,,,,,,,,,,,
328,399,358,200,388,264,,,,,,,,,,,,,,,,,,,
329,325,359,96,389,272,,,,,,,,,,,,,,,,,,,
330,86,360,80,390,95,,,,,,,,,,,,,,,,,,,
