0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
SALEM,"TAMILNADU,","SALEM,",TAMIL,NADU,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,16,31,103,61,88,91,228,121,251,151,145,181,427,211,394,241,90,271,274,,,,,
2,65,32,12,62,462,92,70,122,327,152,559,182,119,212,64,242,92,272,120,,,,,
3,406,33,50,63,124,93,522,123,186,153,203,183,70,213,105,243,323,273,391,,,,,
4,232,34,288,64,615,94,123,124,126,154,149,184,37,214,365,244,521,274,95,,,,,
5,101,35,127,65,507,95,538,125,320,155,264,185,273,215,185,245,176,275,282,,,,,
6,81,36,230,66,40,96,279,126,89,156,40,186,315,216,95,246,75,276,120,,,,,
7,437,37,314,67,80,97,189,127,377,157,88,187,315,217,234,247,473,277,416,,,,,
8,19,38,50,68,631,98,105,128,221,158,117,188,399,218,153,248,226,278,92,,,,,
9,134,39,77,69,359,99,18,129,46,159,75,189,344,219,405,249,39,279,345,,,,,
10,80,40,81,70,114,100,422,130,422,160,262,190,72,220,187,250,42,280,245,,,,,
11,517,41,108,71,44,101,59,131,61,161,93,191,144,221,74,251,429,281,95,,,,,
12,429,42,426,72,435,102,535,132,407,162,179,192,29,222,278,252,94,282,515,,,,,
13,106,43,486,73,208,103,82,133,423,163,29,193,204,223,52,253,303,283,322,,,,,
14,386,44,309,74,434,104,323,134,127,164,598,194,277,224,382,254,73,284,71,,,,,
15,508,45,354,75,332,105,118,135,305,165,78,195,432,225,226,255,276,285,175,,,,,
16,491,46,84,76,186,106,88,136,394,166,128,196,83,226,203,256,78,286,60,,,,,
17,99,47,404,77,495,107,178,137,341,167,418,197,247,227,253,257,187,287,125,,,,,
18,340,48,258,78,60,108,264,138,428,168,69,198,163,228,319,258,105,288,100,,,,,
19,128,49,361,79,383,109,427,139,561,169,425,199,69,229,143,259,236,289,518,,,,,
20,101,50,557,80,48,110,115,140,609,170,145,200,130,230,393,260,75,290,98,,,,,
21,85,51,440,81,175,111,119,141,85,171,152,201,438,231,124,261,270,291,413,,,,,
22,42,52,213,82,423,112,631,142,95,172,629,202,484,232,63,262,618,292,473,,,,,
23,68,53,23,83,406,113,55,143,435,173,306,203,135,233,362,263,151,293,80,,,,,
24,270,54,436,84,149,114,57,144,47,174,336,204,449,234,433,264,78,294,16,,,,,
25,427,55,265,85,587,115,85,145,96,175,33,205,100,235,90,265,441,295,63,,,,,
26,91,56,23,86,48,116,294,146,90,176,468,206,33,236,460,266,474,296,150,,,,,
27,572,57,51,87,435,117,479,147,302,177,529,207,60,237,108,267,485,297,263,,,,,
28,25,58,244,88,286,118,344,148,409,178,413,208,193,238,409,268,160,298,99,,,,,
29,94,59,73,89,260,119,369,149,507,179,122,209,99,239,584,269,255,299,449,,,,,
30,121,60,582,90,438,120,338,150,231,180,168,210,76,240,273,270,47,300,386,,,,,
Centre:,410912,VAGGISVARI,VIDYALAYA,JAGIR,REDDIPATTI,SALEM,"TN,",VAGGISVARI,VIDYALAYA,SCHOOL,WARD,`A`,JAGIR,REDDIPATTI,AMMAPALAYAM,R,R,GARDENS,NEET,(UG),2024,Page,No.,2
SALEM,"TAMILNADU,","SALEM,",TAMIL,NADU,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,46,331,80,361,392,391,50,421,325,,,,,,,,,,,,,,,
302,358,332,380,362,272,392,526,422,68,,,,,,,,,,,,,,,
303,153,333,575,363,98,393,142,423,128,,,,,,,,,,,,,,,
304,106,334,448,364,680,394,435,424,77,,,,,,,,,,,,,,,
305,38,335,337,365,101,395,123,425,164,,,,,,,,,,,,,,,
306,125,336,355,366,388,396,148,426,88,,,,,,,,,,,,,,,
307,500,337,208,367,153,397,398,427,497,,,,,,,,,,,,,,,
308,487,338,42,368,360,398,101,428,72,,,,,,,,,,,,,,,
309,99,339,590,369,187,399,528,429,326,,,,,,,,,,,,,,,
310,229,340,94,370,128,400,23,430,63,,,,,,,,,,,,,,,
311,223,341,83,371,549,401,90,431,112,,,,,,,,,,,,,,,
312,25,342,149,372,71,402,89,432,535,,,,,,,,,,,,,,,
313,200,343,196,373,106,403,142,433,98,,,,,,,,,,,,,,,
314,315,344,173,374,449,404,100,434,560,,,,,,,,,,,,,,,
315,200,345,464,375,409,405,312,435,72,,,,,,,,,,,,,,,
316,244,346,202,376,512,406,140,436,103,,,,,,,,,,,,,,,
317,61,347,105,377,86,407,390,437,256,,,,,,,,,,,,,,,
318,165,348,259,378,617,408,128,438,285,,,,,,,,,,,,,,,
319,111,349,55,379,484,409,75,439,95,,,,,,,,,,,,,,,
320,223,350,126,380,305,410,162,440,101,,,,,,,,,,,,,,,
321,101,351,125,381,81,411,383,441,513,,,,,,,,,,,,,,,
322,292,352,433,382,19,412,345,,,,,,,,,,,,,,,,,
323,103,353,100,383,277,413,40,,,,,,,,,,,,,,,,,
324,104,354,80,384,30,414,98,,,,,,,,,,,,,,,,,
325,300,355,119,385,301,415,75,,,,,,,,,,,,,,,,,
326,25,356,139,386,297,416,648,,,,,,,,,,,,,,,,,
327,74,357,102,387,374,417,64,,,,,,,,,,,,,,,,,
328,466,358,440,388,295,418,277,,,,,,,,,,,,,,,,,
329,302,359,236,389,603,419,145,,,,,,,,,,,,,,,,,
330,362,360,130,390,115,420,80,,,,,,,,,,,,,,,,,
