0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,180,31,66,61,86,91,221,121,316,151,150,181,229,211,145,241,93
2,414,32,337,62,322,92,112,122,150,152,259,182,90,212,232,242,221
3,316,33,280,63,175,93,69,123,169,153,231,183,84,213,234,243,80
4,80,34,316,64,504,94,168,124,39,154,199,184,419,214,671,244,533
5,258,35,287,65,179,95,62,125,445,155,104,185,279,215,400,245,431
6,55,36,81,66,43,96,60,126,240,156,377,186,170,216,85,246,90
7,387,37,114,67,60,97,400,127,176,157,113,187,188,217,155,247,220
8,155,38,127,68,580,98,101,128,119,158,133,188,25,218,230,248,381
9,352,39,58,69,105,99,95,129,108,159,100,189,471,219,272,249,95
10,70,40,545,70,137,100,82,130,117,160,571,190,240,220,176,250,277
11,127,41,134,71,169,101,197,131,118,161,175,191,186,221,125,251,60
12,276,42,225,72,464,102,271,132,70,162,366,192,302,222,131,252,134
13,269,43,255,73,214,103,156,133,190,163,192,193,113,223,117,253,114
14,301,44,76,74,305,104,130,134,22,164,259,194,520,224,134,254,131
15,60,45,100,75,433,105,73,135,117,165,60,195,125,225,101,255,266
16,140,46,492,76,115,106,278,136,318,166,100,196,318,226,65,,
17,101,47,110,77,385,107,190,137,130,167,255,197,484,227,322,,
18,180,48,140,78,110,108,69,138,65,168,219,198,278,228,278,,
19,233,49,102,79,327,109,119,139,100,169,75,199,187,229,93,,
20,453,50,140,80,144,110,95,140,147,170,93,200,215,230,63,,
21,448,51,148,81,137,111,26,141,412,171,41,201,321,231,277,,
22,567,52,324,82,296,112,75,142,306,172,224,202,105,232,58,,
23,214,53,226,83,74,113,54,143,52,173,249,203,17,233,34,,
24,257,54,284,84,100,114,226,144,357,174,94,204,184,234,45,,
25,260,55,54,85,337,115,147,145,60,175,6,205,171,235,166,,
26,185,56,354,86,111,116,170,146,237,176,158,206,75,236,150,,
27,388,57,104,87,554,117,488,147,177,177,230,207,107,237,23,,
28,141,58,232,88,149,118,142,148,201,178,60,208,58,238,40,,
29,177,59,514,89,212,119,289,149,253,179,26,209,331,239,566,,
30,493,60,141,90,180,120,132,150,339,180,101,210,346,240,140,,
