0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,71,31,47,61,187,91,104,121,20,151,282,181,47,211,91,241,92,271,106,,,,,
2,499,32,486,62,65,92,87,122,132,152,454,182,320,212,45,242,72,272,145,,,,,
3,75,33,219,63,30,93,342,123,151,153,42,183,135,213,456,243,245,273,30,,,,,
4,24,34,54,64,20,94,167,124,46,154,61,184,623,214,94,244,49,274,32,,,,,
5,190,35,90,65,24,95,106,125,276,155,163,185,39,215,262,245,93,275,284,,,,,
6,144,36,108,66,404,96,87,126,343,156,126,186,69,216,115,246,254,276,95,,,,,
7,70,37,31,67,93,97,270,127,238,157,113,187,32,217,157,247,27,277,283,,,,,
8,90,38,204,68,239,98,40,128,280,158,52,188,43,218,39,248,67,278,256,,,,,
9,34,39,133,69,170,99,25,129,40,159,301,189,432,219,75,249,139,279,65,,,,,
10,72,40,168,70,242,100,97,130,30,160,323,190,48,220,148,250,30,280,187,,,,,
11,213,41,74,71,61,101,143,131,589,161,22,191,71,221,319,251,38,281,-40,,,,,
12,97,42,35,72,131,102,151,132,45,162,15,192,395,222,212,252,319,282,178,,,,,
13,431,43,148,73,78,103,172,133,57,163,382,193,61,223,39,253,-4,283,264,,,,,
14,296,44,135,74,167,104,415,134,124,164,56,194,477,224,25,254,185,284,119,,,,,
15,139,45,134,75,346,105,75,135,515,165,184,195,99,225,115,255,159,285,358,,,,,
16,182,46,80,76,424,106,228,136,61,166,50,196,24,226,130,256,96,286,81,,,,,
17,12,47,205,77,132,107,138,137,62,167,276,197,44,227,560,257,49,287,55,,,,,
18,50,48,231,78,66,108,53,138,104,168,398,198,0,228,203,258,49,288,174,,,,,
19,195,49,73,79,81,109,212,139,81,169,353,199,2,229,220,259,-1,289,2,,,,,
20,307,50,148,80,76,110,154,140,55,170,51,200,24,230,145,260,193,290,636,,,,,
21,530,51,437,81,45,111,185,141,160,171,116,201,308,231,260,261,276,291,73,,,,,
22,184,52,56,82,83,112,302,142,596,172,195,202,26,232,150,262,26,292,100,,,,,
23,45,53,65,83,68,113,124,143,59,173,57,203,120,233,51,263,66,293,171,,,,,
24,74,54,172,84,92,114,264,144,52,174,223,204,184,234,46,264,184,294,240,,,,,
25,18,55,135,85,60,115,332,145,20,175,153,205,352,235,89,265,101,295,227,,,,,
26,60,56,100,86,45,116,37,146,50,176,45,206,312,236,486,266,370,296,261,,,,,
27,461,57,349,87,161,117,211,147,42,177,186,207,9,237,112,267,29,297,152,,,,,
28,260,58,40,88,253,118,137,148,120,178,82,208,191,238,199,268,166,298,227,,,,,
29,54,59,145,89,21,119,32,149,20,179,89,209,65,239,282,269,534,299,306,,,,,
30,137,60,99,90,58,120,139,150,65,180,27,210,40,240,254,270,532,300,170,,,,,
Centre:,310511,GURUKUL,PUBLIC,"SCHOOL,","BEED,",DR.,NARAYANRAO,DHAKANE,EDUCATION,CAMPUS,MAHALAXMI,CHOWK,BEED,BYPASS,JALNA,ROAD,"BEED,","BEED,",NEET,(UG),2024,Page,No.,2
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,297,331,24,,,,,,,,,,,,,,,,,,,,,
302,94,332,571,,,,,,,,,,,,,,,,,,,,,
303,292,333,141,,,,,,,,,,,,,,,,,,,,,
304,165,334,122,,,,,,,,,,,,,,,,,,,,,
305,110,335,130,,,,,,,,,,,,,,,,,,,,,
306,201,336,317,,,,,,,,,,,,,,,,,,,,,
307,25,337,116,,,,,,,,,,,,,,,,,,,,,
308,448,338,68,,,,,,,,,,,,,,,,,,,,,
309,364,339,182,,,,,,,,,,,,,,,,,,,,,
310,323,340,23,,,,,,,,,,,,,,,,,,,,,
311,76,341,32,,,,,,,,,,,,,,,,,,,,,
312,403,342,35,,,,,,,,,,,,,,,,,,,,,
313,637,343,58,,,,,,,,,,,,,,,,,,,,,
314,207,344,12,,,,,,,,,,,,,,,,,,,,,
315,264,345,251,,,,,,,,,,,,,,,,,,,,,
316,354,346,305,,,,,,,,,,,,,,,,,,,,,
317,292,347,140,,,,,,,,,,,,,,,,,,,,,
318,95,348,17,,,,,,,,,,,,,,,,,,,,,
319,158,349,110,,,,,,,,,,,,,,,,,,,,,
320,109,350,121,,,,,,,,,,,,,,,,,,,,,
321,229,351,35,,,,,,,,,,,,,,,,,,,,,
322,50,352,80,,,,,,,,,,,,,,,,,,,,,
323,64,353,86,,,,,,,,,,,,,,,,,,,,,
324,96,354,157,,,,,,,,,,,,,,,,,,,,,
325,167,355,550,,,,,,,,,,,,,,,,,,,,,
326,445,,,,,,,,,,,,,,,,,,,,,,,
327,69,,,,,,,,,,,,,,,,,,,,,,,
328,60,,,,,,,,,,,,,,,,,,,,,,,
329,88,,,,,,,,,,,,,,,,,,,,,,,
330,150,,,,,,,,,,,,,,,,,,,,,,,
