0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,146,31,2,61,46,91,59,121,651,151,107,181,57,211,571,241,74,271,123,
2,77,32,55,62,32,92,8,122,37,152,183,182,48,212,104,242,22,272,21,
3,45,33,140,63,182,93,57,123,25,153,104,183,129,213,185,243,85,273,115,
4,140,34,117,64,86,94,139,124,95,154,36,184,83,214,153,244,34,274,32,
5,95,35,77,65,111,95,477,125,226,155,306,185,15,215,353,245,36,275,28,
6,270,36,196,66,65,96,86,126,75,156,70,186,80,216,617,246,112,276,130,
7,445,37,68,67,44,97,623,127,164,157,66,187,120,217,272,247,124,277,9,
8,199,38,102,68,91,98,81,128,359,158,62,188,154,218,177,248,669,278,59,
9,56,39,175,69,197,99,94,129,46,159,40,189,37,219,50,249,354,279,236,
10,118,40,110,70,77,100,600,130,130,160,88,190,75,220,28,250,270,280,35,
11,45,41,59,71,114,101,86,131,21,161,25,191,102,221,44,251,18,281,131,
12,107,42,18,72,108,102,43,132,136,162,43,192,39,222,-1,252,59,282,96,
13,167,43,108,73,226,103,80,133,31,163,60,193,106,223,270,253,89,283,85,
14,85,44,155,74,20,104,47,134,164,164,501,194,110,224,123,254,95,284,92,
15,31,45,71,75,17,105,74,135,29,165,279,195,40,225,230,255,224,285,102,
16,184,46,85,76,105,106,166,136,28,166,81,196,419,226,199,256,74,286,74,
17,273,47,156,77,28,107,77,137,81,167,124,197,105,227,93,257,105,287,511,
18,255,48,75,78,64,108,409,138,295,168,105,198,26,228,86,258,612,288,520,
19,42,49,50,79,486,109,25,139,51,169,208,199,459,229,61,259,150,289,56,
20,210,50,130,80,95,110,19,140,101,170,293,200,26,230,292,260,143,290,51,
21,44,51,204,81,84,111,100,141,628,171,4,201,126,231,47,261,29,291,64,
22,42,52,75,82,26,112,38,142,21,172,81,202,106,232,81,262,260,292,110,
23,109,53,252,83,94,113,80,143,275,173,20,203,142,233,88,263,75,293,120,
24,15,54,604,84,581,114,55,144,125,174,75,204,61,234,42,264,67,294,92,
25,113,55,191,85,96,115,28,145,25,175,80,205,31,235,51,265,160,295,153,
26,115,56,409,86,66,116,121,146,143,176,195,206,267,236,139,266,296,296,131,
27,60,57,65,87,68,117,20,147,40,177,97,207,92,237,65,267,482,297,70,
28,70,58,92,88,201,118,193,148,290,178,261,208,593,238,47,268,61,298,95,
29,92,59,168,89,70,119,43,149,110,179,95,209,572,239,39,269,6,299,95,
30,234,60,393,90,115,120,38,150,463,180,65,210,43,240,16,270,89,300,314,
Centre:,440531,VERTEX,GLOBAL,"SCHOOL,",VERTEX,GLOBAL,SCGOOL,NEAR,SARDARNAGAR,GORAKHPUR,"UP273202,","GORAKHPUR,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,81,331,0,361,99,391,461,421,75,451,61,,,,,,,,,
302,70,332,67,362,161,392,40,422,110,452,111,,,,,,,,,
303,633,333,46,363,240,393,51,423,472,453,137,,,,,,,,,
304,112,334,102,364,70,394,101,424,160,454,44,,,,,,,,,
305,73,335,76,365,90,395,349,425,105,455,75,,,,,,,,,
306,209,336,141,366,28,396,77,426,145,456,476,,,,,,,,,
307,60,337,78,367,99,397,29,427,399,457,436,,,,,,,,,
308,81,338,35,368,107,398,-11,428,26,458,160,,,,,,,,,
309,208,339,58,369,182,399,86,429,240,459,205,,,,,,,,,
310,120,340,85,370,66,400,496,430,119,460,144,,,,,,,,,
311,93,341,77,371,139,401,253,431,226,461,35,,,,,,,,,
312,171,342,103,372,410,402,180,432,1,462,276,,,,,,,,,
313,90,343,15,373,452,403,25,433,70,463,120,,,,,,,,,
314,82,344,3,374,151,404,43,434,116,464,104,,,,,,,,,
315,82,345,15,375,45,405,531,435,419,,,,,,,,,,,
316,65,346,80,376,320,406,166,436,82,,,,,,,,,,,
317,28,347,368,377,198,407,117,437,105,,,,,,,,,,,
318,57,348,63,378,181,408,56,438,293,,,,,,,,,,,
319,75,349,251,379,210,409,78,439,9,,,,,,,,,,,
320,419,350,42,380,73,410,295,440,382,,,,,,,,,,,
321,51,351,443,381,13,411,147,441,589,,,,,,,,,,,
322,28,352,79,382,131,412,347,442,-3,,,,,,,,,,,
323,53,353,50,383,20,413,379,443,162,,,,,,,,,,,
324,106,354,45,384,37,414,142,444,156,,,,,,,,,,,
325,80,355,148,385,50,415,73,445,120,,,,,,,,,,,
326,284,356,133,386,100,416,30,446,69,,,,,,,,,,,
327,564,357,483,387,-2,417,222,447,262,,,,,,,,,,,
328,275,358,136,388,56,418,600,448,180,,,,,,,,,,,
329,77,359,91,389,110,419,157,449,-33,,,,,,,,,,,
330,144,360,82,390,36,420,105,450,141,,,,,,,,,,,
