0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,71,31,216,61,139,91,201,121,214,151,392,181,227,211,166,241,618,271,153,,,,,,,,
2,85,32,63,62,38,92,43,122,142,152,607,182,22,212,68,242,316,272,80,,,,,,,,
3,197,33,297,63,162,93,418,123,320,153,445,183,181,213,138,243,176,273,26,,,,,,,,
4,331,34,60,64,62,94,181,124,51,154,163,184,78,214,432,244,421,274,78,,,,,,,,
5,70,35,105,65,102,95,379,125,83,155,98,185,118,215,60,245,394,275,207,,,,,,,,
6,150,36,354,66,259,96,224,126,103,156,120,186,174,216,289,246,42,276,347,,,,,,,,
7,340,37,629,67,58,97,75,127,525,157,596,187,75,217,16,247,131,277,140,,,,,,,,
8,344,38,30,68,315,98,64,128,60,158,445,188,193,218,110,248,46,278,38,,,,,,,,
9,54,39,80,69,62,99,172,129,125,159,92,189,60,219,74,249,169,279,58,,,,,,,,
10,227,40,62,70,223,100,57,130,65,160,285,190,617,220,48,250,363,280,100,,,,,,,,
11,160,41,80,71,216,101,238,131,155,161,587,191,70,221,545,251,40,281,61,,,,,,,,
12,30,42,214,72,467,102,170,132,313,162,652,192,47,222,67,252,121,282,198,,,,,,,,
13,110,43,130,73,222,103,231,133,165,163,35,193,101,223,274,253,65,283,109,,,,,,,,
14,68,44,78,74,225,104,159,134,75,164,423,194,102,224,260,254,143,284,158,,,,,,,,
15,19,45,75,75,121,105,50,135,54,165,85,195,120,225,29,255,101,285,184,,,,,,,,
16,212,46,159,76,58,106,564,136,96,166,55,196,396,226,99,256,61,286,57,,,,,,,,
17,205,47,129,77,43,107,187,137,83,167,138,197,558,227,87,257,139,287,67,,,,,,,,
18,216,48,95,78,90,108,260,138,62,168,9,198,108,228,170,258,150,288,7,,,,,,,,
19,366,49,228,79,158,109,301,139,114,169,50,199,149,229,71,259,15,289,562,,,,,,,,
20,110,50,100,80,45,110,134,140,172,170,392,200,125,230,232,260,626,290,350,,,,,,,,
21,175,51,32,81,136,111,120,141,67,171,205,201,41,231,91,261,82,291,158,,,,,,,,
22,71,52,70,82,174,112,69,142,10,172,451,202,44,232,97,262,268,292,530,,,,,,,,
23,213,53,338,83,145,113,229,143,159,173,54,203,182,233,396,263,27,293,363,,,,,,,,
24,529,54,157,84,367,114,289,144,50,174,142,204,367,234,302,264,37,294,191,,,,,,,,
25,226,55,327,85,106,115,176,145,188,175,100,205,261,235,400,265,119,295,251,,,,,,,,
26,588,56,211,86,166,116,212,146,81,176,191,206,251,236,78,266,71,296,61,,,,,,,,
27,589,57,158,87,513,117,482,147,35,177,81,207,527,237,60,267,60,297,20,,,,,,,,
28,20,58,49,88,545,118,20,148,63,178,348,208,91,238,224,268,128,298,161,,,,,,,,
29,76,59,23,89,110,119,364,149,379,179,162,209,92,239,74,269,401,299,77,,,,,,,,
30,154,60,52,90,-6,120,119,150,170,180,77,210,30,240,500,270,70,300,75,,,,,,,,
Centre:,151805,MAHATMA,GANDHI,SHIKSHAN,"SANSTHAN,","WAJITPUR,",NEAR,BMP,-,13,",",P.O.,"-MILKICHAK,",P.S.,-,"BAHADURPUR,",DARBHANGA,-,"846009,","DARBHANGA,",BIHAR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,99,331,276,361,297,391,15,421,93,451,39,481,320,511,93,541,236,571,67,,,,,,,,
302,142,332,142,362,38,392,608,422,96,452,330,482,240,512,83,542,153,572,86,,,,,,,,
303,420,333,45,363,71,393,67,423,61,453,60,483,95,513,81,543,50,573,177,,,,,,,,
304,123,334,45,364,169,394,171,424,175,454,71,484,352,514,151,544,227,574,86,,,,,,,,
305,41,335,26,365,53,395,229,425,137,455,10,485,52,515,55,545,220,575,42,,,,,,,,
306,25,336,248,366,588,396,85,426,99,456,61,486,96,516,38,546,80,576,77,,,,,,,,
