0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"NANDED.431603,","NANDED,",MAHARASHTRA,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,165,31,166,61,131,91,106,121,40,151,431,181,20,211,539
2,382,32,572,62,464,92,206,122,551,152,557,182,615,212,109
3,313,33,63,63,87,93,305,123,30,153,133,183,490,213,71
4,409,34,242,64,102,94,209,124,147,154,127,184,217,214,168
5,502,35,97,65,125,95,672,125,50,155,652,185,354,215,376
6,35,36,63,66,282,96,37,126,29,156,527,186,141,216,589
7,75,37,248,67,435,97,37,127,120,157,353,187,129,217,128
8,128,38,500,68,75,98,274,128,217,158,26,188,519,218,599
9,102,39,35,69,154,99,162,129,247,159,50,189,71,219,90
10,17,40,198,70,52,100,224,130,240,160,145,190,-17,220,65
11,175,41,33,71,369,101,352,131,36,161,61,191,59,221,123
12,582,42,382,72,222,102,554,132,532,162,196,192,444,222,400
13,43,43,80,73,167,103,367,133,333,163,32,193,434,223,291
14,0,44,145,74,255,104,630,134,127,164,301,194,155,224,80
15,76,45,10,75,131,105,310,135,115,165,247,195,118,225,94
16,61,46,105,76,205,106,55,136,206,166,31,196,273,226,651
17,216,47,166,77,188,107,54,137,79,167,52,197,55,227,162
18,465,48,129,78,290,108,58,138,531,168,476,198,416,228,149
19,326,49,121,79,185,109,460,139,525,169,303,199,467,229,113
20,266,50,426,80,180,110,45,140,543,170,484,200,366,230,456
21,78,51,80,81,185,111,289,141,491,171,192,201,52,231,111
22,310,52,290,82,98,112,230,142,98,172,142,202,239,232,35
23,336,53,201,83,349,113,76,143,621,173,175,203,117,233,118
24,146,54,49,84,227,114,46,144,165,174,159,204,360,234,161
25,627,55,314,85,87,115,316,145,41,175,460,205,150,235,196
26,61,56,578,86,642,116,59,146,254,176,53,206,65,,
27,150,57,71,87,84,117,212,147,106,177,83,207,324,,
28,427,58,89,88,252,118,52,148,68,178,55,208,149,,
29,110,59,128,89,35,119,241,149,456,179,195,209,90,,
30,643,60,277,90,46,120,406,150,178,180,127,210,200,,
