0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
BHAVAN''S,"CAMPUS,",MUNSHI,"NAGAR,",MUMBAI-,"400058,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,394,31,233,61,241,91,282,121,541,151,152,181,427,211,47,241,501,271,151,,,,
2,130,32,31,62,187,92,550,122,200,152,248,182,71,212,167,242,43,272,68,,,,
3,212,33,95,63,314,93,75,123,232,153,100,183,451,213,481,243,253,273,123,,,,
4,384,34,549,64,173,94,0,124,225,154,153,184,208,214,250,244,396,274,13,,,,
5,357,35,700,65,630,95,383,125,326,155,30,185,313,215,152,245,241,275,130,,,,
6,265,36,98,66,363,96,295,126,69,156,176,186,97,216,124,246,205,276,393,,,,
7,132,37,90,67,17,97,316,127,655,157,81,187,515,217,107,247,416,277,109,,,,
8,80,38,82,68,185,98,65,128,211,158,543,188,6,218,259,248,311,278,365,,,,
9,125,39,151,69,404,99,388,129,441,159,109,189,143,219,169,249,408,279,501,,,,
10,217,40,109,70,38,100,293,130,454,160,356,190,553,220,103,250,89,280,356,,,,
11,200,41,92,71,148,101,471,131,72,161,396,191,197,221,348,251,122,281,186,,,,
12,129,42,179,72,75,102,96,132,69,162,105,192,358,222,135,252,3,282,186,,,,
13,106,43,103,73,58,103,208,133,76,163,665,193,444,223,117,253,233,283,108,,,,
14,183,44,80,74,74,104,205,134,109,164,46,194,109,224,90,254,231,284,317,,,,
15,77,45,49,75,181,105,110,135,76,165,71,195,90,225,123,255,93,285,80,,,,
16,171,46,175,76,91,106,270,136,98,166,230,196,516,226,320,256,56,286,194,,,,
17,534,47,140,77,91,107,105,137,243,167,148,197,450,227,534,257,165,287,250,,,,
18,98,48,444,78,116,108,161,138,276,168,64,198,41,228,209,258,27,288,461,,,,
19,128,49,6,79,30,109,29,139,65,169,410,199,42,229,73,259,107,289,115,,,,
20,51,50,217,80,497,110,59,140,234,170,188,200,352,230,286,260,104,290,160,,,,
21,164,51,271,81,151,111,336,141,221,171,302,201,348,231,232,261,124,291,220,,,,
22,220,52,210,82,90,112,414,142,129,172,36,202,337,232,515,262,428,292,200,,,,
23,586,53,213,83,71,113,613,143,60,173,245,203,60,233,354,263,93,293,239,,,,
24,141,54,90,84,40,114,378,144,48,174,290,204,108,234,351,264,157,294,180,,,,
25,64,55,113,85,191,115,94,145,201,175,120,205,230,235,349,265,75,295,38,,,,
26,203,56,395,86,145,116,77,146,329,176,454,206,147,236,505,266,216,296,44,,,,
27,389,57,88,87,138,117,49,147,611,177,115,207,292,237,214,267,96,297,393,,,,
28,440,58,148,88,50,118,310,148,339,178,341,208,37,238,85,268,630,298,431,,,,
29,51,59,37,89,322,119,171,149,121,179,106,209,395,239,151,269,72,299,361,,,,
30,146,60,454,90,77,120,369,150,581,180,288,210,116,240,30,270,157,300,95,,,,
Centre:,311031,BHARATIYA,VIDYA,BHAVAN''S,SARDAR,PATEL,INSTITUTE,OF,"TECHNOLOGY,",BHARATIYA,VIDYA,BHAVAN''S,SARDAR,PATEL,INSTITUTE,OF,"TECHNOLOGY,",NEET,(UG),2024,Page,No.,2
BHAVAN''S,"CAMPUS,",MUNSHI,"NAGAR,",MUMBAI-,"400058,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,46,331,51,361,368,391,134,,,,,,,,,,,,,,,,
302,143,332,160,362,241,392,222,,,,,,,,,,,,,,,,
303,99,333,434,363,119,393,92,,,,,,,,,,,,,,,,
304,78,334,123,364,596,394,242,,,,,,,,,,,,,,,,
305,79,335,199,365,120,395,55,,,,,,,,,,,,,,,,
306,90,336,521,366,85,396,-5,,,,,,,,,,,,,,,,
307,116,337,147,367,85,397,167,,,,,,,,,,,,,,,,
308,175,338,58,368,540,,,,,,,,,,,,,,,,,,
309,25,339,321,369,83,,,,,,,,,,,,,,,,,,
310,411,340,135,370,280,,,,,,,,,,,,,,,,,,
311,351,341,217,371,60,,,,,,,,,,,,,,,,,,
312,102,342,75,372,91,,,,,,,,,,,,,,,,,,
313,365,343,385,373,87,,,,,,,,,,,,,,,,,,
314,105,344,55,374,28,,,,,,,,,,,,,,,,,,
315,127,345,135,375,86,,,,,,,,,,,,,,,,,,
316,79,346,41,376,71,,,,,,,,,,,,,,,,,,
317,494,347,297,377,89,,,,,,,,,,,,,,,,,,
318,346,348,159,378,114,,,,,,,,,,,,,,,,,,
319,561,349,116,379,7,,,,,,,,,,,,,,,,,,
320,432,350,449,380,106,,,,,,,,,,,,,,,,,,
321,59,351,55,381,70,,,,,,,,,,,,,,,,,,
322,158,352,493,382,180,,,,,,,,,,,,,,,,,,
323,314,353,561,383,183,,,,,,,,,,,,,,,,,,
324,268,354,157,384,237,,,,,,,,,,,,,,,,,,
325,500,355,162,385,125,,,,,,,,,,,,,,,,,,
326,505,356,380,386,540,,,,,,,,,,,,,,,,,,
327,239,357,20,387,177,,,,,,,,,,,,,,,,,,
328,191,358,103,388,131,,,,,,,,,,,,,,,,,,
329,317,359,113,389,77,,,,,,,,,,,,,,,,,,
330,104,360,99,390,164,,,,,,,,,,,,,,,,,,
