0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"HAZARIBAGH,",JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,425,31,121,61,92,91,388,121,92,151,276,181,343,211,161,241,554,271,384,,,,,
2,250,32,545,62,52,92,179,122,77,152,71,182,74,212,457,242,454,272,73,,,,,
3,141,33,513,63,78,93,278,123,124,153,46,183,126,213,172,243,28,273,108,,,,,
4,215,34,80,64,85,94,145,124,137,154,177,184,333,214,384,244,261,274,129,,,,,
5,352,35,86,65,105,95,258,125,351,155,80,185,60,215,225,245,16,275,164,,,,,
6,202,36,104,66,497,96,59,126,60,156,298,186,248,216,409,246,106,276,90,,,,,
7,81,37,158,67,196,97,282,127,312,157,125,187,115,217,144,247,77,277,135,,,,,
8,74,38,169,68,292,98,45,128,542,158,50,188,136,218,153,248,76,278,660,,,,,
9,55,39,366,69,90,99,495,129,75,159,30,189,202,219,174,249,369,279,309,,,,,
10,16,40,287,70,123,100,217,130,157,160,88,190,485,220,100,250,239,280,133,,,,,
11,68,41,209,71,196,101,59,131,164,161,198,191,316,221,115,251,120,281,255,,,,,
12,52,42,271,72,399,102,43,132,108,162,523,192,117,222,147,252,58,282,347,,,,,
13,250,43,100,73,7,103,237,133,311,163,56,193,153,223,344,253,117,283,50,,,,,
14,91,44,43,74,220,104,165,134,61,164,90,194,46,224,292,254,75,284,142,,,,,
15,171,45,267,75,188,105,118,135,80,165,81,195,56,225,139,255,276,285,266,,,,,
16,300,46,104,76,366,106,430,136,316,166,545,196,41,226,116,256,272,286,185,,,,,
17,82,47,267,77,98,107,185,137,169,167,96,197,172,227,189,257,75,287,175,,,,,
18,38,48,155,78,60,108,162,138,82,168,54,198,243,228,294,258,26,288,56,,,,,
19,452,49,155,79,57,109,72,139,176,169,22,199,353,229,359,259,121,289,226,,,,,
20,276,50,465,80,404,110,286,140,147,170,103,200,63,230,128,260,184,290,75,,,,,
21,3,51,35,81,347,111,116,141,109,171,399,201,211,231,68,261,125,291,262,,,,,
22,180,52,575,82,134,112,132,142,102,172,334,202,189,232,198,262,129,292,291,,,,,
23,445,53,106,83,140,113,98,143,32,173,116,203,76,233,324,263,154,293,340,,,,,
24,237,54,85,84,692,114,94,144,98,174,67,204,89,234,70,264,240,294,100,,,,,
25,310,55,656,85,109,115,250,145,123,175,115,205,222,235,119,265,110,295,320,,,,,
26,49,56,55,86,154,116,108,146,630,176,160,206,10,236,83,266,131,296,183,,,,,
27,598,57,57,87,139,117,157,147,106,177,160,207,242,237,297,267,35,297,496,,,,,
28,28,58,166,88,489,118,172,148,471,178,300,208,48,238,216,268,218,298,350,,,,,
29,89,59,175,89,47,119,115,149,29,179,92,209,107,239,398,269,497,299,-20,,,,,
30,107,60,270,90,513,120,471,150,588,180,224,210,100,240,332,270,74,300,36,,,,,
Centre:,260404,SHRI,RAMKRISHNA,SHARDA,MATH,&,MISSION,RAVINDRA,"PATH,",SRI,RAMAKRISHNA,SARADA,ASHRAMA,(VIEKANANDA,CENTRAL,SCHOOL),RABINDRA,"PATH,",NEET,(UG),2024,Page,No.,2
"HAZARIBAGH,",JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,556,331,438,361,110,391,153,,,,,,,,,,,,,,,,,
302,136,332,379,362,158,392,386,,,,,,,,,,,,,,,,,
303,95,333,46,363,44,393,292,,,,,,,,,,,,,,,,,
304,10,334,403,364,23,394,53,,,,,,,,,,,,,,,,,
305,92,335,175,365,185,395,170,,,,,,,,,,,,,,,,,
306,120,336,12,366,35,396,119,,,,,,,,,,,,,,,,,
307,231,337,250,367,96,397,318,,,,,,,,,,,,,,,,,
308,187,338,142,368,260,398,376,,,,,,,,,,,,,,,,,
309,218,339,343,369,62,399,65,,,,,,,,,,,,,,,,,
310,37,340,359,370,47,400,119,,,,,,,,,,,,,,,,,
311,174,341,136,371,25,401,391,,,,,,,,,,,,,,,,,
312,168,342,218,372,23,402,532,,,,,,,,,,,,,,,,,
313,351,343,416,373,389,403,639,,,,,,,,,,,,,,,,,
314,497,344,45,374,143,404,108,,,,,,,,,,,,,,,,,
315,112,345,28,375,96,405,364,,,,,,,,,,,,,,,,,
316,95,346,115,376,233,406,233,,,,,,,,,,,,,,,,,
317,287,347,145,377,249,407,144,,,,,,,,,,,,,,,,,
318,47,348,278,378,158,408,238,,,,,,,,,,,,,,,,,
319,93,349,14,379,81,409,403,,,,,,,,,,,,,,,,,
320,280,350,89,380,139,410,144,,,,,,,,,,,,,,,,,
321,338,351,243,381,135,411,201,,,,,,,,,,,,,,,,,
322,542,352,51,382,129,,,,,,,,,,,,,,,,,,,
323,364,353,531,383,82,,,,,,,,,,,,,,,,,,,
324,125,354,262,384,263,,,,,,,,,,,,,,,,,,,
325,593,355,71,385,104,,,,,,,,,,,,,,,,,,,
326,100,356,604,386,291,,,,,,,,,,,,,,,,,,,
327,182,357,14,387,73,,,,,,,,,,,,,,,,,,,
328,230,358,539,388,110,,,,,,,,,,,,,,,,,,,
329,332,359,250,389,198,,,,,,,,,,,,,,,,,,,
330,58,360,-5,390,104,,,,,,,,,,,,,,,,,,,
