0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,91,31,53,61,105,91,226,121,153,151,39,181,57,211,406,241,645,271,57,,,
2,277,32,292,62,54,92,333,122,202,152,46,182,106,212,308,242,31,272,37,,,
3,375,33,21,63,336,93,184,123,50,153,42,183,48,213,524,243,330,273,78,,,
4,64,34,185,64,88,94,297,124,78,154,237,184,99,214,65,244,65,274,27,,,
5,95,35,175,65,439,95,110,125,69,155,176,185,182,215,96,245,83,275,228,,,
6,503,36,441,66,291,96,64,126,118,156,221,186,31,216,253,246,15,276,253,,,
7,291,37,88,67,139,97,70,127,26,157,83,187,74,217,57,247,58,277,251,,,
8,354,38,84,68,34,98,46,128,193,158,110,188,51,218,143,248,116,278,134,,,
9,269,39,-1,69,84,99,363,129,416,159,124,189,13,219,48,249,134,279,228,,,
10,286,40,10,70,189,100,30,130,70,160,328,190,547,220,57,250,197,280,60,,,
11,93,41,134,71,153,101,250,131,61,161,119,191,17,221,36,251,17,281,117,,,
12,115,42,537,72,96,102,74,132,80,162,86,192,188,222,31,252,45,282,101,,,
13,39,43,75,73,46,103,58,133,161,163,61,193,81,223,116,253,147,283,265,,,
14,225,44,-2,74,110,104,226,134,132,164,22,194,235,224,120,254,416,284,91,,,
15,159,45,50,75,398,105,42,135,15,165,341,195,57,225,198,255,192,285,8,,,
16,584,46,287,76,458,106,103,136,54,166,36,196,136,226,154,256,236,286,264,,,
17,99,47,249,77,412,107,79,137,258,167,60,197,69,227,279,257,422,287,29,,,
18,108,48,259,78,196,108,103,138,71,168,47,198,323,228,74,258,50,288,130,,,
19,46,49,336,79,414,109,121,139,200,169,189,199,114,229,62,259,39,289,404,,,
20,128,50,109,80,503,110,69,140,68,170,114,200,109,230,297,260,222,290,180,,,
21,35,51,205,81,96,111,174,141,64,171,80,201,150,231,34,261,22,291,519,,,
22,189,52,299,82,107,112,58,142,68,172,59,202,69,232,141,262,302,292,401,,,
23,172,53,146,83,84,113,407,143,24,173,221,203,114,233,321,263,97,293,145,,,
24,377,54,175,84,35,114,317,144,227,174,46,204,113,234,125,264,190,294,311,,,
25,67,55,177,85,64,115,1,145,363,175,35,205,232,235,188,265,40,295,49,,,
26,84,56,135,86,134,116,243,146,70,176,286,206,175,236,307,266,278,296,55,,,
27,90,57,80,87,548,117,69,147,61,177,81,207,135,237,40,267,130,297,444,,,
28,42,58,447,88,179,118,119,148,48,178,114,208,90,238,47,268,124,298,29,,,
29,316,59,125,89,33,119,205,149,102,179,74,209,247,239,76,269,478,299,21,,,
30,99,60,93,90,78,120,136,150,41,180,158,210,34,240,34,270,389,300,36,,,
Centre:,170210,ST.,VINCENT,PALLOTTI,SR.,SEC.,SCHOOL,"BILASPUR,",27,KHOLI,MANGLA,ROAD,"BILASPUR,",BILASPUR,"(CG),",CHHATTISGARH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,76,331,268,361,15,391,95,421,47,451,64,481,459,,,,,,,,,
302,66,332,104,362,63,392,19,422,145,452,502,482,90,,,,,,,,,
303,60,333,58,363,324,393,70,423,146,453,224,483,93,,,,,,,,,
304,64,334,387,364,156,394,65,424,237,454,120,484,88,,,,,,,,,
305,262,335,103,365,102,395,21,425,79,455,113,485,55,,,,,,,,,
306,49,336,77,366,209,396,82,426,201,456,146,,,,,,,,,,,
307,450,337,62,367,480,397,24,427,100,457,22,,,,,,,,,,,
308,182,338,106,368,35,398,228,428,86,458,51,,,,,,,,,,,
309,379,339,195,369,108,399,147,429,120,459,65,,,,,,,,,,,
310,17,340,177,370,44,400,230,430,-13,460,265,,,,,,,,,,,
311,73,341,282,371,81,401,56,431,45,461,65,,,,,,,,,,,
312,50,342,65,372,90,402,350,432,194,462,206,,,,,,,,,,,
313,67,343,391,373,486,403,79,433,307,463,117,,,,,,,,,,,
314,70,344,25,374,325,404,331,434,209,464,98,,,,,,,,,,,
315,334,345,313,375,55,405,193,435,31,465,133,,,,,,,,,,,
316,108,346,295,376,302,406,118,436,279,466,348,,,,,,,,,,,
317,69,347,47,377,568,407,51,437,386,467,289,,,,,,,,,,,
318,146,348,87,378,61,408,51,438,35,468,76,,,,,,,,,,,
319,35,349,91,379,248,409,53,439,336,469,103,,,,,,,,,,,
320,231,350,175,380,286,410,109,440,60,470,227,,,,,,,,,,,
321,130,351,61,381,252,411,65,441,38,471,285,,,,,,,,,,,
322,77,352,357,382,196,412,57,442,50,472,25,,,,,,,,,,,
323,140,353,224,383,133,413,136,443,70,473,128,,,,,,,,,,,
324,132,354,36,384,60,414,70,444,218,474,28,,,,,,,,,,,
325,559,355,252,385,52,415,413,445,53,475,592,,,,,,,,,,,
326,58,356,24,386,402,416,140,446,7,476,324,,,,,,,,,,,
327,142,357,65,387,131,417,442,447,50,477,213,,,,,,,,,,,
328,270,358,34,388,471,418,370,448,245,478,472,,,,,,,,,,,
329,20,359,55,389,532,419,610,449,446,479,32,,,,,,,,,,,
330,140,360,96,390,117,420,102,450,285,480,94,,,,,,,,,,,
