0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,454,31,250,61,586,91,28,121,105,151,191,181,271
2,59,32,69,62,300,92,7,122,600,152,98,182,211
3,144,33,172,63,161,93,345,123,134,153,481,183,147
4,171,34,287,64,547,94,398,124,85,154,136,184,367
5,275,35,339,65,589,95,17,125,320,155,141,185,489
6,484,36,54,66,67,96,48,126,34,156,227,186,238
7,377,37,116,67,209,97,12,127,144,157,85,187,355
8,242,38,164,68,104,98,260,128,109,158,148,,
9,35,39,236,69,75,99,259,129,122,159,335,,
10,502,40,103,70,35,100,73,130,130,160,173,,
11,17,41,157,71,179,101,554,131,81,161,91,,
12,67,42,276,72,30,102,209,132,95,162,41,,
13,138,43,73,73,182,103,227,133,78,163,167,,
14,209,44,390,74,628,104,51,134,128,164,68,,
15,259,45,626,75,93,105,69,135,199,165,333,,
16,311,46,492,76,71,106,151,136,167,166,279,,
17,80,47,125,77,215,107,202,137,85,167,55,,
18,112,48,401,78,124,108,529,138,55,168,147,,
19,166,49,140,79,263,109,85,139,207,169,272,,
20,364,50,385,80,54,110,332,140,112,170,264,,
21,106,51,128,81,350,111,47,141,532,171,400,,
22,124,52,224,82,113,112,23,142,363,172,25,,
23,110,53,60,83,139,113,157,143,68,173,70,,
24,123,54,563,84,100,114,-5,144,135,174,329,,
25,-4,55,436,85,161,115,147,145,85,175,176,,
26,214,56,94,86,342,116,310,146,385,176,157,,
27,44,57,429,87,458,117,55,147,250,177,76,,
28,97,58,149,88,79,118,93,148,284,178,115,,
29,192,59,481,89,141,119,185,149,281,179,46,,
30,100,60,395,90,498,120,448,150,443,180,406,,
