0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,466,31,73,61,100,91,125,121,100,151,131,181,152,211,160,241,341
2,137,32,111,62,119,92,86,122,73,152,556,182,268,212,81,242,159
3,320,33,156,63,135,93,185,123,365,153,51,183,140,213,59,243,99
4,99,34,152,64,195,94,160,124,395,154,76,184,180,214,153,244,39
5,159,35,64,65,79,95,54,125,81,155,44,185,101,215,375,245,24
6,96,36,100,66,310,96,111,126,223,156,194,186,259,216,506,246,111
7,40,37,323,67,221,97,112,127,89,157,142,187,96,217,193,247,141
8,73,38,118,68,295,98,50,128,157,158,2,188,52,218,198,248,95
9,212,39,430,69,131,99,110,129,125,159,70,189,420,219,52,249,129
10,47,40,223,70,146,100,199,130,121,160,112,190,240,220,142,250,108
11,104,41,95,71,98,101,136,131,36,161,165,191,81,221,89,251,275
12,181,42,427,72,125,102,133,132,322,162,342,192,51,222,80,252,184
13,365,43,111,73,37,103,76,133,103,163,242,193,83,223,213,253,90
14,272,44,417,74,328,104,252,134,114,164,136,194,58,224,159,,
15,80,45,90,75,83,105,26,135,54,165,176,195,363,225,202,,
16,401,46,257,76,239,106,416,136,123,166,70,196,76,226,174,,
17,206,47,338,77,126,107,161,137,286,167,95,197,353,227,47,,
18,485,48,172,78,88,108,265,138,108,168,166,198,177,228,141,,
19,88,49,60,79,43,109,167,139,147,169,177,199,164,229,170,,
20,429,50,190,80,199,110,-1,140,171,170,74,200,235,230,140,,
21,158,51,55,81,72,111,194,141,284,171,90,201,52,231,285,,
22,59,52,125,82,582,112,299,142,290,172,153,202,145,232,65,,
23,108,53,186,83,189,113,193,143,207,173,428,203,41,233,106,,
24,529,54,56,84,140,114,124,144,332,174,107,204,97,234,447,,
25,138,55,518,85,465,115,27,145,143,175,183,205,50,235,205,,
26,189,56,44,86,77,116,135,146,457,176,109,206,51,236,103,,
27,105,57,100,87,100,117,293,147,88,177,376,207,299,237,63,,
28,18,58,67,88,143,118,287,148,21,178,81,208,71,238,114,,
29,213,59,25,89,94,119,210,149,130,179,31,209,90,239,253,,
30,169,60,25,90,38,120,53,150,18,180,193,210,41,240,402,,
