0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,347,31,177,61,125,91,200,121,528,151,50,181,207
2,361,32,99,62,171,92,104,122,406,152,435,182,130
3,42,33,507,63,25,93,171,123,90,153,424,183,580
4,56,34,561,64,622,94,154,124,62,154,545,184,135
5,220,35,259,65,102,95,194,125,595,155,63,185,377
6,547,36,92,66,110,96,573,126,7,156,128,,
7,70,37,218,67,466,97,30,127,398,157,35,,
8,495,38,81,68,423,98,440,128,139,158,542,,
9,27,39,410,69,162,99,281,129,271,159,113,,
10,375,40,85,70,135,100,270,130,333,160,343,,
11,72,41,150,71,283,101,131,131,28,161,218,,
12,509,42,56,72,204,102,562,132,11,162,431,,
13,83,43,203,73,111,103,69,133,337,163,55,,
14,171,44,552,74,500,104,366,134,563,164,49,,
15,70,45,406,75,46,105,119,135,666,165,283,,
16,32,46,531,76,69,106,46,136,26,166,20,,
17,88,47,127,77,71,107,133,137,145,167,411,,
18,276,48,177,78,27,108,221,138,223,168,46,,
19,46,49,26,79,436,109,613,139,489,169,89,,
20,131,50,574,80,106,110,151,140,612,170,670,,
21,405,51,358,81,545,111,243,141,291,171,460,,
22,61,52,1,82,153,112,641,142,609,172,83,,
23,666,53,40,83,551,113,41,143,308,173,518,,
24,627,54,119,84,355,114,268,144,158,174,516,,
25,77,55,110,85,109,115,315,145,235,175,174,,
26,179,56,419,86,324,116,145,146,44,176,42,,
27,46,57,105,87,120,117,266,147,167,177,370,,
28,479,58,291,88,421,118,113,148,502,178,336,,
29,410,59,523,89,117,119,102,149,143,179,327,,
30,124,60,201,90,88,120,642,150,41,180,504,,
