0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Centre:,150260,KIDDY,CONVENT,HIGH,"SCHOOL,","BAIRIYA,",P.O.,-,BAIRIYA,WEST,SIDE,OF,"SH-1,",PATNA,GAYA,"ROAD,",NEAR,BAIRIYA,DURGA,"MANDIR,","PATNA,",BIHAR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,636,331,219,361,424,391,27,421,72,,,,,,,,,,,,,,,,,,,
302,481,332,263,362,48,392,308,422,150,,,,,,,,,,,,,,,,,,,
303,46,333,101,363,276,393,106,423,183,,,,,,,,,,,,,,,,,,,
304,495,334,65,364,50,394,656,424,23,,,,,,,,,,,,,,,,,,,
305,407,335,321,365,62,395,370,425,371,,,,,,,,,,,,,,,,,,,
306,112,336,60,366,38,396,353,426,73,,,,,,,,,,,,,,,,,,,
307,389,337,318,367,131,397,542,427,51,,,,,,,,,,,,,,,,,,,
308,63,338,131,368,137,398,488,428,156,,,,,,,,,,,,,,,,,,,
309,22,339,412,369,121,399,137,429,465,,,,,,,,,,,,,,,,,,,
310,95,340,85,370,25,400,80,430,318,,,,,,,,,,,,,,,,,,,
311,132,341,443,371,48,401,289,431,582,,,,,,,,,,,,,,,,,,,
312,126,342,299,372,576,402,36,432,46,,,,,,,,,,,,,,,,,,,
313,55,343,315,373,93,403,123,433,591,,,,,,,,,,,,,,,,,,,
314,537,344,186,374,476,404,198,434,108,,,,,,,,,,,,,,,,,,,
315,218,345,240,375,598,405,75,435,406,,,,,,,,,,,,,,,,,,,
316,28,346,377,376,529,406,51,436,85,,,,,,,,,,,,,,,,,,,
317,51,347,132,377,175,407,455,,,,,,,,,,,,,,,,,,,,,
318,71,348,103,378,147,408,161,,,,,,,,,,,,,,,,,,,,,
319,561,349,78,379,545,409,116,,,,,,,,,,,,,,,,,,,,,
320,640,350,12,380,9,410,196,,,,,,,,,,,,,,,,,,,,,
321,64,351,82,381,8,411,643,,,,,,,,,,,,,,,,,,,,,
322,429,352,63,382,435,412,106,,,,,,,,,,,,,,,,,,,,,
323,506,353,621,383,50,413,46,,,,,,,,,,,,,,,,,,,,,
324,297,354,75,384,347,414,31,,,,,,,,,,,,,,,,,,,,,
325,374,355,-4,385,37,415,408,,,,,,,,,,,,,,,,,,,,,
326,136,356,245,386,236,416,135,,,,,,,,,,,,,,,,,,,,,
327,147,357,493,387,31,417,37,,,,,,,,,,,,,,,,,,,,,
328,43,358,85,388,400,418,82,,,,,,,,,,,,,,,,,,,,,
329,98,359,71,389,269,419,293,,,,,,,,,,,,,,,,,,,,,
330,149,360,155,390,38,420,205,,,,,,,,,,,,,,,,,,,,,
