0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,649,31,230,61,437,91,266,121,380,151,106,181,180,211,80,241,236,271,680,,,,,,
2,226,32,71,62,231,92,24,122,37,152,390,182,27,212,51,242,173,272,240,,,,,,
3,608,33,296,63,66,93,351,123,102,153,420,183,-5,213,437,243,186,273,31,,,,,,
4,32,34,46,64,176,94,240,124,175,154,150,184,34,214,136,244,179,274,271,,,,,,
5,100,35,79,65,85,95,76,125,90,155,136,185,127,215,125,245,532,275,410,,,,,,
6,617,36,7,66,78,96,145,126,62,156,527,186,199,216,256,246,193,276,222,,,,,,
7,483,37,143,67,165,97,222,127,38,157,352,187,538,217,268,247,120,277,617,,,,,,
8,275,38,518,68,98,98,152,128,547,158,307,188,221,218,493,248,459,278,43,,,,,,
9,159,39,132,69,28,99,133,129,485,159,147,189,143,219,126,249,32,279,277,,,,,,
10,449,40,56,70,76,100,470,130,428,160,52,190,106,220,85,250,186,280,312,,,,,,
11,61,41,538,71,105,101,534,131,446,161,422,191,639,221,353,251,148,281,470,,,,,,
12,219,42,149,72,155,102,175,132,115,162,108,192,576,222,97,252,140,282,90,,,,,,
13,75,43,91,73,90,103,153,133,-38,163,545,193,533,223,451,253,422,283,549,,,,,,
14,134,44,611,74,616,104,613,134,193,164,133,194,45,224,40,254,225,284,371,,,,,,
15,100,45,428,75,115,105,558,135,189,165,150,195,98,225,65,255,684,285,56,,,,,,
16,71,46,67,76,295,106,170,136,512,166,118,196,122,226,205,256,55,286,65,,,,,,
17,71,47,74,77,158,107,128,137,45,167,155,197,99,227,72,257,146,287,15,,,,,,
18,30,48,86,78,97,108,498,138,264,168,106,198,409,228,418,258,304,288,617,,,,,,
19,385,49,569,79,150,109,504,139,489,169,169,199,584,229,90,259,146,289,92,,,,,,
20,146,50,185,80,97,110,79,140,87,170,157,200,394,230,428,260,44,290,115,,,,,,
21,331,51,190,81,79,111,402,141,232,171,110,201,139,231,20,261,232,291,74,,,,,,
22,124,52,186,82,211,112,360,142,63,172,133,202,269,232,31,262,197,292,111,,,,,,
23,433,53,297,83,185,113,116,143,121,173,409,203,430,233,629,263,319,293,571,,,,,,
24,129,54,390,84,81,114,364,144,149,174,261,204,231,234,300,264,28,294,49,,,,,,
25,173,55,154,85,65,115,333,145,39,175,577,205,191,235,238,265,337,295,45,,,,,,
26,540,56,73,86,119,116,321,146,128,176,135,206,62,236,94,266,29,296,32,,,,,,
27,123,57,89,87,150,117,10,147,72,177,111,207,61,237,325,267,456,297,564,,,,,,
28,84,58,102,88,14,118,575,148,66,178,473,208,206,238,353,268,12,298,91,,,,,,
29,94,59,166,89,361,119,205,149,638,179,87,209,67,239,274,269,284,299,375,,,,,,
30,462,60,243,90,612,120,518,150,14,180,97,210,110,240,67,270,189,300,101,,,,,,
Centre:,140203,ARMY,PUBLIC,SCHOOL,"NARANGI,",PO:,SATGAON,",,",NARANGI,"CANTT,",HQ,51,SUB,"AREA,","GUWAHATI,","ASSAM,","781027,","GUWAHATI,",ASSAM,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,73,331,143,361,8,391,45,421,634,451,228,481,392,511,215,541,107,571,43,,,,,,
302,489,332,75,362,373,392,67,422,281,452,249,482,110,512,520,542,200,572,161,,,,,,
303,353,333,74,363,448,393,83,423,396,453,196,483,504,513,258,543,159,573,403,,,,,,
304,130,334,635,364,143,394,498,424,417,454,514,484,253,514,389,544,61,574,75,,,,,,
305,558,335,72,365,16,395,45,425,15,455,252,485,188,515,43,545,180,575,193,,,,,,
306,109,336,204,366,160,396,71,426,132,456,356,486,315,516,255,546,167,576,425,,,,,,
307,224,337,53,367,49,397,591,427,121,457,184,487,86,517,84,547,75,577,389,,,,,,
308,141,338,28,368,570,398,371,428,150,458,92,488,41,518,182,548,295,578,167,,,,,,
309,15,339,443,369,581,399,380,429,279,459,102,489,87,519,317,549,182,579,35,,,,,,
310,135,340,298,370,230,400,164,430,414,460,361,490,174,520,676,550,11,580,433,,,,,,
311,450,341,190,371,141,401,128,431,587,461,435,491,77,521,11,551,607,581,302,,,,,,
312,295,342,171,372,552,402,305,432,248,462,62,492,272,522,329,552,475,582,123,,,,,,
313,159,343,144,373,613,403,105,433,79,463,85,493,167,523,86,553,316,583,196,,,,,,
314,174,344,78,374,66,404,136,434,155,464,67,494,85,524,277,554,235,584,390,,,,,,
315,157,345,156,375,164,405,110,435,401,465,618,495,342,525,71,555,37,585,30,,,,,,
316,50,346,124,376,547,406,329,436,633,466,98,496,109,526,36,556,136,586,86,,,,,,
317,615,347,203,377,198,407,245,437,363,467,42,497,245,527,255,557,183,587,412,,,,,,
318,146,348,163,378,362,408,584,438,67,468,286,498,73,528,352,558,365,588,309,,,,,,
319,123,349,83,379,117,409,72,439,35,469,458,499,428,529,509,559,369,589,234,,,,,,
320,431,350,106,380,179,410,88,440,448,470,545,500,492,530,302,560,621,590,161,,,,,,
321,378,351,81,381,234,411,558,441,66,471,154,501,148,531,98,561,183,591,300,,,,,,
322,184,352,94,382,222,412,53,442,335,472,82,502,512,532,426,562,176,592,125,,,,,,
323,166,353,26,383,166,413,273,443,140,473,298,503,116,533,349,563,99,593,526,,,,,,
324,124,354,89,384,224,414,139,444,552,474,32,504,211,534,243,564,300,594,234,,,,,,
325,105,355,137,385,131,415,206,445,68,475,70,505,460,535,99,565,356,595,240,,,,,,
326,618,356,136,386,194,416,594,446,578,476,584,506,416,536,114,566,518,596,242,,,,,,
327,334,357,75,387,128,417,141,447,80,477,535,507,148,537,66,567,392,597,229,,,,,,
328,124,358,82,388,110,418,163,448,307,478,141,508,297,538,27,568,101,598,405,,,,,,
329,444,359,499,389,505,419,394,449,48,479,114,509,107,539,295,569,200,599,154,,,,,,
330,85,360,181,390,538,420,37,450,80,480,85,510,98,540,117,570,166,600,77,,,,,,
Centre:,140203,ARMY,PUBLIC,SCHOOL,"NARANGI,",PO:,SATGAON,",,",NARANGI,"CANTT,",HQ,51,SUB,"AREA,","GUWAHATI,","ASSAM,","781027,","GUWAHATI,",ASSAM,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
601,372,631,298,,,,,,,,,,,,,,,,,,,,,,
602,202,632,406,,,,,,,,,,,,,,,,,,,,,,
603,162,633,24,,,,,,,,,,,,,,,,,,,,,,
604,191,634,379,,,,,,,,,,,,,,,,,,,,,,
605,409,635,79,,,,,,,,,,,,,,,,,,,,,,
606,401,636,184,,,,,,,,,,,,,,,,,,,,,,
607,164,637,42,,,,,,,,,,,,,,,,,,,,,,
608,73,638,86,,,,,,,,,,,,,,,,,,,,,,
609,288,639,539,,,,,,,,,,,,,,,,,,,,,,
610,649,640,160,,,,,,,,,,,,,,,,,,,,,,
611,161,641,94,,,,,,,,,,,,,,,,,,,,,,
612,61,,,,,,,,,,,,,,,,,,,,,,,,
613,372,,,,,,,,,,,,,,,,,,,,,,,,
