0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
NEW,"DELHI-110064,",OPPOSITE,HARI,NAGAR,SPORTS,"COMPLEX,",DELHI/NEW,"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,80,31,631,61,197,91,65,121,362,151,640,181,196,211,265,241,27,271,120,,,,,,,,,
2,351,32,86,62,323,92,264,122,383,152,193,182,428,212,431,242,442,272,551,,,,,,,,,
3,130,33,419,63,150,93,288,123,664,153,542,183,384,213,199,243,248,273,202,,,,,,,,,
4,167,34,310,64,309,94,57,124,94,154,192,184,80,214,350,244,-19,274,405,,,,,,,,,
5,124,35,110,65,211,95,217,125,411,155,280,185,39,215,273,245,136,275,272,,,,,,,,,
6,88,36,258,66,203,96,99,126,121,156,541,186,184,216,171,246,691,276,78,,,,,,,,,
7,478,37,130,67,324,97,186,127,377,157,55,187,381,217,-21,247,112,277,134,,,,,,,,,
8,404,38,35,68,118,98,88,128,238,158,393,188,244,218,115,248,364,278,267,,,,,,,,,
9,474,39,237,69,5,99,278,129,176,159,342,189,213,219,427,249,72,279,124,,,,,,,,,
10,129,40,655,70,563,100,267,130,106,160,443,190,129,220,519,250,119,280,190,,,,,,,,,
11,374,41,249,71,284,101,376,131,119,161,325,191,185,221,225,251,625,281,95,,,,,,,,,
12,33,42,199,72,212,102,66,132,142,162,55,192,565,222,499,252,264,282,66,,,,,,,,,
13,69,43,482,73,85,103,35,133,590,163,130,193,363,223,249,253,9,283,390,,,,,,,,,
14,58,44,429,74,253,104,318,134,75,164,171,194,358,224,210,254,135,284,160,,,,,,,,,
15,237,45,456,75,166,105,291,135,266,165,245,195,370,225,49,255,439,285,307,,,,,,,,,
16,141,46,171,76,66,106,166,136,55,166,161,196,67,226,612,256,136,286,152,,,,,,,,,
17,85,47,310,77,563,107,90,137,260,167,209,197,273,227,427,257,116,287,149,,,,,,,,,
18,93,48,315,78,339,108,296,138,133,168,458,198,164,228,161,258,81,288,555,,,,,,,,,
19,148,49,83,79,565,109,55,139,104,169,240,199,335,229,274,259,371,289,72,,,,,,,,,
20,421,50,280,80,131,110,52,140,383,170,245,200,435,230,503,260,260,290,325,,,,,,,,,
21,28,51,523,81,218,111,201,141,148,171,331,201,191,231,81,261,88,291,115,,,,,,,,,
22,386,52,438,82,153,112,229,142,317,172,45,202,391,232,100,262,352,292,494,,,,,,,,,
23,107,53,502,83,4,113,77,143,302,173,30,203,37,233,284,263,200,293,118,,,,,,,,,
24,672,54,255,84,604,114,150,144,106,174,640,204,70,234,245,264,230,294,571,,,,,,,,,
25,244,55,379,85,41,115,35,145,352,175,100,205,129,235,644,265,542,295,244,,,,,,,,,
26,113,56,409,86,353,116,101,146,179,176,140,206,500,236,47,266,49,296,224,,,,,,,,,
27,106,57,62,87,105,117,125,147,42,177,492,207,350,237,271,267,184,297,194,,,,,,,,,
28,215,58,190,88,128,118,314,148,147,178,298,208,561,238,81,268,148,298,321,,,,,,,,,
29,65,59,38,89,119,119,580,149,399,179,333,209,237,239,627,269,142,299,533,,,,,,,,,
30,134,60,163,90,240,120,610,150,587,180,120,210,540,240,439,270,497,300,154,,,,,,,,,
Centre:,200133,GURU,NANAK,PUBLIC,"SCHOOL,",G-8,AREA,RAJOURI,GARDEN,NEW,DELHI,-,110064,OPPOSITE,HARI,NAGAR,SPORTS,COMPLEX,G-8,AREA,RAJOURI,GARDEN,NEET,(UG),2024,Page,No.,2
NEW,"DELHI-110064,",OPPOSITE,HARI,NAGAR,SPORTS,"COMPLEX,",DELHI/NEW,"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,158,331,409,361,499,391,263,,,,,,,,,,,,,,,,,,,,,
302,277,332,15,362,190,392,323,,,,,,,,,,,,,,,,,,,,,
303,497,333,125,363,117,393,294,,,,,,,,,,,,,,,,,,,,,
304,200,334,46,364,31,394,327,,,,,,,,,,,,,,,,,,,,,
305,300,335,286,365,103,395,359,,,,,,,,,,,,,,,,,,,,,
306,279,336,138,366,85,396,527,,,,,,,,,,,,,,,,,,,,,
307,230,337,128,367,385,397,103,,,,,,,,,,,,,,,,,,,,,
308,294,338,418,368,457,,,,,,,,,,,,,,,,,,,,,,,
309,29,339,585,369,154,,,,,,,,,,,,,,,,,,,,,,,
310,251,340,0,370,158,,,,,,,,,,,,,,,,,,,,,,,
311,60,341,304,371,249,,,,,,,,,,,,,,,,,,,,,,,
312,157,342,179,372,454,,,,,,,,,,,,,,,,,,,,,,,
313,435,343,460,373,296,,,,,,,,,,,,,,,,,,,,,,,
314,195,344,50,374,35,,,,,,,,,,,,,,,,,,,,,,,
315,212,345,57,375,68,,,,,,,,,,,,,,,,,,,,,,,
316,26,346,205,376,136,,,,,,,,,,,,,,,,,,,,,,,
317,55,347,243,377,454,,,,,,,,,,,,,,,,,,,,,,,
318,180,348,374,378,123,,,,,,,,,,,,,,,,,,,,,,,
319,330,349,139,379,494,,,,,,,,,,,,,,,,,,,,,,,
320,146,350,641,380,123,,,,,,,,,,,,,,,,,,,,,,,
321,380,351,651,381,70,,,,,,,,,,,,,,,,,,,,,,,
322,308,352,561,382,250,,,,,,,,,,,,,,,,,,,,,,,
323,76,353,110,383,82,,,,,,,,,,,,,,,,,,,,,,,
324,222,354,293,384,348,,,,,,,,,,,,,,,,,,,,,,,
325,412,355,603,385,182,,,,,,,,,,,,,,,,,,,,,,,
326,125,356,168,386,622,,,,,,,,,,,,,,,,,,,,,,,
327,71,357,174,387,247,,,,,,,,,,,,,,,,,,,,,,,
328,84,358,205,388,19,,,,,,,,,,,,,,,,,,,,,,,
329,260,359,433,389,301,,,,,,,,,,,,,,,,,,,,,,,
330,283,360,441,390,31,,,,,,,,,,,,,,,,,,,,,,,
