0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,185,31,246,61,88,91,354,121,109,151,194,181,487,211,232
2,120,32,-9,62,178,92,68,122,523,152,574,182,49,212,129
3,69,33,215,63,461,93,140,123,377,153,407,183,40,213,269
4,366,34,56,64,89,94,8,124,169,154,74,184,361,214,169
5,197,35,109,65,437,95,297,125,64,155,172,185,132,215,175
6,69,36,238,66,238,96,277,126,126,156,124,186,120,216,116
7,101,37,306,67,417,97,92,127,285,157,195,187,310,217,180
8,55,38,560,68,91,98,119,128,343,158,60,188,310,218,266
9,379,39,590,69,170,99,163,129,23,159,101,189,28,219,75
10,208,40,565,70,161,100,151,130,579,160,5,190,61,220,641
11,77,41,149,71,26,101,121,131,196,161,359,191,549,221,290
12,293,42,338,72,481,102,61,132,244,162,129,192,46,222,61
13,416,43,424,73,317,103,215,133,102,163,183,193,132,223,129
14,246,44,206,74,224,104,267,134,74,164,65,194,387,224,329
15,150,45,46,75,491,105,357,135,137,165,89,195,185,225,95
16,391,46,40,76,88,106,105,136,76,166,100,196,189,226,132
17,444,47,61,77,89,107,25,137,434,167,334,197,224,227,176
18,255,48,89,78,86,108,9,138,127,168,114,198,155,228,335
19,481,49,486,79,44,109,652,139,236,169,331,199,306,,
20,617,50,191,80,212,110,455,140,207,170,315,200,164,,
21,391,51,405,81,52,111,508,141,528,171,274,201,159,,
22,68,52,60,82,511,112,293,142,526,172,230,202,208,,
23,41,53,286,83,548,113,268,143,504,173,256,203,355,,
24,69,54,329,84,319,114,74,144,209,174,46,204,351,,
25,31,55,110,85,218,115,61,145,57,175,382,205,128,,
26,380,56,263,86,498,116,84,146,223,176,434,206,114,,
27,276,57,88,87,178,117,267,147,473,177,122,207,95,,
28,57,58,612,88,44,118,101,148,388,178,290,208,382,,
29,512,59,429,89,80,119,136,149,144,179,192,209,226,,
30,450,60,78,90,91,120,115,150,195,180,200,210,304,,
