0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,30,31,213,61,100,91,105,121,184,151,291,181,72,211,44,241,60,271,75,
2,31,32,127,62,159,92,273,122,130,152,168,182,62,212,205,242,455,272,269,
3,296,33,105,63,395,93,247,123,208,153,73,183,61,213,102,243,262,273,227,
4,440,34,64,64,368,94,66,124,578,154,213,184,54,214,100,244,182,274,55,
5,9,35,185,65,102,95,313,125,677,155,105,185,409,215,171,245,31,275,74,
6,243,36,120,66,144,96,40,126,50,156,275,186,0,216,658,246,237,276,54,
7,210,37,196,67,65,97,324,127,26,157,50,187,115,217,30,247,637,277,472,
8,75,38,28,68,103,98,50,128,101,158,73,188,91,218,466,248,247,278,33,
9,285,39,110,69,213,99,262,129,148,159,582,189,185,219,44,249,52,279,209,
10,48,40,124,70,47,100,285,130,46,160,251,190,16,220,60,250,145,280,271,
11,107,41,125,71,85,101,153,131,354,161,203,191,139,221,596,251,501,281,118,
12,142,42,140,72,240,102,243,132,144,162,105,192,564,222,10,252,207,282,60,
13,191,43,20,73,165,103,100,133,82,163,30,193,401,223,114,253,57,283,65,
14,13,44,223,74,81,104,135,134,75,164,91,194,94,224,313,254,444,284,110,
15,469,45,166,75,166,105,242,135,130,165,71,195,110,225,155,255,125,285,92,
16,105,46,26,76,197,106,120,136,419,166,279,196,124,226,207,256,185,286,120,
17,71,47,49,77,141,107,11,137,203,167,179,197,256,227,195,257,91,287,171,
18,311,48,121,78,95,108,192,138,52,168,165,198,215,228,85,258,316,288,195,
19,170,49,110,79,44,109,167,139,6,169,278,199,67,229,66,259,409,289,21,
20,35,50,435,80,280,110,341,140,165,170,60,200,80,230,237,260,423,290,277,
21,172,51,379,81,337,111,570,141,109,171,67,201,91,231,150,261,60,291,45,
22,83,52,83,82,406,112,25,142,114,172,95,202,81,232,91,262,110,292,121,
23,632,53,156,83,88,113,69,143,118,173,71,203,122,233,85,263,36,293,96,
24,205,54,143,84,120,114,165,144,154,174,60,204,351,234,9,264,649,294,10,
25,130,55,444,85,133,115,110,145,66,175,274,205,20,235,92,265,404,295,90,
26,202,56,492,86,147,116,412,146,121,176,315,206,575,236,232,266,185,296,30,
27,242,57,234,87,69,117,307,147,87,177,364,207,202,237,120,267,234,297,36,
28,43,58,461,88,168,118,168,148,300,178,60,208,102,238,405,268,196,298,209,
29,330,59,343,89,195,119,165,149,247,179,55,209,77,239,120,269,80,299,202,
30,117,60,130,90,70,120,19,150,173,180,126,210,119,240,80,270,56,300,114,
Centre:,281407,CARMEL,CONVENT,ENGLISH,MEDIUM,SCHOOL,"THADIYOOR,",CHARALKUNNU,"ROAD,","KOLABHAGOM,","KURIANNOOR,","THADIYOOR,","PATHANAMTHITTA,",KERALA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,58,331,235,361,27,391,90,421,565,,,,,,,,,,,
302,110,332,140,362,0,392,70,422,147,,,,,,,,,,,
303,231,333,-10,363,441,393,173,423,277,,,,,,,,,,,
304,84,334,613,364,213,394,138,424,-9,,,,,,,,,,,
305,3,335,501,365,0,395,89,425,196,,,,,,,,,,,
306,80,336,117,366,130,396,44,426,101,,,,,,,,,,,
307,265,337,90,367,381,397,555,427,162,,,,,,,,,,,
308,91,338,116,368,282,398,278,428,81,,,,,,,,,,,
309,58,339,637,369,91,399,149,429,136,,,,,,,,,,,
310,231,340,45,370,150,400,85,430,205,,,,,,,,,,,
311,127,341,166,371,554,401,95,,,,,,,,,,,,,
312,105,342,71,372,171,402,90,,,,,,,,,,,,,
313,237,343,60,373,132,403,159,,,,,,,,,,,,,
314,63,344,478,374,75,404,643,,,,,,,,,,,,,
315,150,345,64,375,104,405,64,,,,,,,,,,,,,
316,135,346,59,376,466,406,46,,,,,,,,,,,,,
317,130,347,180,377,108,407,37,,,,,,,,,,,,,
318,100,348,434,378,85,408,315,,,,,,,,,,,,,
319,72,349,338,379,377,409,141,,,,,,,,,,,,,
320,97,350,274,380,134,410,94,,,,,,,,,,,,,
321,77,351,690,381,137,411,180,,,,,,,,,,,,,
322,33,352,160,382,51,412,145,,,,,,,,,,,,,
323,56,353,121,383,43,413,45,,,,,,,,,,,,,
324,210,354,47,384,148,414,316,,,,,,,,,,,,,
325,230,355,131,385,498,415,40,,,,,,,,,,,,,
326,42,356,125,386,97,416,95,,,,,,,,,,,,,
327,110,357,47,387,66,417,154,,,,,,,,,,,,,
328,60,358,68,388,210,418,145,,,,,,,,,,,,,
329,232,359,142,389,110,419,381,,,,,,,,,,,,,
330,294,360,45,390,80,420,117,,,,,,,,,,,,,
