0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
TAMIL,NADU,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,96,31,98,61,541,91,151,121,339,151,260,181,425,211,241,241,109,271,50,,,,
2,245,32,96,62,220,92,91,122,311,152,108,182,145,212,193,242,614,272,82,,,,
3,549,33,43,63,319,93,159,123,224,153,230,183,117,213,404,243,399,273,56,,,,
4,340,34,460,64,70,94,181,124,50,154,62,184,379,214,298,244,121,274,182,,,,
5,243,35,43,65,335,95,118,125,294,155,259,185,122,215,125,245,310,275,107,,,,
6,55,36,493,66,240,96,322,126,169,156,194,186,523,216,75,246,150,276,240,,,,
7,653,37,199,67,90,97,443,127,549,157,377,187,114,217,281,247,540,277,591,,,,
8,349,38,238,68,194,98,60,128,65,158,505,188,85,218,146,248,197,278,131,,,,
9,258,39,100,69,567,99,156,129,325,159,350,189,150,219,95,249,137,279,18,,,,
10,277,40,80,70,95,100,240,130,93,160,174,190,335,220,660,250,433,280,209,,,,
11,556,41,524,71,55,101,605,131,113,161,391,191,262,221,459,251,343,281,491,,,,
12,279,42,225,72,94,102,368,132,390,162,432,192,274,222,76,252,91,282,592,,,,
13,498,43,212,73,79,103,190,133,633,163,470,193,250,223,472,253,148,283,332,,,,
14,217,44,368,74,117,104,228,134,511,164,139,194,672,224,327,254,15,284,85,,,,
15,81,45,374,75,24,105,368,135,175,165,385,195,380,225,72,255,652,285,128,,,,
16,267,46,368,76,545,106,159,136,283,166,180,196,75,226,198,256,161,286,100,,,,
17,60,47,155,77,201,107,627,137,104,167,597,197,200,227,266,257,336,287,170,,,,
18,171,48,91,78,217,108,113,138,140,168,101,198,259,228,216,258,546,288,208,,,,
19,436,49,274,79,279,109,69,139,135,169,150,199,100,229,212,259,85,289,184,,,,
20,376,50,190,80,134,110,46,140,347,170,584,200,336,230,75,260,681,290,104,,,,
21,61,51,226,81,35,111,84,141,477,171,229,201,141,231,169,261,412,291,54,,,,
22,437,52,476,82,147,112,173,142,55,172,219,202,113,232,320,262,447,292,323,,,,
23,323,53,626,83,83,113,71,143,378,173,95,203,567,233,129,263,347,293,25,,,,
24,227,54,296,84,224,114,523,144,192,174,509,204,472,234,301,264,248,294,192,,,,
25,390,55,196,85,202,115,100,145,578,175,377,205,143,235,134,265,458,295,469,,,,
26,145,56,320,86,313,116,347,146,99,176,65,206,249,236,73,266,188,296,213,,,,
27,115,57,215,87,120,117,246,147,99,177,85,207,193,237,221,267,542,297,96,,,,
28,475,58,445,88,240,118,81,148,110,178,650,208,298,238,214,268,355,298,124,,,,
29,43,59,158,89,111,119,517,149,434,179,666,209,444,239,136,269,251,299,205,,,,
30,420,60,206,90,595,120,80,150,143,180,149,210,352,240,139,270,42,300,336,,,,
Centre:,410132,SRI,RAM,DAYAL,KHEMKA,VIVEKANANDA,VIDYALYA,JUNIOR,"COLLEGE,",NO.9,ELLAIAMMAN,KOIL,STREET,THIRUVOTTRIYUR,CHENNAI-600,"019,","CHENNAI,",NEET,(UG),2024,Page,No.,2
TAMIL,NADU,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,
301,269,331,245,,,,,,,,,,,,,,,,,,,,
302,490,332,198,,,,,,,,,,,,,,,,,,,,
303,170,333,363,,,,,,,,,,,,,,,,,,,,
304,375,334,240,,,,,,,,,,,,,,,,,,,,
305,428,335,584,,,,,,,,,,,,,,,,,,,,
306,224,336,210,,,,,,,,,,,,,,,,,,,,
307,35,337,126,,,,,,,,,,,,,,,,,,,,
308,80,338,225,,,,,,,,,,,,,,,,,,,,
309,263,339,254,,,,,,,,,,,,,,,,,,,,
310,465,340,83,,,,,,,,,,,,,,,,,,,,
311,463,341,609,,,,,,,,,,,,,,,,,,,,
312,119,342,80,,,,,,,,,,,,,,,,,,,,
313,95,343,399,,,,,,,,,,,,,,,,,,,,
314,669,344,105,,,,,,,,,,,,,,,,,,,,
315,400,,,,,,,,,,,,,,,,,,,,,,
316,65,,,,,,,,,,,,,,,,,,,,,,
317,42,,,,,,,,,,,,,,,,,,,,,,
318,195,,,,,,,,,,,,,,,,,,,,,,
319,174,,,,,,,,,,,,,,,,,,,,,,
320,128,,,,,,,,,,,,,,,,,,,,,,
321,496,,,,,,,,,,,,,,,,,,,,,,
322,393,,,,,,,,,,,,,,,,,,,,,,
323,90,,,,,,,,,,,,,,,,,,,,,,
324,389,,,,,,,,,,,,,,,,,,,,,,
325,139,,,,,,,,,,,,,,,,,,,,,,
326,225,,,,,,,,,,,,,,,,,,,,,,
327,329,,,,,,,,,,,,,,,,,,,,,,
328,230,,,,,,,,,,,,,,,,,,,,,,
329,530,,,,,,,,,,,,,,,,,,,,,,
330,166,,,,,,,,,,,,,,,,,,,,,,
