0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,149,31,142,61,541,91,186,121,515,151,156,181,80,211,107,241,312,271,160,,
2,249,32,143,62,509,92,263,122,592,152,129,182,145,212,113,242,33,272,18,,
3,90,33,231,63,429,93,268,123,541,153,300,183,470,213,16,243,284,273,32,,
4,60,34,306,64,101,94,60,124,426,154,132,184,132,214,210,244,216,274,166,,
5,207,35,125,65,211,95,122,125,70,155,84,185,96,215,424,245,114,275,138,,
6,75,36,170,66,10,96,634,126,138,156,417,186,603,216,122,246,397,276,225,,
7,26,37,348,67,55,97,80,127,116,157,71,187,104,217,79,247,115,277,631,,
8,304,38,229,68,38,98,632,128,56,158,120,188,233,218,418,248,101,278,156,,
9,90,39,36,69,100,99,140,129,174,159,60,189,50,219,93,249,220,279,58,,
10,146,40,379,70,195,100,337,130,159,160,213,190,136,220,123,250,518,280,99,,
11,159,41,101,71,639,101,373,131,148,161,560,191,183,221,49,251,449,281,123,,
12,60,42,235,72,445,102,161,132,166,162,113,192,107,222,615,252,144,282,207,,
13,85,43,75,73,290,103,460,133,153,163,355,193,116,223,152,253,221,283,102,,
14,232,44,74,74,114,104,176,134,151,164,533,194,229,224,545,254,386,284,446,,
15,92,45,632,75,254,105,104,135,91,165,165,195,73,225,151,255,172,285,292,,
16,317,46,369,76,489,106,85,136,196,166,75,196,223,226,76,256,114,286,256,,
17,273,47,201,77,95,107,81,137,22,167,274,197,454,227,296,257,393,287,345,,
18,416,48,185,78,177,108,112,138,166,168,510,198,239,228,81,258,383,288,85,,
19,35,49,83,79,109,109,251,139,554,169,81,199,45,229,34,259,222,289,258,,
20,110,50,286,80,50,110,95,140,79,170,115,200,223,230,28,260,32,290,275,,
21,95,51,140,81,173,111,136,141,112,171,20,201,52,231,134,261,74,291,186,,
22,74,52,463,82,180,112,430,142,116,172,42,202,154,232,234,262,354,292,198,,
23,32,53,255,83,118,113,46,143,115,173,8,203,100,233,346,263,72,293,287,,
24,65,54,290,84,117,114,140,144,159,174,346,204,40,234,143,264,95,294,62,,
25,658,55,293,85,26,115,61,145,460,175,82,205,146,235,220,265,146,295,114,,
26,183,56,30,86,74,116,180,146,179,176,239,206,235,236,55,266,150,296,179,,
27,196,57,415,87,421,117,525,147,86,177,200,207,120,237,32,267,507,297,77,,
28,323,58,524,88,518,118,296,148,273,178,103,208,405,238,123,268,99,298,118,,
29,280,59,262,89,120,119,28,149,60,179,37,209,128,239,204,269,50,299,105,,
30,345,60,620,90,82,120,130,150,198,180,264,210,31,240,116,270,203,300,176,,
Centre:,444703,DCS,KHANDELWAL,P,G,"COLLEGE,",NEAR,BUS,STAND,MAUNATH,BHANJAN,"MAU,","MAU,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
301,24,331,48,361,446,391,167,421,119,451,117,481,25,511,646,541,69,,,,
302,56,332,50,362,140,392,573,422,240,452,52,482,158,512,178,542,-10,,,,
303,140,333,58,363,70,393,283,423,125,453,92,483,73,513,86,543,222,,,,
304,76,334,309,364,96,394,39,424,71,454,380,484,172,514,123,544,147,,,,
305,206,335,129,365,237,395,90,425,-4,455,285,485,136,515,75,545,99,,,,
306,123,336,36,366,96,396,226,426,131,456,148,486,134,516,297,546,134,,,,
307,194,337,379,367,162,397,241,427,363,457,199,487,235,517,96,547,185,,,,
308,60,338,60,368,212,398,332,428,223,458,423,488,589,518,231,548,292,,,,
309,483,339,434,369,221,399,451,429,131,459,73,489,140,519,59,549,30,,,,
310,193,340,29,370,156,400,343,430,148,460,96,490,255,520,372,550,289,,,,
311,104,341,14,371,91,401,86,431,111,461,131,491,120,521,252,551,172,,,,
312,38,342,174,372,81,402,579,432,92,462,18,492,61,522,89,552,54,,,,
313,145,343,547,373,36,403,238,433,184,463,192,493,626,523,220,553,565,,,,
314,57,344,44,374,40,404,299,434,179,464,256,494,283,524,48,554,95,,,,
315,168,345,295,375,161,405,249,435,605,465,234,495,244,525,65,555,95,,,,
316,139,346,228,376,182,406,228,436,61,466,179,496,360,526,131,556,366,,,,
317,161,347,532,377,136,407,69,437,115,467,262,497,66,527,149,557,1,,,,
318,419,348,86,378,358,408,377,438,82,468,47,498,87,528,158,558,115,,,,
319,594,349,80,379,197,409,77,439,308,469,37,499,79,529,167,559,289,,,,
320,160,350,299,380,269,410,85,440,122,470,306,500,218,530,200,560,107,,,,
321,509,351,472,381,255,411,166,441,65,471,105,501,101,531,135,561,140,,,,
322,115,352,68,382,451,412,88,442,77,472,68,502,157,532,141,562,17,,,,
323,91,353,114,383,128,413,155,443,364,473,118,503,102,533,241,563,220,,,,
324,140,354,269,384,264,414,69,444,91,474,33,504,96,534,408,564,109,,,,
325,205,355,116,385,253,415,90,445,445,475,652,505,94,535,512,,,,,,
326,116,356,299,386,195,416,20,446,177,476,261,506,236,536,65,,,,,,
327,248,357,95,387,298,417,589,447,120,477,118,507,266,537,72,,,,,,
328,130,358,475,388,67,418,57,448,244,478,413,508,301,538,444,,,,,,
329,75,359,60,389,54,419,120,449,101,479,229,509,66,539,200,,,,,,
330,110,360,567,390,92,420,144,450,370,480,184,510,237,540,143,,,,,,
