0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
28,290,58,468,88,160,118,115,148,314,178,112,208,639,238,594,268,638,298,357,,,,,,,,
29,343,59,313,89,587,119,407,149,176,179,323,209,212,239,112,269,75,299,205,,,,,,,,
30,230,60,352,90,229,120,309,150,205,180,75,210,173,240,334,270,586,300,210,,,,,,,,
Centre:,271206,ORCHIDS,THE,INTL,SCHOOL,KENGERI,BANGALORE,"KK,",ORCHIDS,THE,INTERNATIONAL,SCHOOL,NO,76/6,OPP,R,V,ENGINEERING,COLLEGE,MYSORE,ROAD,NEET,(UG),2024,Page,No.,2
KENGERI,DISTT,BANGALORE,"KARNATAKA,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,177,331,93,361,235,391,132,421,232,451,59,481,55,511,36,541,213,571,249,,,,,,,,
302,626,332,63,362,71,392,464,422,60,452,279,482,529,512,601,542,530,572,482,,,,,,,,
303,489,333,40,363,245,393,187,423,65,453,76,483,0,513,120,543,513,573,175,,,,,,,,
304,250,334,541,364,325,394,520,424,335,454,120,484,384,514,441,544,695,574,183,,,,,,,,
305,261,335,200,365,115,395,346,425,58,455,335,485,246,515,137,545,349,575,476,,,,,,,,
306,505,336,438,366,99,396,164,426,215,456,277,486,113,516,188,546,306,576,73,,,,,,,,
307,452,337,115,367,187,397,62,427,195,457,223,487,402,517,66,547,167,577,381,,,,,,,,
308,570,338,80,368,470,398,253,428,478,458,470,488,668,518,168,548,523,578,170,,,,,,,,
309,451,339,159,369,20,399,476,429,109,459,505,489,269,519,125,549,445,579,649,,,,,,,,
310,319,340,266,370,74,400,367,430,151,460,141,490,436,520,607,550,142,580,194,,,,,,,,
311,193,341,363,371,504,401,261,431,295,461,335,491,124,521,88,551,535,581,398,,,,,,,,
312,175,342,105,372,287,402,81,432,501,462,624,492,125,522,247,552,128,582,605,,,,,,,,
313,190,343,20,373,88,403,414,433,302,463,131,493,452,523,117,553,323,583,436,,,,,,,,
314,369,344,397,374,152,404,119,434,231,464,477,494,88,524,155,554,119,584,164,,,,,,,,
315,317,345,171,375,561,405,216,435,201,465,88,495,289,525,412,555,46,585,162,,,,,,,,
316,250,346,177,376,130,406,154,436,95,466,286,496,386,526,222,556,321,586,157,,,,,,,,
317,70,347,242,377,156,407,124,437,117,467,612,497,200,527,169,557,70,587,456,,,,,,,,
318,107,348,201,378,75,408,387,438,275,468,105,498,66,528,155,558,276,588,296,,,,,,,,
319,170,349,213,379,136,409,51,439,218,469,462,499,297,529,577,559,58,589,201,,,,,,,,
320,253,350,561,380,245,410,338,440,574,470,339,500,253,530,442,560,264,590,408,,,,,,,,
321,392,351,135,381,273,411,578,441,119,471,487,501,227,531,194,561,72,591,169,,,,,,,,
322,124,352,173,382,193,412,90,442,563,472,165,502,188,532,34,562,165,592,543,,,,,,,,
323,108,353,110,383,222,413,308,443,538,473,187,503,94,533,143,563,525,593,615,,,,,,,,
324,502,354,710,384,570,414,230,444,132,474,34,504,273,534,135,564,443,594,339,,,,,,,,
325,162,355,588,385,201,415,65,445,58,475,161,505,118,535,170,565,481,595,300,,,,,,,,
326,167,356,265,386,118,416,145,446,523,476,547,506,218,536,122,566,267,596,48,,,,,,,,
327,438,357,86,387,349,417,199,447,398,477,228,507,576,537,514,567,236,597,498,,,,,,,,
328,623,358,394,388,150,418,205,448,105,478,502,508,145,538,259,568,352,598,439,,,,,,,,
329,194,359,91,389,380,419,283,449,273,479,167,509,110,539,110,569,260,599,180,,,,,,,,
330,616,360,270,390,123,420,99,450,547,480,509,510,266,540,340,570,490,600,195,,,,,,,,
Centre:,271206,ORCHIDS,THE,INTL,SCHOOL,KENGERI,BANGALORE,"KK,",ORCHIDS,THE,INTERNATIONAL,SCHOOL,NO,76/6,OPP,R,V,ENGINEERING,COLLEGE,MYSORE,ROAD,NEET,(UG),2024,Page,No.,3
KENGERI,DISTT,BANGALORE,"KARNATAKA,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
601,225,631,665,661,161,691,115,721,216,751,59,781,581,811,518,841,55,871,176,,,,,,,,
602,139,632,105,662,120,692,487,722,100,752,201,782,70,812,118,842,359,872,146,,,,,,,,
603,210,633,325,663,262,693,111,723,188,753,235,783,384,813,497,843,148,873,186,,,,,,,,
604,501,634,528,664,390,694,532,724,239,754,72,784,617,814,145,844,282,874,238,,,,,,,,
605,306,635,115,665,360,695,279,725,394,755,130,785,76,815,397,845,217,875,175,,,,,,,,
606,352,636,594,666,375,696,392,726,349,756,115,786,547,816,67,846,546,876,441,,,,,,,,
607,306,637,296,667,89,697,268,727,518,757,582,787,156,817,420,847,160,877,530,,,,,,,,
608,575,638,331,668,576,698,370,728,126,758,418,788,322,818,517,848,462,878,131,,,,,,,,
609,155,639,229,669,161,699,276,729,159,759,259,789,461,819,573,849,520,879,41,,,,,,,,
610,397,640,51,670,626,700,284,730,615,760,182,790,216,820,607,850,617,880,157,,,,,,,,
611,266,641,453,671,496,701,54,731,132,761,106,791,185,821,108,851,251,881,139,,,,,,,,
612,148,642,540,672,419,702,529,732,466,762,397,792,153,822,187,852,568,882,191,,,,,,,,
613,289,643,153,673,247,703,514,733,323,763,617,793,74,823,450,853,174,883,210,,,,,,,,
614,128,644,261,674,110,704,305,734,61,764,343,794,50,824,247,854,348,884,285,,,,,,,,
615,252,645,241,675,483,705,373,735,369,765,112,795,617,825,360,855,80,885,584,,,,,,,,
616,153,646,345,676,176,706,374,736,303,766,33,796,175,826,96,856,655,886,284,,,,,,,,
617,134,647,467,677,204,707,107,737,82,767,97,797,203,827,161,857,125,887,130,,,,,,,,
618,665,648,449,678,150,708,187,738,381,768,80,798,52,828,235,858,578,888,146,,,,,,,,
619,204,649,136,679,331,709,126,739,133,769,221,799,214,829,224,859,120,,,,,,,,,,
620,138,650,51,680,202,710,220,740,467,770,121,800,298,830,242,860,163,,,,,,,,,,
621,487,651,-4,681,159,711,288,741,338,771,625,801,57,831,386,861,190,,,,,,,,,,
622,251,652,402,682,228,712,249,742,523,772,176,802,501,832,311,862,315,,,,,,,,,,
623,655,653,492,683,184,713,254,743,667,773,34,803,111,833,289,863,341,,,,,,,,,,
624,373,654,180,684,530,714,177,744,298,774,297,804,159,834,497,864,131,,,,,,,,,,
625,436,655,37,685,337,715,148,745,293,775,184,805,470,835,140,865,489,,,,,,,,,,
626,63,656,434,686,80,716,60,746,456,776,496,806,305,836,324,866,159,,,,,,,,,,
627,500,657,65,687,557,717,493,747,272,777,83,807,120,837,102,867,169,,,,,,,,,,
628,71,658,439,688,521,718,187,748,204,778,603,808,575,838,619,868,199,,,,,,,,,,
629,459,659,141,689,223,719,131,749,565,779,145,809,327,839,300,869,276,,,,,,,,,,
630,30,660,324,690,504,720,427,750,190,780,578,810,373,840,187,870,115,,,,,,,,,,
