0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,75,31,480,61,38,91,429,121,59,151,20,181,33,211,41,241,254,271,80,,,
2,52,32,63,62,385,92,121,122,98,152,150,182,558,212,206,242,338,272,67,,,
3,178,33,204,63,237,93,50,123,273,153,216,183,66,213,27,243,442,273,25,,,
4,60,34,50,64,137,94,151,124,69,154,139,184,24,214,119,244,51,274,85,,,
5,154,35,33,65,186,95,0,125,38,155,234,185,66,215,94,245,199,275,82,,,
6,29,36,224,66,102,96,78,126,177,156,222,186,85,216,132,246,224,276,92,,,
7,119,37,40,67,122,97,94,127,51,157,74,187,50,217,71,247,160,277,308,,,
8,89,38,44,68,72,98,62,128,45,158,37,188,124,218,131,248,175,278,115,,,
9,36,39,51,69,62,99,75,129,55,159,12,189,238,219,100,249,155,279,77,,,
10,89,40,466,70,407,100,529,130,100,160,100,190,120,220,66,250,145,280,177,,,
11,189,41,94,71,95,101,293,131,122,161,85,191,64,221,61,251,383,281,89,,,
12,135,42,41,72,49,102,276,132,64,162,115,192,113,222,104,252,68,282,93,,,
13,278,43,88,73,115,103,96,133,105,163,10,193,214,223,12,253,106,283,228,,,
14,55,44,57,74,118,104,55,134,28,164,67,194,113,224,44,254,523,284,77,,,
15,91,45,114,75,65,105,1,135,37,165,63,195,122,225,274,255,27,285,76,,,
16,122,46,62,76,54,106,179,136,106,166,56,196,119,226,132,256,281,286,30,,,
17,101,47,59,77,117,107,95,137,54,167,32,197,275,227,111,257,35,287,206,,,
18,45,48,55,78,32,108,16,138,109,168,130,198,62,228,40,258,102,288,288,,,
19,338,49,145,79,158,109,214,139,132,169,59,199,80,229,76,259,52,289,24,,,
20,396,50,46,80,142,110,12,140,218,170,252,200,119,230,94,260,166,290,73,,,
21,176,51,121,81,26,111,229,141,38,171,389,201,58,231,0,261,198,291,87,,,
22,44,52,340,82,189,112,37,142,221,172,162,202,204,232,145,262,210,292,162,,,
23,71,53,65,83,223,113,166,143,61,173,75,203,85,233,0,263,65,293,21,,,
24,62,54,270,84,291,114,285,144,88,174,37,204,225,234,69,264,75,294,51,,,
25,35,55,75,85,327,115,16,145,231,175,88,205,85,235,110,265,152,295,113,,,
26,128,56,33,86,302,116,41,146,63,176,88,206,12,236,72,266,53,296,2,,,
27,566,57,196,87,41,117,34,147,58,177,69,207,24,237,50,267,210,297,138,,,
28,17,58,55,88,396,118,45,148,35,178,206,208,112,238,36,268,136,298,58,,,
29,57,59,41,89,229,119,107,149,95,179,90,209,49,239,73,269,356,299,192,,,
30,27,60,44,90,312,120,68,150,32,180,117,210,164,240,410,270,75,300,26,,,
