0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,311,31,167,61,160,91,65,121,156,151,239,181,200,211,224,241,113
2,112,32,251,62,329,92,40,122,57,152,91,182,243,212,103,242,74
3,70,33,105,63,40,93,83,123,65,153,43,183,93,213,308,243,64
4,186,34,111,64,257,94,119,124,95,154,107,184,153,214,310,244,38
5,54,35,91,65,40,95,55,125,105,155,232,185,123,215,214,245,25
6,474,36,70,66,80,96,95,126,62,156,20,186,92,216,187,246,79
7,146,37,265,67,94,97,375,127,116,157,55,187,26,217,452,247,80
8,53,38,418,68,93,98,212,128,88,158,273,188,194,218,199,248,37
9,239,39,29,69,620,99,70,129,79,159,325,189,188,219,564,249,54
10,125,40,309,70,81,100,213,130,201,160,55,190,145,220,386,250,495
11,281,41,82,71,212,101,49,131,123,161,83,191,238,221,500,251,171
12,28,42,70,72,470,102,204,132,44,162,194,192,70,222,273,252,372
13,369,43,130,73,31,103,106,133,50,163,151,193,73,223,57,,
14,213,44,149,74,275,104,273,134,-25,164,194,194,223,224,199,,
15,145,45,394,75,50,105,140,135,354,165,484,195,75,225,247,,
16,135,46,276,76,175,106,41,136,44,166,48,196,80,226,134,,
17,172,47,65,77,28,107,69,137,51,167,116,197,59,227,30,,
18,475,48,62,78,505,108,255,138,227,168,512,198,369,228,549,,
19,62,49,165,79,613,109,57,139,62,169,134,199,36,229,243,,
20,146,50,362,80,110,110,157,140,160,170,70,200,124,230,135,,
21,35,51,384,81,147,111,341,141,170,171,39,201,7,231,428,,
22,96,52,45,82,362,112,12,142,130,172,56,202,5,232,91,,
23,49,53,144,83,202,113,52,143,156,173,329,203,30,233,94,,
24,100,54,127,84,50,114,137,144,175,174,124,204,374,234,60,,
25,246,55,209,85,264,115,353,145,76,175,184,205,129,235,105,,
26,124,56,80,86,175,116,47,146,36,176,539,206,160,236,179,,
27,545,57,255,87,235,117,45,147,117,177,110,207,274,237,431,,
28,88,58,48,88,29,118,510,148,315,178,118,208,170,238,99,,
29,28,59,68,89,660,119,90,149,57,179,95,209,62,239,185,,
30,101,60,347,90,69,120,92,150,95,180,103,210,319,240,514,,
