0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"(MYSORE),",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,230,31,145,61,274,91,103,121,446,151,190,181,200,211,280,241,438,271,162,,,,,
2,462,32,220,62,165,92,60,122,53,152,391,182,511,212,58,242,120,272,40,,,,,
3,106,33,308,63,70,93,115,123,200,153,96,183,242,213,137,243,235,273,244,,,,,
4,277,34,135,64,267,94,113,124,180,154,200,184,39,214,327,244,428,274,453,,,,,
5,14,35,66,65,64,95,118,125,258,155,238,185,634,215,190,245,98,275,164,,,,,
6,183,36,190,66,184,96,380,126,50,156,111,186,273,216,63,246,135,276,30,,,,,
7,180,37,544,67,130,97,117,127,281,157,55,187,161,217,410,247,216,277,242,,,,,
8,407,38,120,68,173,98,344,128,63,158,469,188,219,218,715,248,273,278,623,,,,,
9,574,39,127,69,434,99,89,129,92,159,363,189,133,219,454,249,249,279,98,,,,,
10,207,40,130,70,136,100,182,130,136,160,360,190,410,220,504,250,100,280,403,,,,,
11,291,41,225,71,107,101,272,131,65,161,64,191,107,221,172,251,66,281,141,,,,,
12,193,42,236,72,120,102,240,132,45,162,315,192,129,222,442,252,126,282,185,,,,,
13,70,43,378,73,534,103,502,133,80,163,206,193,305,223,211,253,41,283,150,,,,,
14,430,44,220,74,554,104,70,134,391,164,545,194,240,224,279,254,420,284,117,,,,,
15,569,45,76,75,412,105,360,135,194,165,150,195,122,225,151,255,177,285,171,,,,,
16,114,46,140,76,70,106,260,136,380,166,62,196,70,226,95,256,271,286,558,,,,,
17,120,47,133,77,423,107,404,137,87,167,300,197,251,227,38,257,70,287,136,,,,,
18,116,48,173,78,48,108,102,138,129,168,220,198,125,228,235,258,503,288,170,,,,,
19,116,49,85,79,70,109,186,139,342,169,159,199,65,229,155,259,219,289,93,,,,,
20,48,50,301,80,158,110,444,140,120,170,141,200,41,230,225,260,197,290,152,,,,,
21,637,51,144,81,392,111,98,141,46,171,411,201,377,231,381,261,67,291,587,,,,,
22,226,52,179,82,51,112,410,142,73,172,73,202,185,232,51,262,563,292,170,,,,,
23,157,53,152,83,26,113,55,143,76,173,344,203,106,233,197,263,115,293,80,,,,,
24,186,54,230,84,113,114,121,144,176,174,240,204,466,234,120,264,72,294,70,,,,,
25,392,55,458,85,68,115,326,145,85,175,65,205,547,235,64,265,451,295,225,,,,,
26,198,56,180,86,72,116,159,146,203,176,201,206,181,236,129,266,278,296,567,,,,,
27,50,57,530,87,228,117,101,147,225,177,616,207,12,237,200,267,159,297,133,,,,,
28,267,58,267,88,137,118,408,148,155,178,130,208,92,238,244,268,155,298,188,,,,,
29,149,59,195,89,241,119,249,149,107,179,201,209,62,239,244,269,87,299,100,,,,,
30,165,60,131,90,401,120,128,150,175,180,70,210,135,240,163,270,168,300,448,,,,,
Centre:,270813,ST.,ROSSELLOS,CEN,SCH,SRIRAMPURA,MYSORE,"KK,",ST.,ROSSELLO`S,CENTRAL,SCHOOL,SRIRAMPURA,II,STAGE,MYSORE,"KARNATAKA,",MYSURU,NEET,(UG),2024,Page,No.,2
"(MYSORE),",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,109,331,274,361,447,,,,,,,,,,,,,,,,,,,
302,95,332,130,362,46,,,,,,,,,,,,,,,,,,,
303,217,333,109,363,194,,,,,,,,,,,,,,,,,,,
304,41,334,526,364,167,,,,,,,,,,,,,,,,,,,
305,80,335,35,365,240,,,,,,,,,,,,,,,,,,,
306,135,336,665,366,601,,,,,,,,,,,,,,,,,,,
307,318,337,59,367,87,,,,,,,,,,,,,,,,,,,
308,119,338,280,368,280,,,,,,,,,,,,,,,,,,,
309,565,339,490,369,356,,,,,,,,,,,,,,,,,,,
310,131,340,352,370,190,,,,,,,,,,,,,,,,,,,
311,402,341,129,371,135,,,,,,,,,,,,,,,,,,,
312,57,342,10,,,,,,,,,,,,,,,,,,,,,
313,255,343,216,,,,,,,,,,,,,,,,,,,,,
314,252,344,98,,,,,,,,,,,,,,,,,,,,,
315,347,345,138,,,,,,,,,,,,,,,,,,,,,
316,249,346,401,,,,,,,,,,,,,,,,,,,,,
317,235,347,257,,,,,,,,,,,,,,,,,,,,,
318,151,348,120,,,,,,,,,,,,,,,,,,,,,
319,145,349,95,,,,,,,,,,,,,,,,,,,,,
320,155,350,144,,,,,,,,,,,,,,,,,,,,,
321,60,351,329,,,,,,,,,,,,,,,,,,,,,
322,105,352,307,,,,,,,,,,,,,,,,,,,,,
323,80,353,188,,,,,,,,,,,,,,,,,,,,,
324,415,354,115,,,,,,,,,,,,,,,,,,,,,
325,302,355,77,,,,,,,,,,,,,,,,,,,,,
326,99,356,216,,,,,,,,,,,,,,,,,,,,,
327,95,357,58,,,,,,,,,,,,,,,,,,,,,
328,298,358,110,,,,,,,,,,,,,,,,,,,,,
329,189,359,234,,,,,,,,,,,,,,,,,,,,,
330,131,360,139,,,,,,,,,,,,,,,,,,,,,
