0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,110,31,113,61,88,91,444,121,22,151,181,181,536,211,82
2,41,32,88,62,478,92,96,122,110,152,127,182,78,212,96
3,62,33,53,63,505,93,37,123,160,153,117,183,220,213,141
4,392,34,110,64,101,94,97,124,338,154,83,184,75,214,122
5,76,35,131,65,149,95,510,125,522,155,489,185,60,215,268
6,262,36,205,66,196,96,91,126,95,156,111,186,151,216,144
7,155,37,40,67,132,97,374,127,68,157,136,187,58,217,244
8,80,38,209,68,411,98,129,128,64,158,123,188,21,218,118
9,17,39,587,69,490,99,97,129,88,159,451,189,203,219,229
10,240,40,154,70,98,100,60,130,100,160,55,190,134,220,186
11,89,41,88,71,105,101,336,131,263,161,49,191,86,221,94
12,220,42,28,72,248,102,98,132,221,162,42,192,83,222,282
13,347,43,527,73,267,103,115,133,71,163,352,193,443,223,293
14,300,44,128,74,127,104,82,134,161,164,104,194,96,224,279
15,49,45,269,75,533,105,252,135,70,165,60,195,92,225,57
16,29,46,242,76,594,106,56,136,240,166,45,196,135,226,117
17,125,47,387,77,205,107,143,137,276,167,264,197,151,227,272
18,197,48,74,78,334,108,48,138,112,168,80,198,125,228,200
19,131,49,283,79,301,109,214,139,122,169,30,199,225,229,172
20,261,50,410,80,107,110,130,140,103,170,45,200,11,230,57
21,120,51,124,81,339,111,80,141,1,171,127,201,0,231,447
22,443,52,339,82,107,112,149,142,105,172,190,202,129,232,183
23,44,53,90,83,40,113,116,143,35,173,388,203,52,233,232
24,177,54,77,84,131,114,387,144,56,174,76,204,26,234,290
25,53,55,152,85,18,115,45,145,165,175,130,205,218,235,227
26,67,56,170,86,370,116,344,146,540,176,336,206,169,236,74
27,132,57,192,87,47,117,304,147,208,177,95,207,106,237,272
28,75,58,250,88,201,118,77,148,528,178,164,208,138,,
29,101,59,188,89,163,119,139,149,379,179,72,209,125,,
30,90,60,75,90,159,120,56,150,48,180,90,210,156,,
