0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,45,31,100,61,482,91,510,121,335,151,522,181,302,211,105,241,133,271,101,,,
2,98,32,424,62,148,92,376,122,626,152,215,182,710,212,143,242,212,272,445,,,
3,198,33,345,63,135,93,83,123,187,153,178,183,51,213,103,243,114,273,186,,,
4,566,34,248,64,66,94,390,124,452,154,340,184,443,214,294,244,160,274,131,,,
5,301,35,88,65,106,95,176,125,315,155,216,185,127,215,180,245,624,275,515,,,
6,435,36,87,66,291,96,262,126,338,156,182,186,65,216,606,246,268,276,288,,,
7,72,37,410,67,670,97,302,127,530,157,466,187,367,217,252,247,445,277,147,,,
8,375,38,491,68,167,98,34,128,156,158,289,188,83,218,191,248,115,278,153,,,
9,426,39,652,69,389,99,217,129,175,159,175,189,110,219,228,249,645,279,240,,,
10,560,40,90,70,357,100,139,130,266,160,618,190,578,220,222,250,137,280,186,,,
11,46,41,201,71,194,101,311,131,234,161,477,191,516,221,96,251,149,281,133,,,
12,453,42,171,72,97,102,146,132,110,162,182,192,40,222,436,252,168,282,115,,,
13,273,43,147,73,146,103,121,133,502,163,81,193,153,223,207,253,241,283,462,,,
14,191,44,105,74,607,104,433,134,10,164,559,194,90,224,654,254,160,284,152,,,
15,157,45,171,75,67,105,133,135,710,165,428,195,39,225,202,255,107,285,252,,,
16,249,46,227,76,115,106,53,136,334,166,145,196,85,226,653,256,323,286,225,,,
17,635,47,33,77,218,107,498,137,164,167,439,197,244,227,479,257,199,287,339,,,
18,455,48,654,78,657,108,336,138,356,168,115,198,281,228,465,258,132,288,138,,,
19,184,49,308,79,207,109,203,139,491,169,531,199,72,229,125,259,294,289,35,,,
20,338,50,436,80,275,110,114,140,327,170,347,200,132,230,202,260,94,290,124,,,
21,547,51,351,81,109,111,72,141,367,171,163,201,204,231,63,261,336,291,147,,,
22,354,52,598,82,290,112,330,142,111,172,162,202,334,232,113,262,58,292,123,,,
23,100,53,257,83,484,113,267,143,147,173,616,203,298,233,315,263,605,293,164,,,
24,230,54,175,84,569,114,175,144,446,174,134,204,71,234,649,264,560,294,78,,,
25,382,55,190,85,100,115,681,145,136,175,20,205,321,235,70,265,637,295,239,,,
26,509,56,232,86,50,116,139,146,366,176,700,206,508,236,67,266,90,296,129,,,
27,165,57,386,87,139,117,115,147,413,177,184,207,252,237,46,267,69,297,171,,,
28,399,58,200,88,135,118,256,148,90,178,230,208,551,238,162,268,62,298,665,,,
29,304,59,287,89,103,119,83,149,395,179,290,209,285,239,51,269,176,299,102,,,
30,531,60,157,90,54,120,239,150,131,180,666,210,40,240,607,270,354,300,173,,,
Centre:,381402,NEW,PUBLIC,"SCHOOL,",NEW,PUBLIC,SCHOOL,SECTOR,18-B,CHANDIGARH,"U.T.,",SAHIBZADA,AJIT,SINGH,"NAGAR,",PUNJAB,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,412,331,170,361,480,391,489,421,107,451,96,481,399,511,489,541,633,571,208,,,
302,695,332,89,362,81,392,594,422,85,452,667,482,147,512,214,542,636,572,119,,,
303,107,333,106,363,530,393,102,423,366,453,90,483,313,513,110,543,55,573,253,,,
304,68,334,493,364,132,394,707,424,213,454,173,484,224,514,424,544,685,574,87,,,
305,58,335,378,365,416,395,297,425,250,455,131,485,216,515,430,545,333,575,410,,,
306,172,336,371,366,70,396,97,426,258,456,182,486,90,516,168,546,44,576,56,,,
307,111,337,109,367,177,397,126,427,165,457,121,487,150,517,468,547,107,577,462,,,
308,80,338,134,368,155,398,547,428,112,458,169,488,257,518,130,548,142,578,128,,,
309,685,339,453,369,341,399,127,429,652,459,236,489,356,519,128,549,97,579,519,,,
310,577,340,25,370,244,400,258,430,241,460,250,490,203,520,120,550,164,580,151,,,
311,215,341,142,371,571,401,510,431,372,461,291,491,635,521,208,551,558,581,270,,,
312,144,342,305,372,228,402,93,432,113,462,217,492,168,522,143,552,193,582,204,,,
313,88,343,105,373,35,403,302,433,399,463,185,493,436,523,505,553,488,583,166,,,
314,115,344,40,374,204,404,543,434,119,464,385,494,238,524,79,554,262,584,116,,,
315,634,345,451,375,190,405,185,435,490,465,457,495,57,525,480,555,79,585,686,,,
316,341,346,308,376,100,406,273,436,442,466,630,496,245,526,314,556,458,586,294,,,
317,537,347,494,377,465,407,247,437,251,467,250,497,197,527,35,557,195,587,66,,,
318,164,348,55,378,308,408,289,438,97,468,320,498,186,528,81,558,392,588,210,,,
319,110,349,229,379,546,409,182,439,652,469,359,499,70,529,406,559,95,589,61,,,
320,270,350,628,380,327,410,425,440,440,470,220,500,230,530,166,560,256,590,116,,,
