0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,157,31,105,61,227,91,71,121,59,151,33,181,141,211,178,241,310
2,-1,32,63,62,670,92,556,122,178,152,495,182,318,212,404,242,85
3,56,33,159,63,181,93,182,123,153,153,33,183,52,213,163,243,118
4,203,34,78,64,576,94,262,124,30,154,89,184,44,214,110,244,264
5,227,35,390,65,90,95,3,125,179,155,358,185,415,215,146,245,133
6,202,36,89,66,152,96,539,126,139,156,571,186,289,216,114,246,216
7,348,37,545,67,582,97,76,127,17,157,80,187,66,217,64,247,56
8,239,38,249,68,354,98,571,128,174,158,58,188,4,218,150,248,70
9,308,39,349,69,287,99,149,129,230,159,216,189,95,219,370,249,38
10,378,40,62,70,206,100,340,130,88,160,148,190,533,220,93,250,83
11,338,41,115,71,47,101,159,131,534,161,543,191,123,221,100,251,240
12,259,42,57,72,9,102,108,132,332,162,316,192,110,222,244,252,123
13,283,43,41,73,82,103,165,133,55,163,99,193,77,223,288,253,145
14,268,44,383,74,349,104,169,134,400,164,224,194,122,224,354,254,622
15,125,45,212,75,529,105,251,135,93,165,31,195,112,225,27,255,272
16,87,46,141,76,0,106,275,136,177,166,498,196,106,226,292,256,131
17,53,47,202,77,221,107,130,137,95,167,91,197,83,227,352,257,362
18,78,48,11,78,285,108,39,138,370,168,40,198,240,228,344,258,159
19,73,49,303,79,50,109,165,139,377,169,338,199,460,229,319,259,0
20,430,50,352,80,40,110,273,140,118,170,61,200,95,230,81,260,200
21,90,51,27,81,81,111,282,141,300,171,22,201,72,231,180,,
22,82,52,107,82,556,112,360,142,182,172,592,202,290,232,90,,
23,211,53,79,83,557,113,443,143,189,173,197,203,73,233,180,,
24,225,54,94,84,16,114,90,144,173,174,524,204,372,234,121,,
25,61,55,304,85,118,115,226,145,250,175,207,205,498,235,153,,
26,166,56,210,86,90,116,48,146,331,176,466,206,92,236,20,,
27,89,57,79,87,97,117,261,147,175,177,98,207,298,237,134,,
28,165,58,44,88,377,118,62,148,224,178,398,208,81,238,418,,
29,231,59,149,89,64,119,259,149,145,179,88,209,125,239,74,,
30,91,60,345,90,160,120,98,150,190,180,37,210,88,240,352,,
