0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,110,31,22,61,98,91,35,121,119,151,364,181,51,211,91,241,121
2,154,32,399,62,233,92,134,122,35,152,200,182,250,212,149,242,169
3,104,33,303,63,341,93,120,123,133,153,12,183,519,213,50,243,332
4,178,34,21,64,70,94,154,124,85,154,24,184,85,214,21,244,50
5,550,35,55,65,59,95,75,125,249,155,48,185,82,215,254,245,174
6,78,36,60,66,194,96,221,126,205,156,160,186,600,216,77,246,71
7,145,37,320,67,40,97,145,127,47,157,151,187,350,217,201,247,77
8,297,38,253,68,80,98,265,128,226,158,236,188,81,218,143,248,61
9,71,39,381,69,137,99,145,129,287,159,173,189,5,219,56,249,25
10,22,40,305,70,48,100,142,130,100,160,20,190,119,220,473,250,135
11,389,41,226,71,52,101,161,131,120,161,73,191,122,221,37,251,51
12,154,42,615,72,136,102,69,132,35,162,174,192,317,222,34,252,506
13,657,43,150,73,28,103,75,133,125,163,190,193,70,223,222,253,137
14,119,44,172,74,496,104,261,134,35,164,291,194,243,224,299,254,324
15,81,45,192,75,370,105,94,135,92,165,86,195,198,225,228,255,215
16,392,46,50,76,83,106,377,136,56,166,76,196,270,226,433,256,96
17,32,47,85,77,275,107,178,137,98,167,78,197,69,227,135,257,48
18,94,48,471,78,65,108,37,138,88,168,100,198,218,228,93,258,432
19,295,49,151,79,102,109,116,139,174,169,42,199,95,229,99,259,39
20,518,50,102,80,261,110,-10,140,100,170,230,200,45,230,137,260,25
21,380,51,69,81,118,111,625,141,248,171,114,201,24,231,47,261,218
22,43,52,25,82,90,112,56,142,349,172,408,202,66,232,148,,
23,208,53,72,83,124,113,354,143,151,173,17,203,53,233,264,,
24,34,54,567,84,358,114,126,144,215,174,235,204,178,234,99,,
25,148,55,38,85,65,115,203,145,5,175,204,205,518,235,42,,
26,71,56,104,86,194,116,-10,146,57,176,119,206,260,236,451,,
27,196,57,198,87,111,117,347,147,140,177,556,207,51,237,35,,
28,69,58,151,88,75,118,100,148,201,178,284,208,45,238,100,,
29,120,59,63,89,185,119,66,149,52,179,115,209,112,239,323,,
30,90,60,150,90,336,120,83,150,334,180,104,210,137,240,289,,
