0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
GWALIOR,MADHYA,"PRADESH,","GWALIOR,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,95,31,517,61,503,91,215,121,344,151,26,181,465,211,222,241,66,271,55,,,,,,,,
2,146,32,169,62,45,92,320,122,123,152,136,182,65,212,194,242,302,272,110,,,,,,,,
3,25,33,660,63,254,93,187,123,51,153,77,183,82,213,56,243,87,273,158,,,,,,,,
4,114,34,508,64,363,94,445,124,289,154,130,184,301,214,595,244,139,274,194,,,,,,,,
5,185,35,90,65,185,95,120,125,123,155,104,185,286,215,108,245,80,275,356,,,,,,,,
6,188,36,76,66,274,96,432,126,354,156,317,186,99,216,56,246,426,276,35,,,,,,,,
7,86,37,119,67,590,97,358,127,80,157,106,187,210,217,227,247,170,277,327,,,,,,,,
8,97,38,334,68,227,98,326,128,277,158,358,188,247,218,278,248,565,278,552,,,,,,,,
9,211,39,653,69,332,99,89,129,211,159,275,189,371,219,50,249,342,279,365,,,,,,,,
10,161,40,384,70,52,100,429,130,66,160,20,190,198,220,121,250,522,280,89,,,,,,,,
11,70,41,275,71,294,101,49,131,113,161,419,191,72,221,122,251,50,281,688,,,,,,,,
12,187,42,468,72,228,102,219,132,182,162,188,192,140,222,72,252,50,282,91,,,,,,,,
13,279,43,280,73,564,103,264,133,143,163,144,193,100,223,33,253,532,283,-14,,,,,,,,
14,108,44,101,74,272,104,375,134,63,164,58,194,45,224,492,254,92,284,86,,,,,,,,
15,100,45,61,75,50,105,448,135,70,165,-13,195,501,225,47,255,105,285,38,,,,,,,,
16,319,46,455,76,45,106,318,136,240,166,248,196,293,226,55,256,60,286,455,,,,,,,,
17,45,47,275,77,45,107,138,137,376,167,281,197,110,227,115,257,88,287,58,,,,,,,,
18,406,48,40,78,41,108,56,138,399,168,101,198,323,228,122,258,518,288,42,,,,,,,,
19,377,49,252,79,138,109,125,139,72,169,528,199,155,229,289,259,328,289,382,,,,,,,,
20,606,50,264,80,429,110,165,140,110,170,128,200,476,230,251,260,499,290,74,,,,,,,,
21,225,51,144,81,182,111,247,141,64,171,133,201,63,231,627,261,287,291,95,,,,,,,,
22,213,52,271,82,278,112,508,142,134,172,264,202,62,232,212,262,54,292,105,,,,,,,,
23,100,53,50,83,97,113,595,143,67,173,121,203,195,233,109,263,142,293,116,,,,,,,,
24,267,54,177,84,69,114,507,144,93,174,289,204,251,234,515,264,341,294,124,,,,,,,,
25,380,55,40,85,65,115,143,145,605,175,78,205,464,235,283,265,166,295,164,,,,,,,,
26,473,56,233,86,31,116,363,146,179,176,293,206,305,236,86,266,171,296,106,,,,,,,,
27,442,57,150,87,469,117,55,147,437,177,110,207,517,237,399,267,189,297,180,,,,,,,,
28,214,58,170,88,180,118,65,148,112,178,76,208,365,238,51,268,294,298,532,,,,,,,,
29,332,59,415,89,144,119,109,149,228,179,299,209,104,239,428,269,130,299,115,,,,,,,,
30,280,60,444,90,470,120,313,150,158,180,123,210,84,240,579,270,520,300,66,,,,,,,,
Centre:,300213,SDVM,PUBLIC,SCHOOL,TIGHRA,ROAD,GWALIOR,"MP,",SDVM,PUBLIC,SCHOOL,VAISHNO,DEVI,PARISAR,IN,FRONT,OF,GUPTESHWAR,MANDIR,TIGHRA,ROAD,NEET,(UG),2024,Page,No.,2
GWALIOR,MADHYA,"PRADESH,","GWALIOR,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,420,331,109,361,183,391,80,421,196,451,330,,,,,,,,,,,,,,,,
302,81,332,454,362,417,392,614,422,377,452,132,,,,,,,,,,,,,,,,
303,131,333,296,363,123,393,108,423,78,453,184,,,,,,,,,,,,,,,,
304,62,334,253,364,39,394,75,424,213,454,209,,,,,,,,,,,,,,,,
305,381,335,337,365,172,395,87,425,610,455,129,,,,,,,,,,,,,,,,
306,443,336,3,366,36,396,306,426,55,456,545,,,,,,,,,,,,,,,,
307,-1,337,182,367,177,397,112,427,180,457,311,,,,,,,,,,,,,,,,
308,332,338,115,368,248,398,84,428,503,458,641,,,,,,,,,,,,,,,,
309,360,339,87,369,221,399,192,429,448,459,591,,,,,,,,,,,,,,,,
310,125,340,34,370,133,400,175,430,236,460,152,,,,,,,,,,,,,,,,
311,375,341,179,371,391,401,408,431,453,461,85,,,,,,,,,,,,,,,,
312,90,342,62,372,297,402,245,432,85,462,117,,,,,,,,,,,,,,,,
313,92,343,239,373,249,403,226,433,336,463,30,,,,,,,,,,,,,,,,
314,60,344,208,374,360,404,431,434,318,,,,,,,,,,,,,,,,,,
315,76,345,64,375,88,405,145,435,159,,,,,,,,,,,,,,,,,,
316,118,346,123,376,543,406,352,436,338,,,,,,,,,,,,,,,,,,
317,26,347,57,377,97,407,77,437,176,,,,,,,,,,,,,,,,,,
318,361,348,110,378,485,408,265,438,81,,,,,,,,,,,,,,,,,,
319,417,349,611,379,343,409,268,439,101,,,,,,,,,,,,,,,,,,
320,35,350,394,380,454,410,70,440,153,,,,,,,,,,,,,,,,,,
321,117,351,450,381,173,411,120,441,86,,,,,,,,,,,,,,,,,,
322,93,352,142,382,253,412,70,442,367,,,,,,,,,,,,,,,,,,
323,287,353,236,383,580,413,90,443,554,,,,,,,,,,,,,,,,,,
324,220,354,74,384,435,414,149,444,169,,,,,,,,,,,,,,,,,,
325,530,355,336,385,705,415,98,445,43,,,,,,,,,,,,,,,,,,
326,86,356,221,386,168,416,95,446,560,,,,,,,,,,,,,,,,,,
327,328,357,171,387,116,417,522,447,511,,,,,,,,,,,,,,,,,,
328,55,358,68,388,270,418,431,448,278,,,,,,,,,,,,,,,,,,
329,25,359,69,389,225,419,41,449,75,,,,,,,,,,,,,,,,,,
330,40,360,118,390,472,420,41,450,381,,,,,,,,,,,,,,,,,,
