0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"PRADESH,",NOIDA/GREATER,"NOIDA,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,261,31,28,61,220,91,209,121,113,151,363,181,119,211,412,241,257,271,218,,,,,,,,
2,462,32,399,62,98,92,285,122,289,152,296,182,251,212,223,242,70,272,186,,,,,,,,
3,59,33,610,63,272,93,558,123,183,153,231,183,58,213,287,243,223,273,648,,,,,,,,
4,618,34,408,64,426,94,246,124,287,154,480,184,459,214,124,244,243,274,132,,,,,,,,
5,222,35,308,65,47,95,170,125,184,155,205,185,134,215,45,245,322,275,586,,,,,,,,
6,235,36,95,66,334,96,217,126,166,156,330,186,117,216,420,246,668,276,97,,,,,,,,
7,77,37,86,67,157,97,285,127,626,157,286,187,423,217,253,247,232,277,246,,,,,,,,
8,331,38,119,68,320,98,372,128,65,158,190,188,209,218,155,248,271,278,395,,,,,,,,
9,589,39,165,69,464,99,513,129,118,159,65,189,576,219,129,249,212,279,302,,,,,,,,
10,322,40,141,70,616,100,453,130,197,160,169,190,296,220,164,250,194,280,82,,,,,,,,
11,387,41,101,71,56,101,581,131,70,161,258,191,36,221,616,251,444,281,186,,,,,,,,
12,179,42,164,72,445,102,398,132,77,162,484,192,603,222,90,252,658,282,449,,,,,,,,
13,103,43,45,73,71,103,50,133,169,163,640,193,126,223,396,253,43,283,106,,,,,,,,
14,645,44,61,74,239,104,95,134,535,164,680,194,155,224,85,254,588,284,60,,,,,,,,
15,46,45,186,75,488,105,180,135,62,165,90,195,152,225,71,255,271,285,460,,,,,,,,
16,67,46,98,76,573,106,638,136,87,166,-7,196,376,226,491,256,271,286,133,,,,,,,,
17,114,47,56,77,58,107,148,137,36,167,219,197,67,227,163,257,248,287,242,,,,,,,,
18,353,48,275,78,681,108,674,138,458,168,252,198,673,228,109,258,45,288,246,,,,,,,,
19,221,49,72,79,151,109,67,139,196,169,309,199,240,229,229,259,190,289,133,,,,,,,,
20,193,50,97,80,433,110,330,140,112,170,123,200,254,230,31,260,97,290,111,,,,,,,,
21,195,51,314,81,80,111,194,141,226,171,140,201,148,231,444,261,265,291,366,,,,,,,,
22,137,52,106,82,64,112,532,142,691,172,330,202,260,232,313,262,15,292,597,,,,,,,,
23,419,53,73,83,218,113,391,143,494,173,373,203,125,233,292,263,143,293,150,,,,,,,,
24,159,54,221,84,69,114,372,144,162,174,412,204,251,234,236,264,560,294,96,,,,,,,,
25,54,55,648,85,178,115,370,145,270,175,75,205,74,235,442,265,219,295,90,,,,,,,,
26,262,56,118,86,247,116,615,146,464,176,81,206,398,236,161,266,119,296,324,,,,,,,,
27,551,57,543,87,223,117,157,147,401,177,74,207,118,237,539,267,638,297,147,,,,,,,,
28,118,58,211,88,149,118,371,148,35,178,105,208,147,238,649,268,239,298,563,,,,,,,,
29,504,59,146,89,544,119,564,149,383,179,215,209,612,239,116,269,115,299,482,,,,,,,,
30,51,60,39,90,58,120,376,150,104,180,613,210,163,240,51,270,410,300,184,,,,,,,,
Centre:,441016,BILLABONG,HIGH,INTERNATIONAL,SCHOOL,"NOIDA,",BILLABONG,HIGH,INTERNATIONAL,SCHOOL,A,-,73,SECTOR,-,34,NOIDA,GAUTAM,BUDDHA,NAGAR,UTTAR,NEET,(UG),2024,Page,No.,2
"PRADESH,",NOIDA/GREATER,"NOIDA,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
301,260,331,15,361,58,,,,,,,,,,,,,,,,,,,,,,
302,200,332,98,362,98,,,,,,,,,,,,,,,,,,,,,,
303,86,333,209,363,217,,,,,,,,,,,,,,,,,,,,,,
304,201,334,381,364,137,,,,,,,,,,,,,,,,,,,,,,
305,236,335,58,365,257,,,,,,,,,,,,,,,,,,,,,,
306,258,336,281,366,521,,,,,,,,,,,,,,,,,,,,,,
307,108,337,482,367,664,,,,,,,,,,,,,,,,,,,,,,
308,63,338,40,368,172,,,,,,,,,,,,,,,,,,,,,,
309,647,339,680,369,124,,,,,,,,,,,,,,,,,,,,,,
310,224,340,317,370,329,,,,,,,,,,,,,,,,,,,,,,
311,486,341,104,371,177,,,,,,,,,,,,,,,,,,,,,,
312,335,342,378,372,200,,,,,,,,,,,,,,,,,,,,,,
313,117,343,62,373,268,,,,,,,,,,,,,,,,,,,,,,
314,221,344,160,374,229,,,,,,,,,,,,,,,,,,,,,,
315,498,345,75,375,151,,,,,,,,,,,,,,,,,,,,,,
316,21,346,185,376,576,,,,,,,,,,,,,,,,,,,,,,
317,99,347,170,377,428,,,,,,,,,,,,,,,,,,,,,,
318,387,348,457,378,350,,,,,,,,,,,,,,,,,,,,,,
319,260,349,546,379,379,,,,,,,,,,,,,,,,,,,,,,
320,55,350,60,380,57,,,,,,,,,,,,,,,,,,,,,,
321,50,351,461,381,115,,,,,,,,,,,,,,,,,,,,,,
322,25,352,506,382,44,,,,,,,,,,,,,,,,,,,,,,
323,279,353,193,383,95,,,,,,,,,,,,,,,,,,,,,,
324,70,354,216,384,80,,,,,,,,,,,,,,,,,,,,,,
325,140,355,496,385,132,,,,,,,,,,,,,,,,,,,,,,
326,204,356,275,386,50,,,,,,,,,,,,,,,,,,,,,,
327,644,357,217,387,590,,,,,,,,,,,,,,,,,,,,,,
328,153,358,114,388,608,,,,,,,,,,,,,,,,,,,,,,
329,91,359,79,389,55,,,,,,,,,,,,,,,,,,,,,,
330,478,360,103,,,,,,,,,,,,,,,,,,,,,,,,
