0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"HOSHIARPUR,",PUNJAB,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,651,31,215,61,106,91,488,121,281,151,111,181,177,211,22,241,84,271,321,,,,,
2,268,32,256,62,28,92,201,122,215,152,275,182,162,212,280,242,186,272,27,,,,,
3,61,33,145,63,97,93,237,123,113,153,89,183,55,213,459,243,77,273,62,,,,,
4,657,34,118,64,141,94,66,124,159,154,343,184,238,214,200,244,71,274,102,,,,,
5,251,35,255,65,135,95,348,125,66,155,387,185,42,215,282,245,110,275,383,,,,,
6,519,36,99,66,112,96,102,126,219,156,140,186,301,216,532,246,392,276,380,,,,,
7,546,37,125,67,313,97,61,127,133,157,570,187,140,217,171,247,226,277,307,,,,,
8,434,38,170,68,228,98,645,128,295,158,110,188,232,218,135,248,110,278,47,,,,,
9,366,39,166,69,681,99,168,129,25,159,36,189,60,219,-2,249,319,279,123,,,,,
10,155,40,326,70,223,100,482,130,421,160,114,190,413,220,26,250,285,280,145,,,,,
11,258,41,501,71,263,101,71,131,215,161,262,191,71,221,55,251,341,281,324,,,,,
12,225,42,630,72,72,102,102,132,87,162,206,192,150,222,128,252,127,282,49,,,,,
13,410,43,56,73,260,103,118,133,62,163,228,193,139,223,352,253,88,283,139,,,,,
14,90,44,100,74,226,104,125,134,100,164,229,194,293,224,143,254,177,284,165,,,,,
15,551,45,55,75,293,105,133,135,115,165,105,195,287,225,267,255,168,285,76,,,,,
16,427,46,313,76,238,106,63,136,59,166,80,196,260,226,175,256,31,286,128,,,,,
17,545,47,309,77,141,107,458,137,206,167,689,197,46,227,307,257,576,287,647,,,,,
18,192,48,458,78,275,108,35,138,58,168,161,198,177,228,265,258,90,288,256,,,,,
19,118,49,199,79,449,109,210,139,102,169,184,199,80,229,96,259,57,289,17,,,,,
20,86,50,106,80,65,110,123,140,75,170,319,200,21,230,95,260,297,290,90,,,,,
21,152,51,309,81,376,111,155,141,132,171,284,201,102,231,99,261,338,291,94,,,,,
22,231,52,60,82,212,112,93,142,109,172,59,202,141,232,235,262,462,292,101,,,,,
23,422,53,146,83,173,113,105,143,102,173,201,203,235,233,176,263,573,293,501,,,,,
24,642,54,7,84,176,114,30,144,310,174,536,204,552,234,328,264,223,294,61,,,,,
25,544,55,66,85,315,115,389,145,94,175,165,205,62,235,483,265,301,295,115,,,,,
26,283,56,245,86,354,116,123,146,190,176,475,206,125,236,479,266,103,296,271,,,,,
27,354,57,176,87,175,117,411,147,175,177,201,207,115,237,366,267,69,297,369,,,,,
28,47,58,80,88,327,118,70,148,342,178,359,208,216,238,67,268,47,298,456,,,,,
29,246,59,321,89,173,119,191,149,165,179,70,209,182,239,165,269,451,299,117,,,,,
30,184,60,85,90,504,120,63,150,69,180,52,210,111,240,90,270,179,300,136,,,,,
Centre:,381001,ARMY,PUBLIC,SCHOOL,"UNCHIBASSI,",ARMY,PUBLIC,SCHOOL,UNCHI,BASSI,PO-,LAMIN,THE-,DASUYA,DISTT,HOSHIARPUR,(PUNJAB),"PIN-144205,",NEET,(UG),2024,Page,No.,2
"HOSHIARPUR,",PUNJAB,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,328,331,47,361,150,391,176,421,130,451,283,481,191,511,113,541,66,571,109,,,,,
302,203,332,480,362,60,392,105,422,69,452,116,482,187,512,61,542,101,572,269,,,,,
