0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,121,31,357,61,161,91,264,121,202,151,182,181,349,211,252,241,199,271,501,,,,,,,,
2,206,32,245,62,572,92,435,122,313,152,460,182,439,212,108,242,150,272,558,,,,,,,,
3,215,33,58,63,487,93,454,123,500,153,130,183,624,213,310,243,79,273,293,,,,,,,,
4,42,34,395,64,111,94,75,124,193,154,11,184,710,214,189,244,316,274,264,,,,,,,,
5,213,35,343,65,508,95,104,125,136,155,550,185,505,215,147,245,625,275,568,,,,,,,,
6,73,36,190,66,350,96,25,126,212,156,103,186,184,216,104,246,205,276,569,,,,,,,,
7,185,37,630,67,92,97,127,127,335,157,331,187,406,217,287,247,94,277,224,,,,,,,,
8,448,38,108,68,110,98,135,128,387,158,133,188,413,218,82,248,86,278,93,,,,,,,,
9,51,39,200,69,352,99,95,129,22,159,126,189,684,219,115,249,85,279,116,,,,,,,,
10,62,40,136,70,192,100,121,130,231,160,128,190,490,220,125,250,66,280,268,,,,,,,,
11,15,41,379,71,21,101,216,131,160,161,219,191,426,221,525,251,143,281,526,,,,,,,,
12,263,42,200,72,415,102,45,132,652,162,207,192,124,222,430,252,554,282,306,,,,,,,,
13,64,43,156,73,121,103,80,133,330,163,328,193,480,223,260,253,121,283,406,,,,,,,,
14,547,44,403,74,81,104,354,134,113,164,293,194,395,224,434,254,321,284,82,,,,,,,,
15,35,45,671,75,376,105,635,135,456,165,68,195,369,225,291,255,427,285,138,,,,,,,,
16,515,46,89,76,38,106,227,136,405,166,649,196,279,226,563,256,381,286,280,,,,,,,,
17,59,47,544,77,229,107,136,137,48,167,207,197,518,227,627,257,365,287,183,,,,,,,,
18,105,48,206,78,440,108,385,138,318,168,182,198,283,228,392,258,493,288,320,,,,,,,,
19,328,49,280,79,275,109,114,139,217,169,158,199,231,229,637,259,310,289,355,,,,,,,,
20,135,50,40,80,171,110,101,140,695,170,98,200,198,230,85,260,104,290,339,,,,,,,,
21,23,51,182,81,517,111,81,141,528,171,335,201,204,231,160,261,500,291,68,,,,,,,,
22,242,52,34,82,125,112,601,142,337,172,214,202,126,232,68,262,88,292,271,,,,,,,,
23,351,53,357,83,216,113,138,143,172,173,232,203,89,233,137,263,52,293,129,,,,,,,,
24,100,54,507,84,487,114,75,144,66,174,56,204,270,234,120,264,624,294,366,,,,,,,,
25,486,55,133,85,554,115,115,145,287,175,181,205,153,235,394,265,173,295,189,,,,,,,,
26,485,56,518,86,181,116,190,146,339,176,100,206,574,236,218,266,189,296,135,,,,,,,,
27,299,57,371,87,416,117,215,147,665,177,178,207,357,237,168,267,167,297,204,,,,,,,,
28,360,58,598,88,311,118,356,148,536,178,582,208,214,238,403,268,285,298,176,,,,,,,,
29,598,59,317,89,102,119,256,149,161,179,251,209,638,239,158,269,158,299,37,,,,,,,,
30,540,60,606,90,359,120,149,150,504,180,195,210,125,240,197,270,328,300,146,,,,,,,,
Centre:,460818,DAV,PUBLIC,SCHOOL,DIAMOND,HARBOUR,RD,KOLKATA,"WB,",61,DIAMOND,HARBOUR,ROAD,KOLKATA,WEST,BENGAL,PIN,CODE,"700038,","KOLKATA,",WEST,NEET,(UG),2024,Page,No.,2
BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
301,435,331,650,361,518,391,93,421,463,451,569,481,619,511,67,541,124,,,,,,,,,,
302,433,332,304,362,660,392,272,422,181,452,181,482,76,512,200,542,580,,,,,,,,,,
303,253,333,169,363,70,393,125,423,177,453,106,483,610,513,141,543,304,,,,,,,,,,
304,282,334,156,364,100,394,104,424,99,454,43,484,158,514,178,544,506,,,,,,,,,,
305,543,335,375,365,676,395,561,425,416,455,450,485,485,515,20,545,370,,,,,,,,,,
306,248,336,38,366,419,396,45,426,119,456,313,486,273,516,20,546,418,,,,,,,,,,
307,123,337,100,367,478,397,157,427,240,457,432,487,238,517,120,547,67,,,,,,,,,,
308,286,338,26,368,489,398,310,428,253,458,161,488,194,518,146,548,85,,,,,,,,,,
309,102,339,168,369,238,399,518,429,98,459,343,489,113,519,302,549,127,,,,,,,,,,
310,315,340,616,370,224,400,388,430,130,460,119,490,511,520,290,550,425,,,,,,,,,,
311,229,341,337,371,531,401,293,431,439,461,86,491,112,521,167,551,561,,,,,,,,,,
312,445,342,62,372,93,402,130,432,205,462,333,492,91,522,391,,,,,,,,,,,,
313,604,343,159,373,238,403,632,433,94,463,245,493,98,523,329,,,,,,,,,,,,
314,85,344,387,374,128,404,87,434,98,464,137,494,463,524,190,,,,,,,,,,,,
315,199,345,418,375,570,405,459,435,272,465,73,495,216,525,389,,,,,,,,,,,,
316,82,346,462,376,422,406,444,436,487,466,99,496,397,526,34,,,,,,,,,,,,
