0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
16,379,46,116,76,27,106,134,136,106,166,230,196,66,226,589,256,266,286,60,,,,,,,,,,
17,143,47,77,77,420,107,83,137,681,167,226,197,113,227,42,257,20,287,407,,,,,,,,,,
18,59,48,160,78,139,108,177,138,90,168,402,198,347,228,218,258,197,288,302,,,,,,,,,,
19,367,49,129,79,323,109,143,139,488,169,227,199,155,229,143,259,194,289,49,,,,,,,,,,
20,281,50,424,80,304,110,365,140,85,170,422,200,482,230,444,260,517,290,-5,,,,,,,,,,
21,200,51,297,81,249,111,547,141,107,171,562,201,77,231,84,261,110,291,152,,,,,,,,,,
22,439,52,526,82,215,112,207,142,182,172,327,202,391,232,419,262,128,292,130,,,,,,,,,,
23,234,53,129,83,443,113,115,143,520,173,596,203,28,233,408,263,349,293,250,,,,,,,,,,
24,183,54,311,84,141,114,350,144,143,174,22,204,518,234,262,264,170,294,64,,,,,,,,,,
25,45,55,95,85,207,115,97,145,140,175,242,205,84,235,556,265,479,295,486,,,,,,,,,,
26,304,56,381,86,128,116,266,146,131,176,98,206,513,236,175,266,101,296,163,,,,,,,,,,
27,463,57,615,87,285,117,240,147,358,177,132,207,104,237,195,267,558,297,365,,,,,,,,,,
28,426,58,143,88,148,118,240,148,130,178,292,208,349,238,196,268,266,298,80,,,,,,,,,,
29,224,59,178,89,391,119,623,149,201,179,527,209,235,239,120,269,395,299,627,,,,,,,,,,
30,249,60,91,90,122,120,305,150,65,180,182,210,259,240,103,270,203,300,130,,,,,,,,,,
Centre:,271221,SRI,VIDYALAKSHMI,I,P,SCH,MAGADI,RD,BANGALORE,"KK,",SRI,VIDYALAKSHMI,INTL,PUBLIC,SCHOOL,NO.,14,II,MAIN,ROAD,BEL,LAYOUT,ANJANANAGAR,NEET,(UG),2024,Page,No.,2
MAGADI,ROAD,BANGALORE,"KARNATAKA,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,66,331,125,361,87,391,667,421,612,451,35,481,140,511,87,541,336,,,,,,,,,,,,
302,589,332,160,362,83,392,128,422,312,452,92,482,50,512,558,542,262,,,,,,,,,,,,
303,345,333,225,363,87,393,141,423,105,453,371,483,195,513,378,543,62,,,,,,,,,,,,
304,72,334,142,364,216,394,97,424,590,454,202,484,218,514,114,544,402,,,,,,,,,,,,
305,563,335,211,365,189,395,163,425,151,455,290,485,198,515,59,545,140,,,,,,,,,,,,
306,56,336,525,366,129,396,237,426,435,456,347,486,341,516,309,,,,,,,,,,,,,,
307,231,337,272,367,243,397,550,427,290,457,81,487,58,517,483,,,,,,,,,,,,,,
308,333,338,274,368,298,398,188,428,456,458,55,488,511,518,569,,,,,,,,,,,,,,
309,443,339,560,369,252,399,288,429,351,459,75,489,340,519,263,,,,,,,,,,,,,,
310,116,340,81,370,313,400,115,430,249,460,127,490,453,520,620,,,,,,,,,,,,,,
311,247,341,198,371,520,401,150,431,317,461,347,491,115,521,81,,,,,,,,,,,,,,
312,224,342,622,372,412,402,274,432,242,462,311,492,301,522,494,,,,,,,,,,,,,,
313,160,343,606,373,467,403,426,433,547,463,111,493,65,523,163,,,,,,,,,,,,,,
314,314,344,136,374,242,404,425,434,9,464,167,494,72,524,523,,,,,,,,,,,,,,
315,207,345,580,375,436,405,213,435,548,465,379,495,185,525,501,,,,,,,,,,,,,,
316,413,346,263,376,29,406,231,436,370,466,506,496,500,526,91,,,,,,,,,,,,,,
317,122,347,199,377,504,407,319,437,96,467,460,497,80,527,94,,,,,,,,,,,,,,
318,122,348,687,378,401,408,593,438,604,468,366,498,289,528,450,,,,,,,,,,,,,,
319,336,349,135,379,644,409,413,439,158,469,138,499,482,529,119,,,,,,,,,,,,,,
320,260,350,240,380,202,410,89,440,60,470,310,500,260,530,215,,,,,,,,,,,,,,
321,259,351,319,381,172,411,313,441,107,471,122,501,135,531,581,,,,,,,,,,,,,,
322,170,352,484,382,206,412,42,442,85,472,546,502,183,532,113,,,,,,,,,,,,,,
323,307,353,253,383,180,413,405,443,118,473,635,503,47,533,181,,,,,,,,,,,,,,
324,470,354,47,384,183,414,252,444,286,474,571,504,386,534,59,,,,,,,,,,,,,,
325,94,355,98,385,140,415,247,445,80,475,255,505,195,535,206,,,,,,,,,,,,,,
326,180,356,87,386,185,416,183,446,55,476,83,506,126,536,146,,,,,,,,,,,,,,
327,170,357,169,387,474,417,151,447,142,477,95,507,104,537,583,,,,,,,,,,,,,,
328,500,358,414,388,336,418,214,448,173,478,641,508,302,538,285,,,,,,,,,,,,,,
329,245,359,128,389,293,419,246,449,202,479,271,509,526,539,91,,,,,,,,,,,,,,
330,333,360,301,390,105,420,80,450,552,480,379,510,343,540,116,,,,,,,,,,,,,,
