0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,146,31,286,61,82,91,72,121,244,151,135,181,113
2,117,32,41,62,80,92,90,122,45,152,59,182,87
3,203,33,57,63,146,93,109,123,87,153,121,183,147
4,65,34,12,64,89,94,42,124,156,154,109,184,129
5,466,35,229,65,188,95,11,125,78,155,190,185,284
6,336,36,93,66,44,96,170,126,75,156,466,186,51
7,231,37,79,67,104,97,42,127,55,157,87,187,66
8,61,38,107,68,103,98,108,128,132,158,179,188,299
9,62,39,185,69,87,99,513,129,100,159,85,189,73
10,61,40,41,70,46,100,167,130,52,160,55,190,75
11,98,41,62,71,311,101,22,131,147,161,60,191,58
12,82,42,19,72,29,102,247,132,584,162,47,192,116
13,10,43,67,73,585,103,85,133,106,163,106,193,53
14,203,44,116,74,37,104,38,134,284,164,193,194,91
15,98,45,84,75,80,105,122,135,60,165,28,195,12
16,187,46,601,76,4,106,67,136,42,166,90,196,488
17,55,47,31,77,352,107,95,137,90,167,-35,197,87
18,351,48,90,78,37,108,299,138,60,168,128,198,3
19,166,49,64,79,331,109,1,139,83,169,51,199,89
20,130,50,135,80,130,110,159,140,120,170,125,200,56
21,143,51,164,81,112,111,105,141,405,171,65,201,535
22,65,52,55,82,222,112,114,142,223,172,134,202,124
23,55,53,14,83,72,113,74,143,102,173,47,203,90
24,52,54,82,84,86,114,150,144,119,174,87,204,110
25,148,55,262,85,30,115,95,145,56,175,47,205,89
26,61,56,142,86,90,116,258,146,76,176,82,206,235
27,32,57,60,87,52,117,132,147,128,177,90,207,214
28,108,58,264,88,82,118,193,148,31,178,40,208,70
29,99,59,149,89,62,119,57,149,101,179,184,209,75
30,31,60,45,90,71,120,90,150,47,180,114,,
