0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,126,31,156,61,386,91,30,121,102,151,67,181,89,211,46,241,156,271,110,,,,,,,,,
2,96,32,110,62,93,92,432,122,11,152,106,182,241,212,108,242,203,272,447,,,,,,,,,
3,140,33,127,63,419,93,259,123,91,153,107,183,225,213,176,243,452,273,38,,,,,,,,,
4,193,34,231,64,116,94,441,124,89,154,75,184,54,214,127,244,130,274,204,,,,,,,,,
5,109,35,143,65,172,95,234,125,55,155,25,185,385,215,205,245,395,275,120,,,,,,,,,
6,68,36,137,66,119,96,123,126,251,156,88,186,160,216,371,246,428,276,125,,,,,,,,,
7,274,37,86,67,253,97,191,127,438,157,143,187,107,217,346,247,40,277,494,,,,,,,,,
8,96,38,14,68,411,98,91,128,254,158,75,188,111,218,270,248,249,278,163,,,,,,,,,
9,50,39,161,69,74,99,89,129,25,159,527,189,263,219,145,249,96,279,448,,,,,,,,,
10,407,40,75,70,25,100,116,130,63,160,104,190,89,220,119,250,403,280,475,,,,,,,,,
11,224,41,105,71,409,101,229,131,141,161,372,191,169,221,70,251,372,281,280,,,,,,,,,
12,177,42,336,72,155,102,235,132,296,162,371,192,218,222,52,252,322,282,241,,,,,,,,,
13,258,43,86,73,206,103,614,133,119,163,95,193,30,223,110,253,159,283,244,,,,,,,,,
14,270,44,64,74,434,104,237,134,160,164,46,194,160,224,238,254,133,284,35,,,,,,,,,
15,197,45,92,75,558,105,48,135,34,165,153,195,261,225,146,255,70,285,205,,,,,,,,,
16,85,46,201,76,48,106,144,136,208,166,292,196,60,226,363,256,86,286,86,,,,,,,,,
17,114,47,295,77,79,107,186,137,68,167,445,197,271,227,280,257,200,287,54,,,,,,,,,
18,262,48,89,78,200,108,160,138,61,168,439,198,85,228,24,258,91,288,293,,,,,,,,,
19,88,49,157,79,551,109,85,139,113,169,80,199,86,229,472,259,73,289,520,,,,,,,,,
20,657,50,183,80,42,110,72,140,91,170,240,200,309,230,188,260,156,290,110,,,,,,,,,
21,60,51,151,81,295,111,97,141,25,171,244,201,424,231,286,261,106,291,297,,,,,,,,,
22,71,52,183,82,169,112,111,142,57,172,79,202,584,232,281,262,498,292,279,,,,,,,,,
23,633,53,684,83,181,113,29,143,246,173,48,203,212,233,106,263,487,293,616,,,,,,,,,
24,509,54,557,84,97,114,623,144,113,174,187,204,444,234,137,264,75,294,212,,,,,,,,,
25,351,55,399,85,142,115,348,145,137,175,161,205,204,235,173,265,238,295,278,,,,,,,,,
26,85,56,49,86,216,116,251,146,109,176,616,206,356,236,96,266,374,296,515,,,,,,,,,
27,115,57,472,87,392,117,198,147,87,177,273,207,70,237,202,267,178,297,373,,,,,,,,,
28,211,58,64,88,215,118,268,148,361,178,369,208,233,238,408,268,80,298,433,,,,,,,,,
29,51,59,81,89,311,119,533,149,219,179,391,209,140,239,231,269,435,299,398,,,,,,,,,
30,169,60,145,90,195,120,116,150,147,180,132,210,610,240,105,270,200,300,460,,,,,,,,,
Centre:,311027,K.,C.,COLLEGE,OF,ENGG.,&,MANAGEMENT,STUDIES,&,"RESEARCH,,",NEAR,TO,SADGURU,"GARDEN,",MITH,BUNDER,"ROAD,","KOPRI,",THANE,"(E).,","MUMBAI,",NEET,(UG),2024,Page,No.,2
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,38,331,40,361,62,391,627,421,276,,,,,,,,,,,,,,,,,,,
302,235,332,107,362,431,392,162,422,258,,,,,,,,,,,,,,,,,,,
303,63,333,128,363,66,393,67,423,660,,,,,,,,,,,,,,,,,,,
304,428,334,97,364,393,394,8,424,112,,,,,,,,,,,,,,,,,,,
305,30,335,55,365,313,395,100,425,285,,,,,,,,,,,,,,,,,,,
306,358,336,95,366,70,396,155,426,253,,,,,,,,,,,,,,,,,,,
307,89,337,262,367,299,397,192,427,86,,,,,,,,,,,,,,,,,,,
308,45,338,68,368,165,398,469,428,45,,,,,,,,,,,,,,,,,,,
309,148,339,147,369,65,399,581,429,389,,,,,,,,,,,,,,,,,,,
310,61,340,103,370,40,400,50,430,91,,,,,,,,,,,,,,,,,,,
311,515,341,119,371,63,401,467,431,152,,,,,,,,,,,,,,,,,,,
312,87,342,203,372,565,402,173,432,433,,,,,,,,,,,,,,,,,,,
313,46,343,257,373,248,403,103,433,561,,,,,,,,,,,,,,,,,,,
314,195,344,140,374,116,404,86,434,333,,,,,,,,,,,,,,,,,,,
315,130,345,175,375,675,405,176,435,223,,,,,,,,,,,,,,,,,,,
316,286,346,160,376,10,406,193,436,462,,,,,,,,,,,,,,,,,,,
317,63,347,72,377,474,407,287,437,176,,,,,,,,,,,,,,,,,,,
318,393,348,16,378,182,408,413,438,95,,,,,,,,,,,,,,,,,,,
319,35,349,104,379,267,409,185,439,399,,,,,,,,,,,,,,,,,,,
320,91,350,390,380,574,410,508,440,467,,,,,,,,,,,,,,,,,,,
321,224,351,78,381,176,411,76,441,293,,,,,,,,,,,,,,,,,,,
322,191,352,281,382,218,412,90,442,259,,,,,,,,,,,,,,,,,,,
323,178,353,99,383,233,413,67,443,33,,,,,,,,,,,,,,,,,,,
324,167,354,79,384,125,414,185,444,40,,,,,,,,,,,,,,,,,,,
325,429,355,273,385,448,415,85,,,,,,,,,,,,,,,,,,,,,
326,146,356,266,386,153,416,248,,,,,,,,,,,,,,,,,,,,,
327,95,357,115,387,103,417,293,,,,,,,,,,,,,,,,,,,,,
328,89,358,71,388,64,418,172,,,,,,,,,,,,,,,,,,,,,
329,193,359,180,389,53,419,59,,,,,,,,,,,,,,,,,,,,,
330,168,360,136,390,79,420,110,,,,,,,,,,,,,,,,,,,,,
