0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
"PRADESH,","PRAYAGRAJ,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,195,31,666,61,505,91,541,121,700,151,117,181,65,211,335,241,546,271,139,,,,,,,
2,375,32,558,62,260,92,291,122,259,152,129,182,169,212,176,242,232,272,42,,,,,,,
3,561,33,34,63,66,93,44,123,54,153,211,183,387,213,173,243,384,273,100,,,,,,,
4,40,34,80,64,0,94,95,124,173,154,177,184,86,214,536,244,321,274,660,,,,,,,
5,65,35,37,65,124,95,434,125,88,155,139,185,272,215,305,245,100,275,135,,,,,,,
6,237,36,247,66,62,96,111,126,70,156,153,186,82,216,59,246,214,276,41,,,,,,,
7,184,37,139,67,135,97,302,127,311,157,119,187,-39,217,-33,247,274,277,83,,,,,,,
8,375,38,135,68,-8,98,125,128,50,158,56,188,156,218,106,248,129,278,235,,,,,,,
9,112,39,60,69,458,99,205,129,142,159,32,189,92,219,464,249,49,279,122,,,,,,,
10,144,40,61,70,94,100,234,130,81,160,210,190,55,220,22,250,70,280,384,,,,,,,
11,208,41,145,71,100,101,221,131,155,161,109,191,564,221,454,251,94,281,650,,,,,,,
12,181,42,86,72,333,102,201,132,268,162,590,192,55,222,181,252,37,282,335,,,,,,,
13,52,43,625,73,627,103,461,133,152,163,337,193,298,223,245,253,584,283,215,,,,,,,
14,340,44,21,74,65,104,344,134,149,164,159,194,45,224,40,254,57,284,324,,,,,,,
15,136,45,115,75,250,105,185,135,58,165,289,195,498,225,120,255,52,285,184,,,,,,,
16,221,46,475,76,56,106,90,136,397,166,166,196,612,226,27,256,198,286,347,,,,,,,
17,66,47,125,77,282,107,268,137,114,167,93,197,145,227,82,257,75,287,59,,,,,,,
18,107,48,364,78,275,108,129,138,136,168,399,198,377,228,151,258,85,288,304,,,,,,,
19,139,49,320,79,123,109,89,139,352,169,119,199,91,229,141,259,238,289,327,,,,,,,
20,120,50,346,80,78,110,218,140,299,170,196,200,130,230,418,260,461,290,193,,,,,,,
21,188,51,294,81,177,111,239,141,258,171,350,201,40,231,645,261,151,291,670,,,,,,,
22,400,52,380,82,94,112,268,142,120,172,351,202,291,232,111,262,65,292,25,,,,,,,
23,225,53,50,83,566,113,384,143,96,173,112,203,379,233,366,263,491,293,91,,,,,,,
24,156,54,402,84,35,114,193,144,63,174,356,204,258,234,630,264,80,294,214,,,,,,,
25,316,55,128,85,69,115,69,145,473,175,149,205,104,235,176,265,78,295,149,,,,,,,
26,138,56,129,86,240,116,165,146,87,176,114,206,74,236,301,266,186,296,251,,,,,,,
27,118,57,123,87,142,117,380,147,643,177,50,207,82,237,611,267,170,297,112,,,,,,,
28,179,58,35,88,210,118,203,148,335,178,185,208,85,238,186,268,260,298,278,,,,,,,
29,166,59,162,89,85,119,128,149,124,179,467,209,105,239,104,269,73,299,43,,,,,,,
30,10,60,162,90,374,120,91,150,243,180,275,210,600,240,54,270,224,300,170,,,,,,,
Centre:,440203,SEMSTAR,GLOBAL,SCH,NAINI,KARCHANA,ALLAHABAD,"UP,",SEMSTAR,GLOBAL,SCHOOL,56/2,COD,ROAD,NEAR,FCI,NAINI,KARCHANA,PRAYAGRAJ,UTTAR,NEET,(UG),2024,Page,No.,2
"PRADESH,","PRAYAGRAJ,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
301,100,331,705,361,261,391,79,421,136,451,224,481,19,511,85,541,303,571,20,,,,,,,
302,72,332,97,362,388,392,57,422,354,452,287,482,249,512,417,542,394,572,132,,,,,,,
303,129,333,606,363,181,393,360,423,149,453,379,483,280,513,406,543,163,573,155,,,,,,,
304,284,334,109,364,277,394,578,424,285,454,314,484,245,514,126,544,329,574,333,,,,,,,
305,173,335,234,365,132,395,121,425,258,455,276,485,309,515,657,545,254,575,222,,,,,,,
306,172,336,108,366,510,396,312,426,523,456,436,486,231,516,169,546,368,576,108,,,,,,,
307,214,337,40,367,201,397,153,427,478,457,110,487,153,517,74,547,511,577,132,,,,,,,
308,495,338,134,368,263,398,110,428,83,458,345,488,426,518,685,548,564,578,109,,,,,,,
309,125,339,79,369,36,399,219,429,158,459,137,489,226,519,120,549,576,579,456,,,,,,,
310,307,340,75,370,100,400,197,430,34,460,-3,490,403,520,646,550,448,580,97,,,,,,,
311,319,341,187,371,205,401,84,431,137,461,354,491,288,521,257,551,406,581,104,,,,,,,
312,372,342,210,372,469,402,96,432,104,462,362,492,319,522,566,552,137,582,70,,,,,,,
313,188,343,88,373,659,403,53,433,201,463,558,493,278,523,219,553,339,583,210,,,,,,,
314,413,344,108,374,128,404,440,434,228,464,365,494,296,524,493,554,503,584,266,,,,,,,
315,147,345,30,375,209,405,129,435,104,465,115,495,25,525,98,555,522,585,316,,,,,,,
316,306,346,4,376,331,406,340,436,94,466,22,496,227,526,125,556,578,586,617,,,,,,,
317,70,347,360,377,67,407,505,437,236,467,45,497,182,527,186,557,43,587,18,,,,,,,
318,26,348,312,378,45,408,87,438,120,468,421,498,127,528,528,558,151,588,266,,,,,,,
319,150,349,61,379,297,409,367,439,580,469,274,499,543,529,297,559,244,589,274,,,,,,,
320,451,350,106,380,8,410,201,440,616,470,126,500,145,530,94,560,266,590,304,,,,,,,
321,172,351,104,381,62,411,71,441,98,471,362,501,21,531,123,561,80,591,105,,,,,,,
322,642,352,97,382,286,412,238,442,295,472,388,502,204,532,150,562,420,592,179,,,,,,,
323,357,353,175,383,52,413,397,443,39,473,281,503,80,533,60,563,219,593,243,,,,,,,
324,44,354,94,384,322,414,117,444,53,474,47,504,183,534,546,564,145,594,573,,,,,,,
325,195,355,166,385,218,415,221,445,115,475,15,505,139,535,323,565,224,595,165,,,,,,,
326,556,356,581,386,186,416,98,446,165,476,524,506,280,536,32,566,54,596,43,,,,,,,
327,55,357,36,387,51,417,405,447,125,477,74,507,317,537,150,567,113,597,75,,,,,,,
328,143,358,212,388,180,418,286,448,323,478,117,508,291,538,98,568,92,598,245,,,,,,,
329,177,359,117,389,114,419,295,449,107,479,133,509,603,539,105,569,108,599,255,,,,,,,
330,326,360,152,390,473,420,676,450,620,480,256,510,153,540,518,570,97,600,311,,,,,,,
Centre:,440203,SEMSTAR,GLOBAL,SCH,NAINI,KARCHANA,ALLAHABAD,"UP,",SEMSTAR,GLOBAL,SCHOOL,56/2,COD,ROAD,NEAR,FCI,NAINI,KARCHANA,PRAYAGRAJ,UTTAR,NEET,(UG),2024,Page,No.,3
"PRADESH,","PRAYAGRAJ,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
601,100,631,472,661,151,691,428,721,391,751,87,781,112,811,19,841,157,871,145,,,,,,,
602,295,632,628,662,377,692,87,722,114,752,147,782,130,812,152,842,417,872,151,,,,,,,
603,143,633,251,663,334,693,45,723,388,753,120,783,526,813,219,843,411,873,255,,,,,,,
604,86,634,115,664,100,694,101,724,166,754,144,784,580,814,73,844,42,874,388,,,,,,,
605,600,635,191,665,132,695,165,725,78,755,493,785,159,815,209,845,470,875,672,,,,,,,
606,348,636,117,666,230,696,106,726,468,756,101,786,227,816,133,846,46,876,355,,,,,,,
607,505,637,260,667,542,697,275,727,662,757,380,787,401,817,53,847,399,877,95,,,,,,,
608,582,638,113,668,206,698,264,728,176,758,128,788,108,818,372,848,469,878,460,,,,,,,
609,233,639,86,669,323,699,347,729,149,759,249,789,543,819,481,849,158,879,37,,,,,,,
610,462,640,316,670,190,700,488,730,292,760,110,790,139,820,119,850,72,880,66,,,,,,,
611,75,641,164,671,114,701,108,731,542,761,183,791,415,821,130,851,101,881,175,,,,,,,
612,510,642,156,672,101,702,227,732,73,762,386,792,100,822,57,852,71,882,303,,,,,,,
613,301,643,290,673,91,703,257,733,128,763,106,793,193,823,372,853,85,883,211,,,,,,,
614,166,644,70,674,71,704,421,734,328,764,52,794,204,824,84,854,355,884,170,,,,,,,
615,582,645,124,675,145,705,41,735,202,765,90,795,510,825,148,855,111,885,245,,,,,,,
616,63,646,284,676,85,706,128,736,130,766,465,796,103,826,412,856,410,886,265,,,,,,,
617,682,647,144,677,129,707,89,737,51,767,97,797,145,827,66,857,489,887,307,,,,,,,
618,64,648,385,678,529,708,65,738,618,768,275,798,136,828,190,858,39,888,208,,,,,,,
619,485,649,145,679,98,709,344,739,97,769,32,799,170,829,81,859,30,889,53,,,,,,,
620,349,650,149,680,230,710,272,740,59,770,229,800,241,830,282,860,134,890,63,,,,,,,
621,94,651,576,681,123,711,370,741,235,771,640,801,134,831,105,861,10,891,642,,,,,,,
622,314,652,78,682,336,712,138,742,258,772,29,802,242,832,567,862,264,892,302,,,,,,,
623,403,653,85,683,182,713,225,743,85,773,526,803,235,833,226,863,135,893,90,,,,,,,
624,140,654,471,684,201,714,86,744,135,774,427,804,86,834,24,864,220,894,454,,,,,,,
625,85,655,381,685,59,715,127,745,-3,775,283,805,131,835,203,865,200,895,318,,,,,,,
626,166,656,164,686,149,716,423,746,249,776,367,806,213,836,116,866,54,896,182,,,,,,,
627,104,657,172,687,169,717,171,747,120,777,466,807,144,837,255,867,225,897,114,,,,,,,
628,70,658,100,688,97,718,126,748,418,778,404,808,572,838,40,868,568,898,184,,,,,,,
629,103,659,129,689,190,719,225,749,271,779,88,809,35,839,71,869,224,899,208,,,,,,,
630,163,660,59,690,310,720,464,750,469,780,151,810,36,840,90,870,395,900,142,,,,,,,
Centre:,440203,SEMSTAR,GLOBAL,SCH,NAINI,KARCHANA,ALLAHABAD,"UP,",SEMSTAR,GLOBAL,SCHOOL,56/2,COD,ROAD,NEAR,FCI,NAINI,KARCHANA,PRAYAGRAJ,UTTAR,NEET,(UG),2024,Page,No.,4
"PRADESH,","PRAYAGRAJ,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
