0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MAHARASHTRA,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,416,31,30,61,328,91,49,121,346,151,54,181,114,211,423
2,306,32,428,62,469,92,561,122,120,152,295,182,409,212,568
3,136,33,467,63,75,93,85,123,353,153,121,183,55,213,148
4,424,34,100,64,559,94,232,124,621,154,45,184,100,214,174
5,115,35,76,65,60,95,315,125,81,155,211,185,62,,
6,65,36,48,66,120,96,128,126,523,156,423,186,-4,,
7,103,37,60,67,388,97,35,127,276,157,487,187,385,,
8,74,38,437,68,66,98,264,128,72,158,68,188,174,,
9,45,39,167,69,45,99,559,129,222,159,41,189,53,,
10,198,40,342,70,49,100,421,130,205,160,414,190,322,,
11,607,41,452,71,151,101,30,131,68,161,140,191,65,,
12,270,42,319,72,158,102,96,132,260,162,312,192,410,,
13,125,43,46,73,258,103,50,133,362,163,61,193,49,,
14,361,44,296,74,57,104,284,134,51,164,33,194,272,,
15,32,45,252,75,617,105,-9,135,509,165,57,195,102,,
16,18,46,266,76,119,106,178,136,501,166,627,196,23,,
17,16,47,82,77,453,107,194,137,56,167,97,197,171,,
18,127,48,97,78,115,108,231,138,241,168,142,198,181,,
19,349,49,193,79,96,109,98,139,351,169,56,199,250,,
20,81,50,201,80,98,110,71,140,220,170,107,200,88,,
21,71,51,217,81,181,111,355,141,344,171,360,201,359,,
22,215,52,37,82,130,112,51,142,227,172,5,202,172,,
23,135,53,149,83,11,113,271,143,55,173,29,203,408,,
24,363,54,172,84,348,114,493,144,73,174,79,204,45,,
25,336,55,240,85,122,115,234,145,620,175,42,205,273,,
26,90,56,119,86,9,116,125,146,-15,176,254,206,129,,
27,45,57,137,87,64,117,243,147,78,177,108,207,45,,
28,338,58,200,88,98,118,163,148,117,178,48,208,157,,
29,143,59,123,89,41,119,62,149,100,179,189,209,94,,
30,18,60,220,90,43,120,414,150,55,180,146,210,288,,
