0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,206,31,22,61,176,91,218,121,105,151,108,181,33,211,128,241,456
2,40,32,148,62,139,92,138,122,53,152,107,182,242,212,301,242,35
3,145,33,115,63,55,93,68,123,361,153,27,183,156,213,110,243,50
4,108,34,187,64,107,94,165,124,88,154,125,184,40,214,189,244,-11
5,73,35,48,65,23,95,239,125,50,155,83,185,67,215,110,245,110
6,120,36,257,66,115,96,132,126,131,156,238,186,420,216,156,246,149
7,50,37,222,67,131,97,573,127,304,157,36,187,45,217,84,247,85
8,29,38,267,68,159,98,121,128,151,158,95,188,100,218,145,248,62
9,202,39,94,69,128,99,190,129,218,159,327,189,49,219,25,249,335
10,24,40,69,70,68,100,431,130,149,160,135,190,217,220,31,250,339
11,205,41,139,71,308,101,160,131,154,161,592,191,34,221,194,251,148
12,368,42,498,72,66,102,94,132,121,162,178,192,70,222,97,252,135
13,191,43,271,73,115,103,66,133,60,163,261,193,359,223,656,,
14,21,44,299,74,9,104,25,134,65,164,224,194,119,224,502,,
15,320,45,631,75,201,105,445,135,90,165,167,195,328,225,70,,
16,42,46,256,76,55,106,31,136,117,166,184,196,334,226,45,,
17,33,47,212,77,252,107,297,137,17,167,406,197,332,227,56,,
18,60,48,45,78,470,108,45,138,73,168,21,198,262,228,67,,
19,62,49,126,79,428,109,131,139,119,169,236,199,26,229,22,,
20,65,50,155,80,201,110,199,140,169,170,95,200,65,230,157,,
21,295,51,10,81,75,111,90,141,151,171,-4,201,176,231,492,,
22,42,52,42,82,135,112,173,142,141,172,259,202,287,232,58,,
23,157,53,247,83,168,113,52,143,35,173,146,203,303,233,176,,
24,80,54,80,84,-34,114,94,144,118,174,28,204,36,234,140,,
25,72,55,119,85,53,115,96,145,89,175,65,205,132,235,382,,
26,130,56,110,86,145,116,480,146,120,176,59,206,247,236,136,,
27,45,57,363,87,197,117,42,147,86,177,42,207,22,237,161,,
28,0,58,226,88,222,118,30,148,105,178,149,208,74,238,627,,
29,121,59,189,89,218,119,79,149,16,179,38,209,345,239,427,,
30,18,60,155,90,97,120,100,150,583,180,523,210,162,240,320,,
