0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,349,31,88,61,119,91,45,121,342,151,424,181,358,211,381
2,110,32,543,62,133,92,280,122,109,152,438,182,100,212,395
3,173,33,404,63,226,93,107,123,348,153,69,183,67,213,132
4,508,34,459,64,130,94,30,124,56,154,150,184,168,214,118
5,88,35,117,65,81,95,100,125,62,155,83,185,173,215,139
6,555,36,63,66,80,96,442,126,59,156,54,186,322,216,160
7,217,37,111,67,180,97,572,127,227,157,125,187,155,217,88
8,111,38,603,68,55,98,61,128,323,158,9,188,38,218,386
9,318,39,378,69,132,99,118,129,409,159,286,189,159,219,344
10,55,40,390,70,154,100,136,130,616,160,120,190,271,220,151
11,506,41,158,71,411,101,71,131,265,161,89,191,254,221,71
12,115,42,126,72,283,102,149,132,528,162,129,192,117,222,405
13,479,43,263,73,131,103,182,133,252,163,328,193,71,223,424
14,335,44,179,74,297,104,318,134,124,164,60,194,49,224,618
15,354,45,117,75,125,105,328,135,300,165,297,195,226,225,48
16,421,46,114,76,259,106,96,136,70,166,414,196,173,226,426
17,100,47,417,77,226,107,446,137,265,167,410,197,345,227,498
18,349,48,382,78,261,108,136,138,205,168,80,198,80,228,202
19,34,49,109,79,160,109,446,139,61,169,91,199,53,229,86
20,102,50,120,80,130,110,160,140,326,170,117,200,127,,
21,243,51,506,81,43,111,349,141,148,171,438,201,439,,
22,80,52,460,82,76,112,65,142,371,172,309,202,40,,
23,256,53,486,83,61,113,130,143,81,173,177,203,189,,
24,42,54,245,84,449,114,177,144,121,174,367,204,414,,
25,471,55,21,85,146,115,91,145,38,175,89,205,58,,
26,163,56,214,86,59,116,49,146,72,176,67,206,343,,
27,111,57,179,87,364,117,167,147,513,177,40,207,97,,
28,82,58,519,88,246,118,115,148,83,178,604,208,409,,
29,255,59,458,89,341,119,348,149,357,179,515,209,440,,
30,52,60,84,90,148,120,107,150,290,180,80,210,80,,
