0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,421,31,400,61,75,91,181,121,85,151,603,181,298,211,99,241,34,271,624,,,
2,352,32,141,62,284,92,455,122,391,152,561,182,99,212,109,242,401,272,66,,,
3,650,33,45,63,110,93,284,123,375,153,185,183,163,213,57,243,559,273,36,,,
4,215,34,119,64,414,94,159,124,138,154,145,184,64,214,37,244,565,274,221,,,
5,474,35,446,65,286,95,486,125,302,155,57,185,303,215,146,245,172,275,256,,,
6,622,36,330,66,325,96,31,126,253,156,73,186,128,216,122,246,81,276,425,,,
7,487,37,115,67,335,97,87,127,518,157,300,187,249,217,77,247,57,277,85,,,
8,561,38,442,68,221,98,118,128,142,158,88,188,146,218,442,248,638,278,94,,,
9,645,39,173,69,199,99,348,129,104,159,441,189,41,219,493,249,228,279,88,,,
10,240,40,254,70,310,100,500,130,229,160,476,190,322,220,373,250,280,280,437,,,
11,252,41,165,71,168,101,250,131,162,161,58,191,215,221,128,251,207,281,239,,,
12,56,42,125,72,564,102,680,132,378,162,279,192,123,222,427,252,196,282,129,,,
13,350,43,68,73,86,103,294,133,510,163,460,193,183,223,133,253,179,283,491,,,
14,432,44,59,74,59,104,437,134,473,164,104,194,81,224,69,254,52,284,170,,,
15,359,45,30,75,142,105,296,135,503,165,44,195,80,225,69,255,321,285,60,,,
16,60,46,423,76,101,106,228,136,344,166,386,196,189,226,95,256,287,286,138,,,
17,95,47,291,77,532,107,161,137,173,167,41,197,165,227,533,257,232,287,144,,,
18,86,48,79,78,137,108,198,138,65,168,165,198,185,228,121,258,73,288,284,,,
19,672,49,190,79,337,109,132,139,180,169,505,199,210,229,210,259,140,289,124,,,
20,379,50,428,80,45,110,641,140,70,170,136,200,73,230,403,260,29,290,309,,,
21,95,51,198,81,40,111,372,141,480,171,126,201,49,231,322,261,200,291,84,,,
22,301,52,357,82,248,112,269,142,567,172,91,202,313,232,273,262,150,292,269,,,
23,298,53,172,83,197,113,66,143,80,173,160,203,75,233,157,263,105,293,245,,,
24,113,54,435,84,185,114,235,144,293,174,195,204,172,234,109,264,194,294,79,,,
25,178,55,178,85,418,115,135,145,337,175,588,205,543,235,415,265,70,295,273,,,
26,83,56,615,86,100,116,359,146,278,176,135,206,142,236,292,266,231,296,86,,,
27,187,57,311,87,33,117,125,147,54,177,75,207,61,237,595,267,423,297,333,,,
28,388,58,84,88,506,118,485,148,227,178,40,208,168,238,83,268,202,298,381,,,
29,63,59,343,89,91,119,104,149,192,179,79,209,128,239,235,269,387,299,262,,,
30,520,60,26,90,630,120,690,150,123,180,66,210,373,240,402,270,205,300,150,,,
Centre:,200140,GOVT,CO-ED,SARVODAYA,"VIDYALAYA,",SECTOR,-,4,"ROHINI,",DELHI.,NEAR,LAL,"FLAT.,",DELHI/NEW,"DELHI,",DELHI,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,104,331,111,361,137,391,406,421,640,451,96,481,495,511,336,541,140,571,21,,,
302,169,332,234,362,345,392,111,422,320,452,469,482,200,512,325,542,202,572,630,,,
303,225,333,295,363,95,393,167,423,28,453,292,483,118,513,194,543,398,573,209,,,
304,45,334,207,364,132,394,242,424,58,454,266,484,146,514,170,544,326,574,268,,,
305,196,335,158,365,398,395,258,425,205,455,451,485,91,515,468,545,130,575,654,,,
306,26,336,478,366,344,396,106,426,117,456,323,486,73,516,107,546,39,576,44,,,
307,326,337,244,367,130,397,687,427,350,457,508,487,619,517,120,547,151,577,132,,,
308,487,338,90,368,120,398,111,428,165,458,46,488,296,518,183,548,194,578,192,,,
309,65,339,118,369,269,399,508,429,214,459,305,489,430,519,280,549,256,579,9,,,
