0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,661,31,72,61,519,91,306,121,112,151,176,181,76,211,616
2,-3,32,25,62,114,92,323,122,561,152,275,182,118,212,137
3,25,33,336,63,546,93,126,123,233,153,274,183,658,213,237
4,625,34,340,64,143,94,148,124,40,154,283,184,345,214,374
5,80,35,24,65,512,95,120,125,650,155,122,185,118,215,331
6,91,36,137,66,92,96,287,126,411,156,35,186,623,216,304
7,158,37,418,67,594,97,193,127,202,157,100,187,198,217,190
8,22,38,583,68,69,98,206,128,103,158,489,188,245,218,385
9,-8,39,138,69,690,99,181,129,270,159,362,189,164,219,121
10,657,40,103,70,187,100,94,130,64,160,196,190,164,220,349
11,116,41,600,71,152,101,189,131,184,161,138,191,250,221,346
12,137,42,91,72,624,102,77,132,474,162,36,192,104,222,189
13,-14,43,231,73,106,103,134,133,172,163,62,193,24,223,161
14,309,44,325,74,291,104,35,134,120,164,54,194,280,224,523
15,231,45,649,75,223,105,85,135,300,165,185,195,157,225,195
16,108,46,112,76,55,106,76,136,370,166,380,196,662,226,202
17,75,47,224,77,38,107,609,137,40,167,137,197,115,227,60
18,97,48,50,78,115,108,73,138,293,168,180,198,347,228,385
19,118,49,157,79,120,109,574,139,176,169,404,199,143,229,196
20,292,50,36,80,71,110,405,140,636,170,139,200,63,230,24
21,79,51,361,81,47,111,55,141,108,171,375,201,89,231,369
22,130,52,150,82,38,112,151,142,413,172,110,202,106,232,499
23,178,53,80,83,310,113,115,143,660,173,123,203,333,233,268
24,210,54,118,84,198,114,69,144,393,174,35,204,68,234,103
25,385,55,584,85,83,115,105,145,48,175,451,205,110,235,608
26,503,56,534,86,242,116,420,146,77,176,52,206,93,236,129
27,90,57,438,87,100,117,161,147,626,177,690,207,89,,
28,155,58,618,88,35,118,61,148,23,178,93,208,231,,
29,65,59,92,89,177,119,72,149,80,179,195,209,67,,
30,111,60,184,90,135,120,130,150,83,180,331,210,221,,
