0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,576,31,366,61,357,91,45,121,556,151,151,181,418,211,126,241,40,271,38
2,347,32,81,62,29,92,465,122,55,152,350,182,161,212,231,242,70,272,128
3,49,33,498,63,75,93,157,123,214,153,457,183,98,213,40,243,217,273,153
4,125,34,14,64,240,94,350,124,44,154,124,184,697,214,61,244,198,274,149
5,114,35,51,65,25,95,306,125,415,155,193,185,3,215,165,245,211,275,109
6,337,36,75,66,61,96,132,126,568,156,543,186,55,216,207,246,352,276,340
7,72,37,383,67,98,97,168,127,329,157,60,187,86,217,395,247,216,277,159
8,364,38,276,68,505,98,93,128,334,158,140,188,346,218,45,248,85,278,278
9,79,39,95,69,60,99,95,129,193,159,110,189,160,219,158,249,548,279,109
10,340,40,373,70,498,100,258,130,18,160,669,190,316,220,138,250,266,280,37
11,10,41,56,71,255,101,153,131,190,161,100,191,145,221,67,251,35,281,42
12,25,42,415,72,100,102,121,132,70,162,53,192,150,222,171,252,458,282,384
13,304,43,113,73,67,103,492,133,213,163,132,193,111,223,251,253,145,283,155
14,70,44,38,74,-4,104,35,134,25,164,69,194,348,224,180,254,623,284,61
15,197,45,510,75,41,105,97,135,586,165,139,195,50,225,203,255,157,285,114
16,210,46,-2,76,52,106,53,136,506,166,289,196,235,226,279,256,119,286,162
17,51,47,34,77,184,107,542,137,75,167,86,197,272,227,170,257,433,287,122
18,152,48,400,78,73,108,130,138,116,168,-4,198,194,228,85,258,525,288,60
19,51,49,273,79,139,109,51,139,87,169,113,199,489,229,244,259,256,289,89
20,23,50,502,80,144,110,293,140,48,170,73,200,187,230,128,260,221,290,28
21,230,51,493,81,65,111,524,141,637,171,411,201,75,231,80,261,75,291,59
22,78,52,112,82,120,112,601,142,100,172,85,202,348,232,316,262,71,292,50
23,37,53,466,83,198,113,37,143,53,173,77,203,172,233,126,263,356,293,342
24,93,54,259,84,114,114,80,144,290,174,31,204,515,234,117,264,90,294,60
25,-15,55,36,85,15,115,469,145,122,175,372,205,121,235,216,265,84,295,83
26,116,56,55,86,513,116,92,146,122,176,226,206,284,236,130,266,213,296,50
27,554,57,217,87,111,117,49,147,339,177,91,207,75,237,124,267,103,297,434
28,41,58,164,88,135,118,635,148,97,178,156,208,169,238,407,268,163,298,135
29,106,59,107,89,191,119,71,149,192,179,339,209,135,239,329,269,76,299,47
30,366,60,38,90,55,120,375,150,196,180,170,210,99,240,171,270,532,300,195
Centre:,444903,S.S.,CHILDREN,"ACADEMY,",OPP.GOVT.POLYTECHNIC,",KANTH","ROAD,,","MORADABAD,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
301,190,331,90,361,45,391,605,421,26,451,608,481,217,511,167,541,84,571,567
302,278,332,32,362,345,392,33,422,352,452,99,482,255,512,75,542,92,572,222
303,346,333,216,363,233,393,167,423,152,453,120,483,141,513,150,543,328,573,107
304,28,334,114,364,541,394,629,424,217,454,600,484,92,514,109,544,84,574,135
305,204,335,98,365,91,395,65,425,70,455,124,485,34,515,265,545,167,575,138
306,282,336,74,366,590,396,131,426,543,456,629,486,574,516,173,546,358,576,204
307,20,337,443,367,129,397,89,427,73,457,568,487,69,517,433,547,211,577,75
308,309,338,58,368,50,398,95,428,26,458,124,488,18,518,75,548,213,578,187
309,128,339,87,369,55,399,116,429,12,459,40,489,183,519,28,549,102,579,61
310,156,340,129,370,115,400,75,430,64,460,75,490,183,520,127,550,149,580,365
311,38,341,241,371,114,401,95,431,42,461,527,491,125,521,313,551,425,581,378
312,95,342,602,372,247,402,263,432,122,462,344,492,384,522,195,552,73,582,145
313,117,343,55,373,160,403,496,433,648,463,237,493,80,523,104,553,46,583,249
314,547,344,293,374,70,404,3,434,174,464,90,494,82,524,88,554,217,584,68
315,646,345,314,375,330,405,81,435,144,465,136,495,78,525,94,555,110,585,549
316,654,346,208,376,255,406,152,436,20,466,126,496,66,526,414,556,230,586,281
317,130,347,400,377,11,407,515,437,171,467,165,497,168,527,358,557,531,,
318,426,348,317,378,250,408,79,438,250,468,179,498,15,528,40,558,291,,
319,507,349,113,379,89,409,351,439,112,469,118,499,119,529,157,559,66,,
320,303,350,72,380,176,410,120,440,245,470,152,500,402,530,170,560,114,,
321,79,351,116,381,76,411,80,441,105,471,20,501,202,531,16,561,40,,
322,216,352,136,382,340,412,518,442,270,472,151,502,85,532,292,562,129,,
323,497,353,92,383,347,413,174,443,41,473,70,503,414,533,431,563,125,,
324,132,354,36,384,127,414,546,444,299,474,70,504,215,534,240,564,283,,
325,103,355,115,385,46,415,138,445,36,475,260,505,154,535,335,565,110,,
326,55,356,146,386,112,416,194,446,170,476,154,506,192,536,120,566,675,,
327,86,357,191,387,15,417,224,447,82,477,100,507,106,537,397,567,18,,
328,187,358,132,388,316,418,44,448,89,478,99,508,15,538,365,568,83,,
329,79,359,76,389,45,419,93,449,204,479,152,509,334,539,81,569,145,,
330,26,360,61,390,338,420,167,450,95,480,35,510,370,540,134,570,44,,
