0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"CHIKABALLAPUR,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,119,31,165,61,513,91,70,121,257,151,267,181,225,211,214,241,362,271,50,,,,
2,140,32,110,62,352,92,204,122,68,152,324,182,93,212,458,242,506,272,305,,,,
3,516,33,105,63,65,93,136,123,75,153,405,183,135,213,220,243,38,273,177,,,,
4,130,34,112,64,263,94,83,124,90,154,386,184,576,214,139,244,270,274,125,,,,
5,145,35,94,65,199,95,97,125,93,155,145,185,41,215,155,245,231,275,295,,,,
6,100,36,119,66,144,96,90,126,105,156,145,186,188,216,76,246,119,276,80,,,,
7,556,37,135,67,55,97,160,127,161,157,0,187,219,217,232,247,21,277,111,,,,
8,285,38,565,68,145,98,187,128,135,158,134,188,278,218,93,248,116,278,81,,,,
9,391,39,194,69,88,99,77,129,227,159,146,189,42,219,40,249,587,279,85,,,,
10,84,40,238,70,299,100,494,130,86,160,180,190,129,220,30,250,231,280,108,,,,
11,298,41,117,71,115,101,140,131,153,161,235,191,160,221,61,251,40,281,85,,,,
12,535,42,451,72,115,102,459,132,120,162,110,192,356,222,96,252,71,282,340,,,,
13,150,43,373,73,126,103,25,133,45,163,82,193,238,223,165,253,93,283,95,,,,
14,98,44,106,74,129,104,449,134,98,164,70,194,115,224,93,254,179,284,70,,,,
15,62,45,61,75,477,105,69,135,114,165,279,195,90,225,75,255,303,285,112,,,,
16,243,46,60,76,80,106,68,136,113,166,302,196,170,226,62,256,15,286,223,,,,
17,261,47,158,77,115,107,80,137,233,167,95,197,577,227,296,257,70,287,341,,,,
18,135,48,72,78,142,108,30,138,576,168,25,198,140,228,220,258,502,288,287,,,,
19,53,49,57,79,344,109,618,139,106,169,114,199,140,229,203,259,355,289,128,,,,
20,486,50,114,80,190,110,78,140,274,170,71,200,44,230,166,260,379,290,112,,,,
21,95,51,112,81,395,111,106,141,90,171,110,201,223,231,460,261,138,291,140,,,,
22,159,52,66,82,290,112,31,142,185,172,80,202,403,232,116,262,158,292,357,,,,
23,143,53,231,83,442,113,434,143,670,173,435,203,96,233,500,263,605,293,472,,,,
24,162,54,95,84,160,114,36,144,150,174,62,204,190,234,392,264,377,294,157,,,,
25,456,55,213,85,112,115,26,145,207,175,154,205,53,235,130,265,128,295,305,,,,
26,450,56,100,86,30,116,226,146,632,176,266,206,253,236,203,266,421,296,700,,,,
27,16,57,371,87,70,117,146,147,497,177,91,207,538,237,40,267,62,297,64,,,,
28,177,58,150,88,149,118,149,148,193,178,110,208,170,238,160,268,105,298,614,,,,
29,50,59,354,89,195,119,153,149,195,179,158,209,307,239,278,269,99,299,425,,,,
30,381,60,295,90,88,120,177,150,63,180,120,210,213,240,101,270,12,300,85,,,,
Centre:,271504,SBGNS,RURAL,COMP.,PU,"COLLEGE,",SBGNS,RURAL,COMPOSITE,PU,COLLEGE,AGALAGURKI,VILLAGE,CHICKBALLAPUR,TALUK,AND,"DISTRICT,",NEET,(UG),2024,Page,No.,2
"CHIKABALLAPUR,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,30,331,400,361,426,391,102,421,147,,,,,,,,,,,,,,
302,117,332,54,362,490,392,430,,,,,,,,,,,,,,,,
303,159,333,110,363,186,393,55,,,,,,,,,,,,,,,,
304,108,334,67,364,170,394,95,,,,,,,,,,,,,,,,
305,201,335,233,365,92,395,316,,,,,,,,,,,,,,,,
306,165,336,136,366,598,396,140,,,,,,,,,,,,,,,,
307,575,337,119,367,107,397,138,,,,,,,,,,,,,,,,
308,244,338,74,368,65,398,125,,,,,,,,,,,,,,,,
309,31,339,50,369,322,399,221,,,,,,,,,,,,,,,,
310,70,340,49,370,96,400,183,,,,,,,,,,,,,,,,
311,108,341,242,371,20,401,121,,,,,,,,,,,,,,,,
312,90,342,183,372,548,402,236,,,,,,,,,,,,,,,,
313,144,343,194,373,398,403,58,,,,,,,,,,,,,,,,
314,40,344,155,374,75,404,112,,,,,,,,,,,,,,,,
315,284,345,457,375,30,405,152,,,,,,,,,,,,,,,,
316,78,346,229,376,133,406,75,,,,,,,,,,,,,,,,
317,137,347,131,377,118,407,45,,,,,,,,,,,,,,,,
318,311,348,64,378,436,408,209,,,,,,,,,,,,,,,,
319,333,349,105,379,504,409,187,,,,,,,,,,,,,,,,
320,200,350,217,380,87,410,60,,,,,,,,,,,,,,,,
321,347,351,5,381,227,411,367,,,,,,,,,,,,,,,,
322,250,352,125,382,621,412,244,,,,,,,,,,,,,,,,
323,149,353,240,383,474,413,178,,,,,,,,,,,,,,,,
324,482,354,72,384,110,414,107,,,,,,,,,,,,,,,,
325,138,355,456,385,29,415,290,,,,,,,,,,,,,,,,
326,235,356,195,386,170,416,194,,,,,,,,,,,,,,,,
327,26,357,131,387,390,417,135,,,,,,,,,,,,,,,,
328,111,358,62,388,200,418,66,,,,,,,,,,,,,,,,
329,124,359,36,389,78,419,64,,,,,,,,,,,,,,,,
330,74,360,123,390,285,420,174,,,,,,,,,,,,,,,,
