0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,667,31,164,61,94,91,145,121,0,151,21,181,397,211,127,241,98,271,204,,,,,,,,
2,81,32,316,62,349,92,495,122,88,152,165,182,146,212,609,242,245,272,16,,,,,,,,
3,32,33,118,63,80,93,61,123,80,153,190,183,564,213,97,243,365,273,130,,,,,,,,
4,82,34,90,64,48,94,81,124,556,154,184,184,608,214,423,244,199,274,154,,,,,,,,
5,93,35,258,65,115,95,155,125,251,155,186,185,129,215,138,245,162,275,141,,,,,,,,
6,359,36,454,66,257,96,159,126,456,156,91,186,111,216,129,246,71,276,359,,,,,,,,
7,226,37,237,67,110,97,133,127,157,157,103,187,97,217,81,247,603,277,278,,,,,,,,
8,26,38,381,68,584,98,423,128,679,158,220,188,73,218,596,248,41,278,116,,,,,,,,
9,172,39,265,69,86,99,132,129,81,159,105,189,329,219,395,249,292,279,252,,,,,,,,
10,229,40,311,70,34,100,244,130,265,160,32,190,332,220,356,250,91,280,12,,,,,,,,
11,78,41,139,71,161,101,26,131,198,161,38,191,48,221,126,251,127,281,131,,,,,,,,
12,328,42,174,72,44,102,114,132,128,162,454,192,312,222,176,252,200,282,552,,,,,,,,
13,25,43,504,73,443,103,384,133,187,163,355,193,131,223,179,253,359,283,88,,,,,,,,
14,430,44,112,74,152,104,607,134,95,164,364,194,85,224,389,254,129,284,118,,,,,,,,
15,157,45,123,75,80,105,242,135,118,165,70,195,247,225,228,255,40,285,250,,,,,,,,
16,244,46,540,76,103,106,165,136,97,166,571,196,119,226,192,256,65,286,261,,,,,,,,
17,63,47,83,77,85,107,403,137,474,167,139,197,186,227,145,257,416,287,75,,,,,,,,
18,450,48,216,78,251,108,445,138,236,168,306,198,212,228,540,258,121,288,85,,,,,,,,
19,482,49,367,79,92,109,575,139,25,169,65,199,139,229,365,259,228,289,410,,,,,,,,
20,164,50,139,80,358,110,95,140,388,170,126,200,147,230,79,260,14,290,302,,,,,,,,
21,577,51,311,81,316,111,129,141,122,171,169,201,241,231,84,261,384,291,444,,,,,,,,
22,477,52,132,82,65,112,163,142,137,172,333,202,50,232,300,262,272,292,31,,,,,,,,
23,67,53,75,83,353,113,76,143,253,173,367,203,162,233,237,263,97,293,185,,,,,,,,
24,235,54,182,84,19,114,98,144,31,174,337,204,75,234,520,264,241,294,192,,,,,,,,
25,93,55,90,85,209,115,51,145,182,175,214,205,87,235,131,265,217,295,179,,,,,,,,
26,83,56,37,86,241,116,452,146,162,176,85,206,74,236,149,266,320,296,584,,,,,,,,
27,78,57,114,87,13,117,356,147,150,177,100,207,31,237,515,267,473,297,466,,,,,,,,
28,463,58,67,88,247,118,535,148,215,178,547,208,58,238,65,268,218,298,115,,,,,,,,
29,146,59,246,89,92,119,43,149,174,179,85,209,78,239,232,269,134,299,278,,,,,,,,
30,102,60,129,90,176,120,347,150,246,180,177,210,105,240,63,270,441,300,194,,,,,,,,
Centre:,250216,GOVT.,SRI,PRATAP,HIGHER,SECONDARY,SCHOOL,M.,A,ROAD,"SRINAGAR,",M.A.,ROAD,"SRINAGAR,",SRINAGAR,(J,&,"K),",JAMMU,&,KASHMIR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,245,331,202,361,302,391,620,421,595,451,141,,,,,,,,,,,,,,,,
302,282,332,50,362,558,392,55,422,152,452,399,,,,,,,,,,,,,,,,
303,467,333,125,363,-5,393,27,423,44,453,137,,,,,,,,,,,,,,,,
304,86,334,281,364,6,394,167,424,166,454,388,,,,,,,,,,,,,,,,
305,91,335,160,365,144,395,209,425,199,455,198,,,,,,,,,,,,,,,,
306,639,336,305,366,270,396,250,426,133,456,445,,,,,,,,,,,,,,,,
307,175,337,321,367,49,397,576,427,72,457,84,,,,,,,,,,,,,,,,
308,623,338,71,368,25,398,550,428,622,458,638,,,,,,,,,,,,,,,,
309,107,339,192,369,315,399,166,429,126,459,145,,,,,,,,,,,,,,,,
310,100,340,33,370,120,400,375,430,155,460,50,,,,,,,,,,,,,,,,
311,135,341,131,371,276,401,164,431,239,461,16,,,,,,,,,,,,,,,,
312,93,342,644,372,60,402,181,432,657,462,81,,,,,,,,,,,,,,,,
313,474,343,86,373,313,403,114,433,468,463,292,,,,,,,,,,,,,,,,
314,123,344,140,374,554,404,251,434,481,464,128,,,,,,,,,,,,,,,,
315,652,345,564,375,139,405,451,435,125,465,128,,,,,,,,,,,,,,,,
316,216,346,533,376,550,406,476,436,136,466,258,,,,,,,,,,,,,,,,
317,154,347,222,377,114,407,160,437,157,467,182,,,,,,,,,,,,,,,,
318,97,348,125,378,506,408,63,438,162,468,280,,,,,,,,,,,,,,,,
319,308,349,155,379,115,409,672,439,70,469,150,,,,,,,,,,,,,,,,
320,175,350,127,380,322,410,42,440,83,470,138,,,,,,,,,,,,,,,,
321,95,351,-2,381,62,411,211,441,98,471,89,,,,,,,,,,,,,,,,
322,167,352,132,382,47,412,155,442,64,,,,,,,,,,,,,,,,,,
323,72,353,49,383,58,413,66,443,3,,,,,,,,,,,,,,,,,,
324,109,354,278,384,354,414,277,444,412,,,,,,,,,,,,,,,,,,
325,68,355,178,385,261,415,585,445,173,,,,,,,,,,,,,,,,,,
326,250,356,21,386,130,416,227,446,33,,,,,,,,,,,,,,,,,,
327,89,357,146,387,196,417,86,447,207,,,,,,,,,,,,,,,,,,
328,379,358,115,388,3,418,217,448,44,,,,,,,,,,,,,,,,,,
329,68,359,174,389,200,419,212,449,101,,,,,,,,,,,,,,,,,,
330,389,360,86,390,564,420,104,450,384,,,,,,,,,,,,,,,,,,
