0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,91,31,212,61,509,91,95,121,155,151,361,181,481,211,353,241,336,271,201
2,55,32,141,62,110,92,284,122,165,152,80,182,266,212,271,242,418,272,117
3,480,33,42,63,621,93,335,123,95,153,190,183,164,213,261,243,201,273,158
4,179,34,98,64,150,94,40,124,538,154,371,184,105,214,310,244,154,274,128
5,404,35,171,65,106,95,237,125,238,155,155,185,406,215,549,245,246,275,268
6,441,36,409,66,123,96,105,126,552,156,95,186,354,216,128,246,62,276,569
7,261,37,448,67,551,97,56,127,431,157,254,187,111,217,181,247,640,277,170
8,136,38,129,68,114,98,111,128,304,158,145,188,479,218,381,248,293,278,140
9,99,39,128,69,314,99,66,129,518,159,75,189,71,219,97,249,155,279,462
10,7,40,129,70,325,100,601,130,58,160,215,190,115,220,83,250,166,280,118
11,563,41,638,71,576,101,121,131,124,161,67,191,507,221,362,251,205,281,235
12,338,42,346,72,457,102,492,132,125,162,674,192,498,222,231,252,432,282,388
13,550,43,281,73,208,103,466,133,206,163,31,193,67,223,148,253,200,283,275
14,151,44,338,74,114,104,198,134,145,164,175,194,267,224,124,254,251,284,201
15,221,45,169,75,199,105,148,135,148,165,255,195,59,225,173,255,207,285,108
16,198,46,90,76,150,106,330,136,138,166,310,196,121,226,71,256,671,286,177
17,261,47,130,77,283,107,580,137,200,167,86,197,221,227,615,257,189,287,251
18,291,48,534,78,111,108,586,138,229,168,342,198,114,228,496,258,468,288,83
19,657,49,660,79,354,109,421,139,70,169,490,199,376,229,178,259,110,289,192
20,230,50,181,80,154,110,0,140,63,170,100,200,531,230,398,260,45,290,629
21,319,51,125,81,185,111,136,141,154,171,102,201,551,231,379,261,76,291,221
22,175,52,349,82,93,112,40,142,244,172,626,202,55,232,135,262,608,292,303
23,46,53,350,83,272,113,92,143,681,173,204,203,151,233,565,263,136,293,109
24,95,54,110,84,55,114,171,144,147,174,100,204,509,234,185,264,141,294,35
25,185,55,98,85,72,115,460,145,90,175,85,205,352,235,522,265,55,295,532
26,155,56,165,86,147,116,243,146,212,176,135,206,236,236,164,266,85,296,125
27,572,57,182,87,110,117,75,147,276,177,224,207,46,237,90,267,262,297,51
28,396,58,80,88,128,118,70,148,68,178,353,208,83,238,90,268,275,298,124
29,182,59,107,89,313,119,569,149,105,179,37,209,220,239,261,269,622,299,347
30,105,60,126,90,231,120,536,150,150,180,195,210,167,240,104,270,103,300,150
Centre:,281212,BHARATIYA,VIDYA,BHAVANS,"SCHOOL,",KANJANI,KANJANI,MANALUR,VILLAGE,"OFFICE,","THRISSUR,",KERALA,NEET,(UG),2024,Page,No.,2,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,75,331,629,361,137,391,90,421,169,451,111,,,,,,,,
302,305,332,70,362,100,392,419,422,163,452,203,,,,,,,,
303,288,333,82,363,483,393,234,423,231,453,553,,,,,,,,
304,146,334,151,364,492,394,212,424,352,454,358,,,,,,,,
305,205,335,125,365,174,395,115,425,115,455,633,,,,,,,,
306,123,336,155,366,111,396,149,426,392,456,116,,,,,,,,
307,160,337,146,367,127,397,85,427,111,457,237,,,,,,,,
308,216,338,133,368,95,398,146,428,150,458,114,,,,,,,,
309,371,339,154,369,45,399,153,429,126,459,645,,,,,,,,
310,400,340,117,370,489,400,487,430,166,460,340,,,,,,,,
311,180,341,256,371,156,401,395,431,560,461,60,,,,,,,,
312,365,342,126,372,63,402,672,432,206,462,168,,,,,,,,
313,96,343,627,373,488,403,322,433,35,463,70,,,,,,,,
314,141,344,229,374,366,404,458,434,117,,,,,,,,,,
315,522,345,194,375,103,405,174,435,620,,,,,,,,,,
316,358,346,440,376,558,406,84,436,430,,,,,,,,,,
317,237,347,83,377,141,407,330,437,142,,,,,,,,,,
318,422,348,87,378,200,408,186,438,321,,,,,,,,,,
319,153,349,419,379,313,409,198,439,208,,,,,,,,,,
320,172,350,372,380,115,410,563,440,159,,,,,,,,,,
321,90,351,-20,381,49,411,210,441,233,,,,,,,,,,
322,225,352,293,382,176,412,277,442,154,,,,,,,,,,
323,500,353,66,383,75,413,320,443,538,,,,,,,,,,
324,455,354,479,384,259,414,164,444,198,,,,,,,,,,
325,599,355,55,385,85,415,398,445,160,,,,,,,,,,
326,135,356,161,386,423,416,517,446,635,,,,,,,,,,
327,209,357,415,387,222,417,145,447,424,,,,,,,,,,
328,143,358,587,388,155,418,478,448,247,,,,,,,,,,
329,322,359,176,389,285,419,57,449,436,,,,,,,,,,
330,184,360,277,390,41,420,258,450,230,,,,,,,,,,
