0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,45,31,141,61,77,91,51,121,574,151,81,181,434,211,241,241,90,271,166,,,,
2,353,32,95,62,527,92,258,122,37,152,160,182,-28,212,55,242,470,272,151,,,,
3,256,33,196,63,156,93,110,123,220,153,46,183,42,213,126,243,336,273,134,,,,
4,282,34,170,64,90,94,30,124,30,154,271,184,78,214,152,244,124,274,120,,,,
5,534,35,495,65,51,95,370,125,215,155,135,185,175,215,120,245,214,275,327,,,,
6,116,36,131,66,45,96,60,126,472,156,67,186,105,216,197,246,61,276,51,,,,
7,114,37,112,67,242,97,3,127,492,157,532,187,245,217,224,247,246,277,237,,,,
8,128,38,115,68,47,98,261,128,250,158,219,188,98,218,149,248,134,278,120,,,,
9,85,39,104,69,167,99,176,129,90,159,96,189,100,219,602,249,165,279,115,,,,
10,330,40,60,70,114,100,102,130,195,160,192,190,58,220,187,250,214,280,140,,,,
11,145,41,114,71,199,101,48,131,200,161,102,191,188,221,273,251,219,281,121,,,,
12,115,42,50,72,132,102,469,132,167,162,140,192,211,222,332,252,71,282,60,,,,
13,309,43,197,73,201,103,445,133,175,163,592,193,104,223,216,253,204,283,539,,,,
14,110,44,238,74,217,104,84,134,366,164,164,194,131,224,114,254,183,284,90,,,,
15,228,45,55,75,252,105,215,135,90,165,110,195,190,225,282,255,171,285,76,,,,
16,149,46,471,76,88,106,138,136,100,166,124,196,241,226,116,256,240,286,147,,,,
17,86,47,125,77,116,107,177,137,543,167,149,197,192,227,471,257,188,287,61,,,,
18,122,48,133,78,101,108,411,138,294,168,280,198,127,228,108,258,172,288,42,,,,
19,270,49,119,79,120,109,177,139,216,169,226,199,73,229,76,259,89,289,75,,,,
20,315,50,594,80,136,110,58,140,45,170,425,200,160,230,535,260,210,290,28,,,,
21,144,51,387,81,341,111,139,141,24,171,263,201,113,231,25,261,521,291,40,,,,
22,30,52,202,82,48,112,70,142,303,172,145,202,394,232,117,262,59,292,212,,,,
23,78,53,24,83,121,113,277,143,49,173,97,203,150,233,178,263,178,293,57,,,,
24,154,54,217,84,1,114,222,144,123,174,223,204,202,234,140,264,190,294,165,,,,
25,140,55,45,85,145,115,61,145,-25,175,471,205,569,235,517,265,457,295,196,,,,
26,400,56,100,86,619,116,262,146,-5,176,390,206,85,236,61,266,271,296,546,,,,
27,10,57,373,87,211,117,96,147,115,177,264,207,95,237,86,267,419,297,120,,,,
28,19,58,175,88,125,118,132,148,289,178,162,208,132,238,93,268,157,298,150,,,,
29,210,59,143,89,238,119,364,149,121,179,363,209,67,239,241,269,137,299,180,,,,
30,148,60,58,90,167,120,111,150,201,180,563,210,160,240,205,270,125,300,85,,,,
Centre:,272505,VIJAYA,HIGHER,PRIMARY,"SCHOOL,",VIJAYA,HIGHER,PRIMARY,SCHOOL,1ST,STAGE,KRISHNANAGARA,PANDAVAPURA,TALUK,MANDYA,"DISTRICT,","MANDYA,",NEET,(UG),2024,Page,No.,2
KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
301,69,331,81,361,151,391,246,421,207,451,105,481,119,511,247,541,108,571,214,,,,
302,184,332,137,362,97,392,56,422,104,452,64,482,120,512,104,542,208,572,80,,,,
303,410,333,141,363,170,393,197,423,280,453,50,483,502,513,90,543,85,573,42,,,,
304,427,334,150,364,197,394,369,424,75,454,141,484,153,514,113,544,93,574,107,,,,
305,444,335,413,365,205,395,49,425,60,455,185,485,97,515,196,545,72,575,116,,,,
306,164,336,155,366,82,396,91,426,581,456,150,486,50,516,135,546,162,576,13,,,,
307,398,337,99,367,172,397,40,427,131,457,118,487,170,517,117,547,128,577,136,,,,
308,42,338,105,368,80,398,45,428,440,458,185,488,40,518,92,548,63,578,206,,,,
309,44,339,137,369,99,399,170,429,150,459,122,489,100,519,20,549,163,579,80,,,,
310,110,340,290,370,297,400,61,430,104,460,74,490,134,520,573,550,135,580,166,,,,
311,183,341,100,371,515,401,119,431,413,461,457,491,154,521,263,551,254,581,58,,,,
312,244,342,90,372,91,402,68,432,93,462,118,492,111,522,190,552,51,582,686,,,,
313,382,343,66,373,202,403,173,433,63,463,141,493,106,523,57,553,229,583,277,,,,
314,144,344,145,374,160,404,158,434,184,464,440,494,60,524,210,554,130,584,88,,,,
315,10,345,612,375,56,405,152,435,93,465,230,495,186,525,51,555,299,585,148,,,,
316,244,346,135,376,145,406,141,436,382,466,40,496,212,526,143,556,124,586,72,,,,
317,14,347,67,377,192,407,75,437,4,467,513,497,30,527,116,557,190,587,99,,,,
318,53,348,76,378,35,408,339,438,194,468,87,498,675,528,77,558,454,588,347,,,,
319,304,349,339,379,494,409,262,439,140,469,246,499,54,529,80,559,287,589,484,,,,
320,85,350,183,380,185,410,190,440,82,470,208,500,623,530,385,560,253,,,,,,
321,122,351,71,381,75,411,100,441,167,471,118,501,238,531,55,561,187,,,,,,
322,160,352,130,382,111,412,140,442,614,472,149,502,90,532,604,562,80,,,,,,
323,237,353,409,383,144,413,591,443,155,473,163,503,264,533,178,563,333,,,,,,
324,103,354,53,384,106,414,277,444,60,474,131,504,52,534,651,564,98,,,,,,
325,127,355,59,385,112,415,51,445,64,475,113,505,318,535,433,565,228,,,,,,
326,150,356,114,386,186,416,96,446,98,476,251,506,265,536,65,566,120,,,,,,
327,376,357,566,387,480,417,48,447,111,477,295,507,375,537,171,567,28,,,,,,
