0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,604,31,641,61,309,91,80,121,4,151,70,181,281,211,228,241,204,271,229,,,,,
2,146,32,88,62,425,92,24,122,415,152,275,182,-15,212,57,242,36,272,283,,,,,
3,304,33,225,63,408,93,23,123,51,153,145,183,56,213,482,243,40,273,295,,,,,
4,362,34,111,64,192,94,87,124,33,154,168,184,167,214,201,244,652,274,60,,,,,
5,110,35,65,65,240,95,107,125,108,155,250,185,49,215,115,245,302,275,42,,,,,
6,60,36,221,66,155,96,339,126,84,156,588,186,-6,216,715,246,142,276,386,,,,,
7,191,37,61,67,66,97,207,127,136,157,183,187,35,217,289,247,421,277,269,,,,,
8,75,38,547,68,72,98,368,128,144,158,14,188,552,218,85,248,112,278,269,,,,,
9,107,39,317,69,148,99,54,129,152,159,35,189,199,219,90,249,381,279,19,,,,,
10,85,40,71,70,16,100,600,130,260,160,130,190,39,220,175,250,72,280,181,,,,,
11,50,41,71,71,68,101,171,131,114,161,510,191,61,221,272,251,83,281,253,,,,,
12,501,42,303,72,56,102,127,132,269,162,51,192,446,222,94,252,251,282,443,,,,,
13,157,43,179,73,99,103,108,133,44,163,248,193,287,223,129,253,79,283,105,,,,,
14,198,44,252,74,154,104,31,134,171,164,59,194,44,224,18,254,347,284,288,,,,,
15,227,45,501,75,178,105,109,135,100,165,60,195,136,225,36,255,176,285,87,,,,,
16,271,46,20,76,87,106,290,136,427,166,90,196,84,226,64,256,26,286,189,,,,,
17,50,47,70,77,129,107,180,137,91,167,128,197,54,227,40,257,83,287,307,,,,,
18,76,48,259,78,367,108,103,138,143,168,131,198,263,228,134,258,341,288,68,,,,,
19,36,49,139,79,86,109,18,139,55,169,580,199,94,229,401,259,97,289,199,,,,,
20,90,50,179,80,341,110,32,140,41,170,53,200,238,230,215,260,100,290,40,,,,,
21,232,51,460,81,525,111,68,141,71,171,124,201,288,231,134,261,63,291,16,,,,,
22,126,52,70,82,107,112,142,142,75,172,567,202,38,232,82,262,440,292,177,,,,,
23,48,53,24,83,268,113,490,143,50,173,56,203,35,233,167,263,46,293,110,,,,,
24,170,54,148,84,143,114,126,144,186,174,77,204,99,234,118,264,86,294,77,,,,,
25,150,55,524,85,60,115,676,145,156,175,48,205,74,235,455,265,354,295,241,,,,,
26,53,56,69,86,72,116,48,146,63,176,13,206,559,236,365,266,10,296,350,,,,,
27,216,57,300,87,91,117,81,147,86,177,65,207,141,237,35,267,368,297,289,,,,,
28,57,58,61,88,79,118,282,148,15,178,69,208,366,238,30,268,125,298,106,,,,,
29,55,59,45,89,120,119,191,149,122,179,126,209,183,239,158,269,49,299,313,,,,,
30,62,60,40,90,71,120,118,150,116,180,108,210,44,240,40,270,111,300,46,,,,,
Centre:,311305,K.,K.,WAGH,COLLEGE,OF,"AGRICULTURE,",SARASWATI,NAGAR,NEAR,BALI,MANDIR,NEAR,JATRA,HOTEL,"PANCHVATI,","NASHIK,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,215,331,125,361,130,391,265,421,5,451,154,481,110,511,116,541,672,571,88,,,,,
302,2,332,98,362,115,392,116,422,56,452,85,482,160,512,10,542,465,572,34,,,,,
303,86,333,52,363,435,393,378,423,43,453,83,483,53,513,390,543,52,573,152,,,,,
304,359,334,285,364,195,394,11,424,159,454,291,484,484,514,53,544,279,574,60,,,,,
305,609,335,631,365,67,395,108,425,46,455,128,485,451,515,339,545,29,575,25,,,,,
306,323,336,80,366,60,396,115,426,384,456,290,486,13,516,143,546,137,576,426,,,,,
307,137,337,112,367,50,397,418,427,136,457,45,487,108,517,559,547,43,577,70,,,,,
308,62,338,110,368,388,398,51,428,41,458,382,488,65,518,278,548,329,578,325,,,,,
309,74,339,157,369,433,399,32,429,434,459,149,489,56,519,24,549,78,579,246,,,,,
310,104,340,250,370,54,400,132,430,72,460,49,490,84,520,196,550,41,580,233,,,,,
311,50,341,50,371,260,401,30,431,459,461,87,491,70,521,268,551,65,581,255,,,,,
312,404,342,349,372,235,402,127,432,506,462,290,492,339,522,56,552,76,582,279,,,,,
313,53,343,497,373,51,403,66,433,141,463,516,493,194,523,82,553,111,583,60,,,,,
314,251,344,20,374,22,404,179,434,63,464,421,494,153,524,295,554,274,584,195,,,,,
315,188,345,338,375,70,405,118,435,24,465,93,495,100,525,50,555,54,585,381,,,,,
316,3,346,65,376,95,406,599,436,159,466,590,496,99,526,361,556,232,586,80,,,,,
317,109,347,215,377,41,407,143,437,578,467,-4,497,89,527,407,557,44,587,218,,,,,
318,21,348,78,378,50,408,91,438,140,468,453,498,145,528,80,558,175,,,,,,,
319,205,349,58,379,50,409,65,439,54,469,114,499,246,529,227,559,136,,,,,,,
320,35,350,175,380,241,410,79,440,391,470,89,500,164,530,38,560,14,,,,,,,
321,79,351,228,381,148,411,105,441,219,471,59,501,45,531,416,561,247,,,,,,,
322,321,352,96,382,30,412,22,442,194,472,393,502,563,532,188,562,99,,,,,,,
323,92,353,42,383,129,413,40,443,93,473,62,503,30,533,181,563,345,,,,,,,
324,216,354,121,384,85,414,675,444,20,474,77,504,100,534,105,564,44,,,,,,,
325,18,355,95,385,134,415,315,445,25,475,133,505,365,535,361,565,130,,,,,,,
326,394,356,85,386,498,416,585,446,302,476,79,506,131,536,461,566,56,,,,,,,
327,139,357,15,387,182,417,88,447,59,477,112,507,175,537,112,567,66,,,,,,,
328,223,358,262,388,271,418,55,448,4,478,87,508,55,538,274,568,128,,,,,,,
329,72,359,126,389,83,419,11,449,119,479,272,509,24,539,303,569,25,,,,,,,
330,77,360,145,390,70,420,178,450,585,480,181,510,40,540,80,570,120,,,,,,,
