0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,81,31,242,61,549,91,294,121,69,151,62,181,114,211,102,241,139
2,66,32,212,62,86,92,207,122,120,152,88,182,102,212,112,242,96
3,113,33,274,63,-5,93,188,123,75,153,52,183,216,213,36,243,70
4,101,34,183,64,500,94,642,124,215,154,29,184,68,214,109,244,-3
5,71,35,92,65,118,95,95,125,26,155,156,185,203,215,47,245,75
6,71,36,83,66,119,96,81,126,55,156,29,186,100,216,80,246,70
7,89,37,26,67,356,97,75,127,42,157,45,187,125,217,62,247,63
8,73,38,17,68,284,98,120,128,150,158,145,188,245,218,22,248,145
9,67,39,38,69,72,99,108,129,100,159,130,189,40,219,100,249,231
10,202,40,90,70,85,100,65,130,36,160,484,190,52,220,99,250,155
11,58,41,59,71,35,101,61,131,2,161,17,191,76,221,5,251,139
12,55,42,69,72,115,102,138,132,85,162,191,192,43,222,86,252,90
13,78,43,50,73,65,103,62,133,68,163,46,193,134,223,108,253,533
14,45,44,276,74,137,104,70,134,78,164,-3,194,106,224,81,254,62
15,100,45,81,75,331,105,45,135,111,165,102,195,304,225,35,255,57
16,81,46,115,76,204,106,10,136,454,166,157,196,154,226,105,256,93
17,45,47,617,77,105,107,28,137,95,167,440,197,68,227,139,257,75
18,249,48,442,78,126,108,45,138,47,168,52,198,89,228,98,258,69
19,16,49,28,79,70,109,96,139,70,169,55,199,101,229,150,259,65
20,101,50,66,80,15,110,106,140,45,170,51,200,132,230,96,260,63
21,16,51,23,81,18,111,58,141,60,171,65,201,93,231,25,261,71
22,-5,52,51,82,231,112,54,142,100,172,181,202,148,232,64,262,170
23,26,53,39,83,58,113,188,143,268,173,292,203,40,233,32,263,105
24,31,54,55,84,30,114,58,144,126,174,1,204,92,234,314,,
25,70,55,115,85,336,115,215,145,100,175,39,205,72,235,521,,
26,202,56,218,86,51,116,59,146,91,176,54,206,30,236,329,,
27,60,57,4,87,33,117,66,147,9,177,102,207,141,237,128,,
28,80,58,459,88,35,118,6,148,110,178,45,208,62,238,75,,
29,122,59,446,89,108,119,35,149,78,179,30,209,438,239,-5,,
30,95,60,153,90,158,120,33,150,76,180,96,210,64,240,116,,
