0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,88,31,207,61,165,91,55,121,333,151,680,181,269,211,185,241,146,271,287,,,,,,
2,288,32,53,62,579,92,66,122,107,152,473,182,30,212,47,242,105,272,139,,,,,,
3,94,33,100,63,127,93,176,123,74,153,274,183,138,213,534,243,162,273,102,,,,,,
4,146,34,18,64,645,94,493,124,580,154,134,184,313,214,398,244,153,274,87,,,,,,
5,85,35,76,65,11,95,585,125,361,155,521,185,625,215,110,245,329,275,98,,,,,,
6,85,36,102,66,80,96,503,126,97,156,36,186,388,216,102,246,163,276,204,,,,,,
7,601,37,316,67,132,97,191,127,295,157,66,187,65,217,239,247,587,277,82,,,,,,
8,436,38,396,68,65,98,365,128,240,158,326,188,113,218,45,248,206,278,258,,,,,,
9,474,39,69,69,142,99,636,129,170,159,349,189,431,219,467,249,253,279,258,,,,,,
10,120,40,363,70,368,100,45,130,88,160,115,190,263,220,647,250,194,280,530,,,,,,
11,525,41,148,71,91,101,91,131,114,161,189,191,322,221,52,251,136,281,75,,,,,,
12,357,42,289,72,665,102,326,132,38,162,425,192,58,222,136,252,91,282,82,,,,,,
13,385,43,25,73,210,103,101,133,123,163,70,193,194,223,297,253,299,283,524,,,,,,
14,218,44,101,74,98,104,102,134,124,164,350,194,105,224,168,254,405,284,212,,,,,,
15,279,45,76,75,23,105,249,135,40,165,271,195,184,225,384,255,71,285,532,,,,,,
16,150,46,359,76,497,106,207,136,74,166,140,196,146,226,90,256,387,286,542,,,,,,
17,115,47,202,77,98,107,290,137,125,167,92,197,172,227,280,257,85,287,562,,,,,,
18,-14,48,157,78,201,108,309,138,97,168,255,198,261,228,196,258,578,288,221,,,,,,
19,141,49,365,79,195,109,52,139,467,169,547,199,397,229,591,259,336,289,80,,,,,,
20,124,50,409,80,104,110,251,140,156,170,405,200,197,230,65,260,675,290,125,,,,,,
21,75,51,63,81,115,111,579,141,309,171,511,201,25,231,174,261,55,291,56,,,,,,
22,285,52,104,82,54,112,522,142,500,172,452,202,209,232,229,262,548,292,556,,,,,,
23,124,53,255,83,105,113,168,143,78,173,125,203,63,233,141,263,417,293,102,,,,,,
24,92,54,629,84,656,114,100,144,185,174,244,204,378,234,413,264,123,294,256,,,,,,
25,304,55,199,85,120,115,238,145,515,175,225,205,143,235,50,265,580,295,248,,,,,,
26,127,56,138,86,616,116,24,146,78,176,50,206,210,236,461,266,135,296,157,,,,,,
27,79,57,360,87,259,117,70,147,133,177,68,207,165,237,197,267,64,297,58,,,,,,
28,402,58,191,88,481,118,470,148,199,178,362,208,83,238,583,268,421,298,88,,,,,,
29,420,59,19,89,122,119,188,149,89,179,305,209,25,239,179,269,381,299,66,,,,,,
30,550,60,136,90,247,120,77,150,59,180,109,210,150,240,175,270,64,300,117,,,,,,
