0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,242,31,261,61,484,91,85,121,133,151,117,181,156,211,157,241,167
2,109,32,185,62,306,92,556,122,95,152,105,182,135,212,84,242,129
3,174,33,156,63,189,93,80,123,126,153,147,183,631,213,161,243,47
4,337,34,131,64,374,94,190,124,174,154,148,184,163,214,386,244,187
5,489,35,306,65,168,95,205,125,368,155,206,185,437,215,134,245,308
6,39,36,297,66,568,96,312,126,111,156,276,186,102,216,214,246,165
7,288,37,255,67,105,97,131,127,189,157,130,187,292,217,161,247,437
8,272,38,577,68,233,98,474,128,418,158,469,188,411,218,165,248,237
9,299,39,493,69,277,99,151,129,404,159,217,189,105,219,210,249,387
10,110,40,356,70,370,100,366,130,378,160,390,190,486,220,592,250,256
11,192,41,105,71,132,101,278,131,354,161,372,191,139,221,345,251,53
12,261,42,200,72,162,102,257,132,207,162,124,192,334,222,95,252,124
13,187,43,329,73,345,103,327,133,126,163,129,193,204,223,316,253,449
14,140,44,182,74,453,104,369,134,167,164,89,194,157,224,203,254,65
15,392,45,155,75,119,105,98,135,118,165,257,195,333,225,121,255,428
16,280,46,20,76,238,106,389,136,105,166,229,196,246,226,17,256,200
17,571,47,311,77,370,107,181,137,210,167,316,197,255,227,334,257,598
18,105,48,287,78,218,108,123,138,93,168,146,198,301,228,54,258,504
19,192,49,575,79,413,109,349,139,73,169,147,199,131,229,201,259,208
20,233,50,133,80,168,110,240,140,452,170,223,200,239,230,201,260,132
21,48,51,253,81,125,111,373,141,121,171,261,201,181,231,207,,
22,90,52,136,82,352,112,289,142,73,172,158,202,591,232,236,,
23,100,53,441,83,184,113,112,143,515,173,92,203,157,233,142,,
24,151,54,415,84,299,114,251,144,140,174,48,204,150,234,398,,
25,409,55,207,85,290,115,101,145,172,175,316,205,104,235,181,,
26,134,56,115,86,170,116,552,146,117,176,134,206,200,236,89,,
27,342,57,434,87,531,117,102,147,142,177,311,207,183,237,68,,
28,142,58,488,88,167,118,105,148,127,178,619,208,80,238,187,,
29,130,59,290,89,75,119,400,149,445,179,296,209,259,239,61,,
30,163,60,444,90,125,120,76,150,94,180,159,210,282,240,260,,
