0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,243,31,379,61,47,91,57,121,225,151,119,181,472,211,112,241,178,271,533,,,,,,,,
2,135,32,248,62,333,92,261,122,147,152,91,182,396,212,370,242,304,272,444,,,,,,,,
3,527,33,200,63,308,93,222,123,680,153,143,183,80,213,255,243,197,273,687,,,,,,,,
4,309,34,113,64,162,94,47,124,30,154,227,184,205,214,434,244,609,274,45,,,,,,,,
5,241,35,22,65,261,95,448,125,101,155,185,185,168,215,500,245,428,275,609,,,,,,,,
6,533,36,54,66,397,96,127,126,434,156,138,186,269,216,41,246,187,276,350,,,,,,,,
7,515,37,205,67,270,97,125,127,201,157,631,187,98,217,204,247,224,277,591,,,,,,,,
8,153,38,463,68,206,98,72,128,143,158,211,188,64,218,86,248,49,278,92,,,,,,,,
9,225,39,366,69,565,99,114,129,192,159,477,189,245,219,347,249,396,279,600,,,,,,,,
10,598,40,184,70,87,100,208,130,84,160,335,190,655,220,162,250,273,280,343,,,,,,,,
11,175,41,407,71,226,101,287,131,211,161,498,191,305,221,382,251,33,281,576,,,,,,,,
12,130,42,152,72,164,102,73,132,170,162,128,192,501,222,331,252,80,282,181,,,,,,,,
13,73,43,77,73,487,103,300,133,231,163,191,193,383,223,691,253,180,283,216,,,,,,,,
14,227,44,449,74,78,104,710,134,207,164,71,194,208,224,389,254,694,284,327,,,,,,,,
15,121,45,676,75,290,105,339,135,641,165,432,195,216,225,479,255,188,285,166,,,,,,,,
16,77,46,516,76,243,106,201,136,280,166,302,196,574,226,89,256,180,286,243,,,,,,,,
17,79,47,172,77,304,107,397,137,317,167,479,197,393,227,309,257,430,287,65,,,,,,,,
18,587,48,597,78,340,108,175,138,150,168,195,198,74,228,57,258,225,288,227,,,,,,,,
19,184,49,407,79,74,109,460,139,172,169,290,199,426,229,69,259,192,289,42,,,,,,,,
20,83,50,9,80,103,110,110,140,179,170,88,200,104,230,132,260,209,290,243,,,,,,,,
21,121,51,151,81,629,111,207,141,171,171,550,201,284,231,314,261,365,291,251,,,,,,,,
22,200,52,566,82,261,112,117,142,133,172,397,202,100,232,434,262,111,292,306,,,,,,,,
23,648,53,475,83,187,113,147,143,94,173,130,203,67,233,232,263,337,293,127,,,,,,,,
24,118,54,221,84,196,114,406,144,246,174,124,204,441,234,87,264,232,294,382,,,,,,,,
25,287,55,146,85,83,115,137,145,27,175,397,205,35,235,420,265,618,295,120,,,,,,,,
26,71,56,554,86,383,116,86,146,79,176,186,206,304,236,261,266,587,296,106,,,,,,,,
27,168,57,279,87,263,117,572,147,119,177,457,207,301,237,119,267,219,297,576,,,,,,,,
28,245,58,139,88,321,118,88,148,345,178,203,208,205,238,113,268,481,298,175,,,,,,,,
29,75,59,283,89,344,119,163,149,341,179,578,209,394,239,632,269,127,299,226,,,,,,,,
30,243,60,263,90,605,120,78,150,210,180,208,210,135,240,1,270,543,300,149,,,,,,,,
Centre:,200101,MAHARAJA,AGRASEN,INSTITUTE,OF,"TECHNOLOGY,",PLOT,NO,"1,",CH,BHIM,SINGH,NAMBARDAR,"MARG,",SECTOR,"22,",PSP,"AREA,",ROHINI,"DELHI,",DELHI/NEW,NEET,(UG),2024,Page,No.,2
"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,412,331,93,361,357,391,93,421,322,451,78,481,212,511,500,541,83,571,138,,,,,,,,
302,355,332,255,362,285,392,150,422,214,452,177,482,429,512,253,542,315,572,80,,,,,,,,
303,159,333,578,363,93,393,178,423,373,453,383,483,277,513,444,543,270,573,561,,,,,,,,
304,20,334,306,364,87,394,77,424,153,454,113,484,127,514,115,544,159,574,514,,,,,,,,
305,392,335,119,365,460,395,194,425,450,455,163,485,325,515,301,545,90,575,516,,,,,,,,
306,371,336,177,366,68,396,295,426,157,456,524,486,229,516,122,546,70,576,285,,,,,,,,
307,329,337,87,367,421,397,381,427,417,457,199,487,201,517,75,547,115,577,125,,,,,,,,
308,387,338,154,368,90,398,6,428,73,458,218,488,162,518,157,548,397,578,192,,,,,,,,
309,84,339,84,369,338,399,502,429,112,459,169,489,219,519,294,549,483,579,65,,,,,,,,
310,547,340,298,370,99,400,130,430,79,460,204,490,207,520,502,550,97,580,165,,,,,,,,
311,272,341,281,371,101,401,652,431,109,461,267,491,162,521,145,551,376,581,417,,,,,,,,
312,110,342,28,372,173,402,63,432,107,462,299,492,319,522,260,552,133,582,279,,,,,,,,
313,321,343,432,373,76,403,263,433,350,463,546,493,209,523,680,553,80,583,216,,,,,,,,
314,477,344,170,374,157,404,101,434,454,464,321,494,580,524,428,554,198,584,156,,,,,,,,
315,248,345,399,375,228,405,90,435,522,465,268,495,190,525,180,555,74,585,153,,,,,,,,
316,73,346,498,376,39,406,590,436,92,466,229,496,296,526,25,556,323,586,74,,,,,,,,
317,101,347,240,377,328,407,207,437,558,467,257,497,201,527,524,557,205,587,135,,,,,,,,
318,41,348,155,378,160,408,152,438,30,468,265,498,86,528,137,558,238,588,256,,,,,,,,
319,90,349,137,379,284,409,275,439,353,469,343,499,199,529,87,559,88,589,481,,,,,,,,
320,76,350,179,380,91,410,303,440,50,470,160,500,126,530,82,560,153,590,189,,,,,,,,
321,66,351,335,381,213,411,206,441,644,471,158,501,453,531,178,561,281,591,201,,,,,,,,
322,166,352,183,382,511,412,374,442,195,472,175,502,206,532,646,562,288,592,182,,,,,,,,
323,150,353,280,383,194,413,28,443,417,473,660,503,576,533,128,563,462,593,519,,,,,,,,
324,179,354,234,384,207,414,625,444,376,474,173,504,244,534,212,564,110,594,86,,,,,,,,
325,386,355,622,385,76,415,557,445,115,475,275,505,271,535,170,565,252,595,96,,,,,,,,
326,318,356,553,386,64,416,300,446,234,476,222,506,75,536,76,566,123,596,86,,,,,,,,
327,120,357,83,387,103,417,130,447,76,477,284,507,212,537,164,567,433,597,465,,,,,,,,
328,675,358,253,388,331,418,88,448,332,478,483,508,350,538,75,568,82,598,131,,,,,,,,
329,208,359,315,389,96,419,258,449,251,479,185,509,270,539,30,569,213,599,218,,,,,,,,
330,371,360,155,390,228,420,151,450,43,480,620,510,192,540,238,570,55,600,159,,,,,,,,
Centre:,200101,MAHARAJA,AGRASEN,INSTITUTE,OF,"TECHNOLOGY,",PLOT,NO,"1,",CH,BHIM,SINGH,NAMBARDAR,"MARG,",SECTOR,"22,",PSP,"AREA,",ROHINI,"DELHI,",DELHI/NEW,NEET,(UG),2024,Page,No.,3
"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
601,334,631,339,661,269,691,245,721,647,751,147,781,661,811,177,841,179,871,611,,,,,,,,
602,226,632,185,662,121,692,674,722,49,752,184,782,113,812,205,842,246,872,311,,,,,,,,
603,357,633,167,663,143,693,160,723,615,753,26,783,145,813,102,843,367,873,265,,,,,,,,
604,156,634,407,664,585,694,580,724,560,754,7,784,468,814,19,844,369,874,398,,,,,,,,
605,388,635,641,665,208,695,90,725,503,755,344,785,127,815,491,845,110,875,330,,,,,,,,
606,223,636,112,666,249,696,68,726,409,756,85,786,696,816,73,846,139,876,520,,,,,,,,
607,80,637,378,667,284,697,242,727,646,757,123,787,136,817,26,847,318,877,557,,,,,,,,
608,558,638,533,668,268,698,313,728,347,758,148,788,215,818,349,848,246,878,173,,,,,,,,
609,286,639,253,669,217,699,71,729,267,759,133,789,104,819,129,849,635,879,166,,,,,,,,
610,76,640,202,670,301,700,540,730,195,760,394,790,142,820,197,850,94,880,50,,,,,,,,
611,410,641,458,671,79,701,319,731,50,761,350,791,263,821,477,851,345,881,185,,,,,,,,
612,378,642,83,672,171,702,183,732,166,762,322,792,84,822,584,852,60,882,252,,,,,,,,
613,184,643,422,673,290,703,262,733,300,763,348,793,285,823,85,853,77,883,251,,,,,,,,
614,131,644,345,674,174,704,630,734,209,764,258,794,112,824,100,854,237,884,225,,,,,,,,
615,155,645,253,675,468,705,241,735,192,765,164,795,458,825,246,855,324,885,128,,,,,,,,
616,223,646,41,676,252,706,101,736,331,766,403,796,632,826,581,856,329,886,259,,,,,,,,
617,418,647,175,677,167,707,142,737,316,767,144,797,173,827,564,857,499,887,335,,,,,,,,
618,39,648,65,678,502,708,601,738,327,768,335,798,465,828,197,858,112,888,155,,,,,,,,
619,452,649,243,679,119,709,315,739,388,769,303,799,7,829,212,859,41,889,168,,,,,,,,
620,533,650,175,680,68,710,150,740,510,770,303,800,160,830,144,860,327,890,156,,,,,,,,
621,535,651,112,681,70,711,127,741,164,771,376,801,361,831,179,861,389,891,301,,,,,,,,
622,191,652,114,682,90,712,477,742,64,772,382,802,257,832,200,862,260,892,76,,,,,,,,
623,122,653,491,683,158,713,123,743,158,773,151,803,536,833,210,863,165,893,286,,,,,,,,
624,371,654,60,684,128,714,349,744,319,774,42,804,154,834,302,864,347,894,90,,,,,,,,
