0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,312,31,276,61,108,91,111,121,662,151,115,181,283,211,57
2,113,32,118,62,138,92,290,122,574,152,412,182,425,212,8
3,175,33,298,63,83,93,336,123,116,153,122,183,354,213,71
4,212,34,354,64,365,94,196,124,161,154,85,184,135,214,48
5,662,35,175,65,208,95,393,125,473,155,411,185,40,215,119
6,334,36,127,66,168,96,250,126,344,156,90,186,169,216,230
7,110,37,630,67,475,97,278,127,111,157,66,187,165,217,98
8,99,38,279,68,95,98,53,128,192,158,252,188,275,218,122
9,100,39,433,69,151,99,434,129,111,159,120,189,53,219,127
10,180,40,434,70,494,100,58,130,232,160,364,190,251,220,134
11,120,41,308,71,50,101,105,131,185,161,57,191,238,221,302
12,70,42,49,72,175,102,187,132,165,162,341,192,51,222,183
13,135,43,330,73,129,103,143,133,64,163,263,193,72,223,93
14,387,44,374,74,166,104,186,134,175,164,161,194,710,224,142
15,48,45,542,75,515,105,51,135,210,165,91,195,111,225,283
16,280,46,132,76,255,106,454,136,60,166,217,196,101,226,303
17,235,47,65,77,257,107,100,137,372,167,110,197,70,227,302
18,242,48,23,78,233,108,82,138,290,168,54,198,50,228,325
19,367,49,64,79,216,109,27,139,28,169,195,199,122,229,156
20,192,50,23,80,158,110,120,140,70,170,85,200,299,230,357
21,476,51,238,81,119,111,18,141,250,171,85,201,148,231,39
22,175,52,58,82,7,112,359,142,188,172,85,202,490,232,91
23,373,53,582,83,1,113,152,143,62,173,146,203,286,,
24,193,54,459,84,111,114,130,144,130,174,378,204,52,,
25,187,55,82,85,216,115,217,145,132,175,117,205,193,,
26,215,56,188,86,86,116,135,146,214,176,388,206,108,,
27,154,57,131,87,242,117,74,147,242,177,63,207,69,,
28,392,58,449,88,233,118,172,148,55,178,623,208,197,,
29,287,59,602,89,41,119,190,149,46,179,243,209,530,,
30,240,60,264,90,63,120,160,150,258,180,66,210,135,,
