0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,141,31,390,61,515,91,665,121,53,151,97,181,143,211,379
2,265,32,372,62,282,92,60,122,50,152,33,182,188,212,84
3,240,33,256,63,189,93,509,123,270,153,33,183,26,213,67
4,7,34,77,64,85,94,133,124,110,154,368,184,309,214,69
5,109,35,565,65,64,95,256,125,328,155,298,185,151,215,147
6,146,36,273,66,275,96,425,126,400,156,78,186,182,216,261
7,197,37,228,67,35,97,110,127,100,157,134,187,225,217,486
8,179,38,29,68,40,98,404,128,238,158,74,188,174,218,80
9,40,39,261,69,50,99,447,129,502,159,568,189,102,219,269
10,626,40,51,70,489,100,72,130,61,160,147,190,196,220,142
11,46,41,108,71,216,101,182,131,379,161,125,191,57,221,149
12,203,42,575,72,93,102,186,132,46,162,328,192,234,222,223
13,219,43,113,73,250,103,339,133,155,163,329,193,177,223,79
14,90,44,234,74,640,104,541,134,69,164,36,194,55,224,218
15,128,45,574,75,106,105,212,135,304,165,232,195,195,225,201
16,185,46,139,76,165,106,186,136,661,166,157,196,180,226,270
17,157,47,131,77,587,107,141,137,287,167,286,197,163,227,169
18,267,48,176,78,338,108,142,138,62,168,125,198,21,228,86
19,329,49,611,79,143,109,276,139,335,169,62,199,82,229,42
20,163,50,246,80,401,110,252,140,136,170,133,200,144,230,258
21,87,51,159,81,466,111,106,141,130,171,52,201,121,231,608
22,269,52,437,82,122,112,6,142,135,172,81,202,187,232,277
23,75,53,335,83,201,113,342,143,218,173,284,203,266,,
24,239,54,496,84,133,114,574,144,573,174,89,204,62,,
25,413,55,497,85,85,115,97,145,54,175,152,205,167,,
26,176,56,616,86,200,116,152,146,455,176,99,206,35,,
27,219,57,185,87,44,117,416,147,353,177,221,207,104,,
28,301,58,178,88,50,118,344,148,66,178,115,208,524,,
29,30,59,45,89,123,119,194,149,91,179,590,209,374,,
30,245,60,6,90,107,120,143,150,363,180,230,210,365,,
