0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
318,330,348,83,378,251,408,130,438,239,,,,,,,,,,,,,,,,,,,,
319,460,349,300,379,132,409,691,439,26,,,,,,,,,,,,,,,,,,,,
320,300,350,226,380,626,410,450,440,162,,,,,,,,,,,,,,,,,,,,
321,78,351,195,381,597,411,392,441,309,,,,,,,,,,,,,,,,,,,,
322,95,352,28,382,100,412,396,442,192,,,,,,,,,,,,,,,,,,,,
323,289,353,485,383,24,413,510,443,366,,,,,,,,,,,,,,,,,,,,
324,144,354,154,384,362,414,499,444,547,,,,,,,,,,,,,,,,,,,,
325,572,355,140,385,293,415,82,445,656,,,,,,,,,,,,,,,,,,,,
326,53,356,68,386,402,416,361,446,134,,,,,,,,,,,,,,,,,,,,
327,45,357,121,387,289,417,578,447,202,,,,,,,,,,,,,,,,,,,,
328,217,358,583,388,64,418,82,448,318,,,,,,,,,,,,,,,,,,,,
329,277,359,244,389,110,419,160,449,526,,,,,,,,,,,,,,,,,,,,
330,190,360,102,390,472,420,159,450,428,,,,,,,,,,,,,,,,,,,,
