0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,139,31,477,61,119,91,74,121,234,151,242,181,497,211,148,241,356,271,117,
2,87,32,444,62,100,92,224,122,17,152,173,182,507,212,389,242,338,272,289,
3,310,33,179,63,522,93,66,123,326,153,100,183,153,213,51,243,36,273,14,
4,222,34,314,64,62,94,100,124,35,154,371,184,207,214,4,244,98,274,355,
5,172,35,93,65,41,95,188,125,284,155,417,185,280,215,82,245,260,275,495,
6,96,36,37,66,513,96,138,126,120,156,53,186,393,216,529,246,527,276,561,
7,293,37,283,67,40,97,130,127,154,157,254,187,386,217,74,247,65,277,441,
8,207,38,75,68,212,98,370,128,100,158,230,188,91,218,516,248,613,278,220,
9,8,39,69,69,475,99,107,129,238,159,143,189,70,219,675,249,122,279,85,
10,8,40,46,70,264,100,508,130,193,160,94,190,430,220,77,250,-3,280,305,
11,226,41,385,71,19,101,369,131,82,161,362,191,52,221,468,251,404,281,87,
12,117,42,106,72,80,102,272,132,194,162,509,192,331,222,135,252,394,282,351,
13,606,43,103,73,467,103,142,133,480,163,33,193,541,223,154,253,527,283,140,
14,41,44,461,74,463,104,231,134,234,164,113,194,302,224,313,254,131,284,20,
15,506,45,363,75,320,105,78,135,126,165,31,195,51,225,54,255,316,285,430,
16,121,46,291,76,504,106,404,136,85,166,340,196,514,226,147,256,433,286,130,
17,85,47,50,77,17,107,52,137,344,167,122,197,43,227,343,257,221,287,129,
18,611,48,325,78,325,108,556,138,95,168,40,198,369,228,370,258,246,288,178,
19,52,49,251,79,13,109,110,139,338,169,104,199,171,229,36,259,260,289,17,
20,282,50,105,80,246,110,230,140,15,170,551,200,285,230,167,260,128,290,238,
21,146,51,204,81,32,111,444,141,377,171,185,201,156,231,113,261,75,291,501,
22,250,52,213,82,45,112,92,142,98,172,283,202,91,232,520,262,203,292,237,
23,161,53,34,83,254,113,200,143,70,173,238,203,202,233,149,263,290,293,428,
24,45,54,74,84,345,114,418,144,213,174,241,204,49,234,461,264,174,294,505,
25,110,55,373,85,117,115,364,145,117,175,462,205,168,235,54,265,252,295,106,
26,397,56,215,86,76,116,249,146,542,176,251,206,106,236,419,266,256,296,146,
27,646,57,281,87,132,117,86,147,368,177,41,207,57,237,376,267,286,297,57,
28,545,58,295,88,267,118,634,148,345,178,37,208,410,238,379,268,6,298,480,
29,651,59,550,89,75,119,150,149,559,179,406,209,630,239,90,269,286,299,199,
30,61,60,35,90,80,120,552,150,291,180,126,210,51,240,567,270,65,300,217,
Centre:,310924,DAYANAND,COLLEGE,OF,"LAW,",BARSHI,"ROAD,",NEAR,USHA,KIRAN,"TALKIES,","LATUR,","LATUR,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,561,331,212,361,596,391,98,421,30,,,,,,,,,,,
302,336,332,22,362,15,392,25,422,75,,,,,,,,,,,
303,321,333,42,363,569,393,65,423,74,,,,,,,,,,,
304,459,334,455,364,236,394,593,424,26,,,,,,,,,,,
305,40,335,64,365,259,395,539,425,97,,,,,,,,,,,
306,399,336,166,366,65,396,513,,,,,,,,,,,,,
307,239,337,375,367,90,397,149,,,,,,,,,,,,,
308,118,338,-23,368,125,398,628,,,,,,,,,,,,,
309,291,339,585,369,98,399,330,,,,,,,,,,,,,
310,82,340,260,370,153,400,155,,,,,,,,,,,,,
311,162,341,310,371,363,401,321,,,,,,,,,,,,,
312,104,342,431,372,581,402,344,,,,,,,,,,,,,
313,136,343,419,373,116,403,147,,,,,,,,,,,,,
314,154,344,63,374,441,404,186,,,,,,,,,,,,,
315,130,345,47,375,268,405,450,,,,,,,,,,,,,
316,11,346,288,376,63,406,261,,,,,,,,,,,,,
317,481,347,90,377,128,407,453,,,,,,,,,,,,,
318,60,348,100,378,101,408,412,,,,,,,,,,,,,
319,223,349,176,379,605,409,55,,,,,,,,,,,,,
320,54,350,138,380,158,410,332,,,,,,,,,,,,,
321,601,351,28,381,218,411,505,,,,,,,,,,,,,
322,194,352,276,382,129,412,176,,,,,,,,,,,,,
323,345,353,163,383,63,413,408,,,,,,,,,,,,,
324,503,354,65,384,198,414,511,,,,,,,,,,,,,
325,107,355,242,385,691,415,650,,,,,,,,,,,,,
326,599,356,14,386,149,416,419,,,,,,,,,,,,,
327,552,357,289,387,572,417,243,,,,,,,,,,,,,
328,278,358,243,388,31,418,77,,,,,,,,,,,,,
329,176,359,150,389,178,419,470,,,,,,,,,,,,,
330,193,360,220,390,260,420,421,,,,,,,,,,,,,
