0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"ALAPPUZHA/CHENGANNUR,",KERALA,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,60,31,170,61,311,91,166,121,81,151,162,181,120,211,98,241,617
2,122,32,110,62,100,92,187,122,458,152,88,182,98,212,333,242,363
3,229,33,132,63,169,93,667,123,159,153,70,183,36,213,662,243,88
4,9,34,173,64,198,94,183,124,87,154,201,184,354,214,201,244,362
5,255,35,604,65,121,95,85,125,215,155,60,185,67,215,65,245,179
6,83,36,124,66,140,96,121,126,90,156,227,186,177,216,270,246,87
7,179,37,88,67,95,97,492,127,280,157,59,187,199,217,350,247,140
8,80,38,194,68,124,98,124,128,589,158,235,188,203,218,242,248,60
9,203,39,233,69,170,99,335,129,140,159,183,189,124,219,234,249,505
10,95,40,33,70,224,100,663,130,377,160,235,190,136,220,101,250,77
11,274,41,56,71,169,101,29,131,101,161,203,191,92,221,157,251,85
12,184,42,108,72,143,102,402,132,140,162,588,192,498,222,243,252,462
13,181,43,347,73,236,103,106,133,41,163,175,193,85,223,223,253,606
14,44,44,142,74,175,104,155,134,115,164,301,194,605,224,94,254,294
15,403,45,123,75,398,105,125,135,84,165,235,195,80,225,81,255,200
16,82,46,191,76,116,106,106,136,25,166,301,196,298,226,79,256,598
17,39,47,213,77,355,107,379,137,170,167,141,197,219,227,96,257,106
18,370,48,219,78,135,108,66,138,350,168,561,198,62,228,105,258,41
19,447,49,397,79,199,109,32,139,130,169,149,199,145,229,129,259,213
20,215,50,147,80,328,110,100,140,642,170,246,200,220,230,184,260,149
21,195,51,511,81,30,111,26,141,218,171,623,201,70,231,33,261,34
22,276,52,160,82,97,112,291,142,275,172,86,202,604,232,134,262,154
23,101,53,43,83,140,113,170,143,524,173,209,203,284,233,258,263,200
24,191,54,150,84,146,114,599,144,174,174,70,204,277,234,208,264,73
25,50,55,120,85,259,115,100,145,360,175,540,205,52,235,105,265,191
26,452,56,45,86,221,116,261,146,156,176,353,206,401,236,112,266,160
27,106,57,113,87,46,117,53,147,50,177,109,207,215,237,384,267,134
28,205,58,109,88,91,118,59,148,370,178,130,208,245,238,587,268,65
29,71,59,110,89,277,119,245,149,69,179,508,209,150,239,217,269,304
30,278,60,186,90,252,120,461,150,97,180,66,210,126,240,546,,
